time;FM1;FM2;FM3;FF1;FF2;FF3;mean_behaviour_rate;classes;EDA;is_peak
0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[31.8298, 31.8298, 31.8298, 31.8298, 31.8298, 31.8298, 31.8298, 31.8298, 31.8298, 31.8314, 31.8314, 31.8329, 31.8329, 31.8344, 31.8359, 31.8375, 31.8375, 31.839, 31.839, 31.8405, 31.8405, 31.8405, 31.8405, 31.8405, 31.8405, 31.8405, 31.8405, 31.8405, 31.842, 31.842, 31.842, 31.8436, 31.8451, 31.8466, 31.8466, 31.8481, 31.8497, 31.8497, 31.8512, 31.8512];0
0.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[31.8512, 31.8512, 31.8512, 31.8512, 31.8512, 31.8512, 31.8527, 31.8527, 31.8542, 31.8542, 31.8558, 31.8573, 31.8573, 31.8588, 31.8604, 31.8619, 31.8634, 31.8634, 31.8649, 31.8649, 31.8649, 31.8649, 31.8649, 31.8649, 31.8649, 31.8649, 31.8649, 31.8649, 31.8649, 31.8649, 31.8665, 31.868, 31.868, 31.8695, 31.871, 31.871, 31.8726, 31.8741, 31.8741, 31.8741];0
0.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[31.8741, 31.8756, 31.8741, 31.8741, 31.8741, 31.8741, 31.8741, 31.8741, 31.8756, 31.8756, 31.8771, 31.8787, 31.8787, 31.8802, 31.8817, 31.8832, 31.8848, 31.8848, 31.8863, 31.8863, 31.8878, 31.8878, 31.8878, 31.8878, 31.8878, 31.8878, 31.8893, 31.8893, 31.8893, 31.8909, 31.8909, 31.8924, 31.8924, 31.8939, 31.8954, 31.897, 31.897, 31.8985, 31.8985, 31.9];0
0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[31.9, 31.9, 31.9, 31.9, 31.9, 31.9016, 31.9016, 31.9016, 31.9031, 31.9046, 31.9061, 31.9077, 31.9092, 31.9107, 31.9122, 31.9153, 31.9168, 31.9183, 31.9199, 31.9199, 31.9214, 31.9214, 31.9229, 31.9229, 31.9229, 31.9229, 31.9229, 31.9244, 31.9244, 31.926, 31.926, 31.9275, 31.929, 31.9305, 31.9321, 31.9336, 31.9351, 31.9366, 31.9366, 31.9382];0
0.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[31.9397, 31.9397, 31.9412, 31.9412, 31.9412, 31.9427, 31.9427, 31.9443, 31.9458, 31.9458, 31.9473, 31.9489, 31.9504, 31.9519, 31.955, 31.9565, 31.958, 31.958, 31.9595, 31.9611, 31.9626, 31.9626, 31.9626, 31.9641, 31.9641, 31.9641, 31.9656, 31.9656, 31.9672, 31.9687, 31.9702, 31.9717, 31.9733, 31.9763, 31.9778, 31.9794, 31.9809, 31.9824, 31.9839, 31.9855];0
0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[31.987, 31.9885, 31.9885, 31.9901, 31.9901, 31.9916, 31.9916, 31.9931, 31.9946, 31.9962, 31.9977, 31.9992, 32.0023, 32.0038, 32.0053, 32.0084, 32.0099, 32.0114, 32.0129, 32.0145, 32.016, 32.0175, 32.019, 32.019, 32.0206, 32.0221, 32.0221, 32.0236, 32.0251, 32.0251, 32.0267, 32.0282, 32.0313, 32.0328, 32.0343, 32.0358, 32.0374, 32.0389, 32.0404, 32.0419];0
0.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[32.0435, 32.0435, 32.045, 32.0465, 32.0465, 32.048, 32.0496, 32.0511, 32.0526, 32.0541, 32.0557, 32.0572, 32.0587, 32.0618, 32.0633, 32.0648, 32.0679, 32.0694, 32.0709, 32.0724, 32.074, 32.074, 32.0755, 32.077, 32.077, 32.0786, 32.0801, 32.0801, 32.0816, 32.0831, 32.0862, 32.0877, 32.0892, 32.0908, 32.0938, 32.0953, 32.0969, 32.0984, 32.0999, 32.1014];0
0.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[32.103, 32.1045, 32.1045, 32.106, 32.1075, 32.1075, 32.1091, 32.1106, 32.1121, 32.1136, 32.1152, 32.1167, 32.1198, 32.1213, 32.1228, 32.1259, 32.1274, 32.1289, 32.1304, 32.1304, 32.132, 32.132, 32.1335, 32.1335, 32.1335, 32.135, 32.135, 32.135, 32.1365, 32.1381, 32.1396, 32.1396, 32.1411, 32.1426, 32.1442, 32.1457, 32.1472, 32.1487, 32.1487, 32.1503];0
0.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[32.1503, 32.1503, 32.1503, 32.1503, 32.1503, 32.1503, 32.1518, 32.1518, 32.1518, 32.1533, 32.1548, 32.1564, 32.1579, 32.1594, 32.1609, 32.1625, 32.164, 32.164, 32.1655, 32.1655, 32.1671, 32.1671, 32.1671, 32.1686, 32.1686, 32.1686, 32.1686, 32.1686, 32.1701, 32.1701, 32.1716, 32.1732, 32.1747, 32.1747, 32.1762, 32.1777, 32.1777, 32.1793, 32.1793, 32.1793];0
0.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[32.1793, 32.1793, 32.1793, 32.1793, 32.1793, 32.1793, 32.1793, 32.1793, 32.1793, 32.1793, 32.1808, 32.1823, 32.1823, 32.1838, 32.1854, 32.1869, 32.1869, 32.1884, 32.1884, 32.1884, 32.1884, 32.1884, 32.1884, 32.1884, 32.1884, 32.1884, 32.1884, 32.1884, 32.1884, 32.1884, 32.1899, 32.1899, 32.1915, 32.193, 32.193, 32.1945, 32.196, 32.196, 32.1976, 32.1976];0
0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[32.1976, 32.1976, 32.1976, 32.1976, 32.1976, 32.1976, 32.1976, 32.1976, 32.1976, 32.1991, 32.1991, 32.1991, 32.2006, 32.2021, 32.2021, 32.2037, 32.2037, 32.2052, 32.2052, 32.2052, 32.2052, 32.2052, 32.2052, 32.2052, 32.2052, 32.2052, 32.2052, 32.2052, 32.2052, 32.2067, 32.2067, 32.2083, 32.2098, 32.2098, 32.2113, 32.2128, 32.2128, 32.2144, 32.2144, 32.2144];0
0.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[32.2144, 32.2144, 32.2144, 32.2128, 32.2128, 32.2128, 32.2128, 32.2113, 32.2113, 32.2128, 32.2128, 32.2128, 32.2144, 32.2144, 32.2159, 32.2174, 32.2174, 32.2189, 32.2189, 32.2189, 32.2189, 32.2189, 32.2189, 32.2189, 32.2189, 32.2189, 32.2189, 32.2189, 32.2189, 32.2189, 32.2205, 32.2205, 32.222, 32.2235, 32.2235, 32.225, 32.2266, 32.2266, 32.2281, 32.2281];0
0.88;0.0;0.0;0.05;0.0;0.0;0.0;0.0083333333333333;-1;[32.2296, 32.2296, 32.2296, 32.2296, 32.2311, 32.2311, 32.2311, 32.2311, 32.2327, 32.2327, 32.2342, 32.2342, 32.2357, 32.2372, 32.2372, 32.2388, 32.2403, 32.2403, 32.2418, 32.2418, 32.2418, 32.2418, 32.2418, 32.2418, 32.2403, 32.2403, 32.2403, 32.2403, 32.2403, 32.2403, 32.2403, 32.2418, 32.2418, 32.2433, 32.2433, 32.2433, 32.2449, 32.2449, 32.2464, 32.2464];0
0.92;0.0;0.0;0.07;0.0;0.0;0.0;0.0116666666666666;-1;[32.2464, 32.2464, 32.2464, 32.2464, 32.2449, 32.2449, 32.2449, 32.2449, 32.2449, 32.2449, 32.2464, 32.2464, 32.2479, 32.2479, 32.2495, 32.251, 32.251, 32.2525, 32.2525, 32.2525, 32.2525, 32.2525, 32.2525, 32.2525, 32.2525, 32.2525, 32.2525, 32.254, 32.254, 32.254, 32.2556, 32.2556, 32.2571, 32.2571, 32.2586, 32.2586, 32.2586, 32.2601, 32.2601, 32.2601];0
0.96;0.0;-0.0;0.08;0.0;0.0;0.0;0.0133333333333333;-1;[32.2601, 32.2601, 32.2601, 32.2601, 32.2601, 32.2586, 32.2586, 32.2586, 32.2586, 32.2586, 32.2601, 32.2601, 32.2617, 32.2617, 32.2617, 32.2632, 32.2632, 32.2632, 32.2632, 32.2632, 32.2617, 32.2617, 32.2617, 32.2601, 32.2586, 32.2586, 32.2571, 32.2556, 32.2556, 32.2556, 32.254, 32.254, 32.254, 32.254, 32.254, 32.2525, 32.2525, 32.2525, 32.2525, 32.251];0
1.0;0.0;0.02;0.1;0.0;0.0;0.0;0.02;-1;[32.251, 32.2495, 32.2495, 32.2479, 32.2479, 32.2464, 32.2464, 32.2464, 32.2464, 32.2464, 32.2464, 32.2464, 32.2479, 32.2479, 32.2479, 32.2479, 32.2495, 32.2495, 32.2479, 32.2479, 32.2479, 32.2464, 32.2464, 32.2449, 32.2433, 32.2418, 32.2418, 32.2403, 32.2403, 32.2388, 32.2388, 32.2388, 32.2388, 32.2388, 32.2388, 32.2388, 32.2372, 32.2372, 32.2372, 32.2372];0
1.04;0.0;0.05;0.13;0.0;0.0;0.0;0.03;-1;[32.2357, 32.2357, 32.2342, 32.2342, 32.2327, 32.2311, 32.2311, 32.2311, 32.2296, 32.2296, 32.2296, 32.2296, 32.2296, 32.2296, 32.2296, 32.2296, 32.2296, 32.2296, 32.2296, 32.2281, 32.2281, 32.2266, 32.225, 32.2235, 32.222, 32.222, 32.2205, 32.2189, 32.2189, 32.2174, 32.2174, 32.2174, 32.2174, 32.2174, 32.2174, 32.2174, 32.2174, 32.2174, 32.2174, 32.2174];0
1.08;0.0;0.05;0.16;0.0;0.0;0.0;0.035;-1;[32.2159, 32.2159, 32.2159, 32.2144, 32.2144, 32.2128, 32.2128, 32.2113, 32.2113, 32.2113, 32.2113, 32.2113, 32.2113, 32.2113, 32.2113, 32.2113, 32.2128, 32.2113, 32.2113, 32.2113, 32.2113, 32.2098, 32.2098, 32.2083, 32.2083, 32.2067, 32.2067, 32.2052, 32.2052, 32.2052, 32.2052, 32.2052, 32.2067, 32.2067, 32.2067, 32.2067, 32.2067, 32.2067, 32.2067, 32.2067];0
1.12;0.0;0.06;0.17;0.0;0.0;0.0;0.0383333333333333;-1;[32.2067, 32.2052, 32.2052, 32.2037, 32.2021, 32.2021, 32.2006, 32.2006, 32.1991, 32.1991, 32.1991, 32.1991, 32.1991, 32.1991, 32.1991, 32.1991, 32.1991, 32.1991, 32.1991, 32.1991, 32.1976, 32.1976, 32.196, 32.196, 32.1945, 32.1945, 32.193, 32.193, 32.1915, 32.1915, 32.1915, 32.193, 32.193, 32.193, 32.193, 32.1945, 32.1945, 32.1945, 32.1945, 32.1945];0
1.16;0.0;0.07;0.18;0.0;0.0;0.0;0.0416666666666666;-1;[32.1945, 32.1945, 32.193, 32.193, 32.1915, 32.1915, 32.1915, 32.1899, 32.1899, 32.1899, 32.1899, 32.1899, 32.1899, 32.1899, 32.1899, 32.1899, 32.1899, 32.1899, 32.1899, 32.1899, 32.1884, 32.1884, 32.1869, 32.1869, 32.1854, 32.1854, 32.1854, 32.1854, 32.1838, 32.1854, 32.1854, 32.1854, 32.1869, 32.1869, 32.1884, 32.1884, 32.1884, 32.1899, 32.1899, 32.1899];0
1.2;0.0;0.07;0.2;0.0;0.0;0.0;0.045;-1;[32.1884, 32.1884, 32.1884, 32.1869, 32.1869, 32.1854, 32.1854, 32.1854, 32.1854, 32.1854, 32.1854, 32.1854, 32.1854, 32.1854, 32.1854, 32.1869, 32.1869, 32.1869, 32.1869, 32.1869, 32.1854, 32.1854, 32.1838, 32.1838, 32.1823, 32.1823, 32.1823, 32.1808, 32.1808, 32.1808, 32.1823, 32.1823, 32.1823, 32.1823, 32.1838, 32.1838, 32.1838, 32.1838, 32.1838, 32.1838];0
1.24;0.0;0.07;0.21;0.0;0.0;0.0;0.0466666666666666;-1;[32.1838, 32.1838, 32.1823, 32.1823, 32.1823, 32.1823, 32.1808, 32.1808, 32.1823, 32.1823, 32.1823, 32.1838, 32.1838, 32.1854, 32.1869, 32.1869, 32.1869, 32.1884, 32.1884, 32.1884, 32.1869, 32.1869, 32.1854, 32.1854, 32.1838, 32.1838, 32.1823, 32.1808, 32.1808, 32.1808, 32.1808, 32.1808, 32.1808, 32.1808, 32.1808, 32.1808, 32.1808, 32.1808, 32.1808, 32.1808];0
1.28;0.0;0.07;0.21;0.0;0.0;0.0;0.0466666666666666;-1;[32.1808, 32.1793, 32.1793, 32.1777, 32.1777, 32.1762, 32.1762, 32.1762, 32.1762, 32.1762, 32.1762, 32.1762, 32.1762, 32.1762, 32.1777, 32.1777, 32.1777, 32.1777, 32.1777, 32.1762, 32.1762, 32.1747, 32.1747, 32.1732, 32.1716, 32.1716, 32.1701, 32.1701, 32.1701, 32.1701, 32.1701, 32.1716, 32.1716, 32.1732, 32.1732, 32.1747, 32.1747, 32.1762, 32.1762, 32.1762];0
1.32;0.0;0.07;0.22;0.0;0.0;0.0;0.0483333333333333;-1;[32.1762, 32.1762, 32.1762, 32.1747, 32.1747, 32.1747, 32.1747, 32.1747, 32.1747, 32.1747, 32.1747, 32.1762, 32.1762, 32.1762, 32.1777, 32.1777, 32.1793, 32.1793, 32.1793, 32.1808, 32.1808, 32.1808, 32.1808, 32.1793, 32.1793, 32.1793, 32.1793, 32.1793, 32.1793, 32.1808, 32.1808, 32.1823, 32.1823, 32.1838, 32.1838, 32.1838, 32.1854, 32.1854, 32.1854, 32.1854];0
1.36;0.0;0.07;0.23;0.0;0.0;0.0;0.05;-1;[32.1838, 32.1838, 32.1823, 32.1808, 32.1808, 32.1793, 32.1777, 32.1777, 32.1777, 32.1762, 32.1762, 32.1777, 32.1777, 32.1777, 32.1793, 32.1793, 32.1793, 32.1793, 32.1808, 32.1808, 32.1808, 32.1793, 32.1793, 32.1793, 32.1793, 32.1793, 32.1793, 32.1793, 32.1793, 32.1793, 32.1793, 32.1793, 32.1808, 32.1808, 32.1823, 32.1823, 32.1823, 32.1823, 32.1838, 32.1823];0
1.4;0.0;0.07;0.23;0.0;0.0;0.0;0.05;-1;[32.1823, 32.1823, 32.1823, 32.1808, 32.1808, 32.1808, 32.1793, 32.1793, 32.1793, 32.1793, 32.1808, 32.1808, 32.1808, 32.1823, 32.1823, 32.1838, 32.1838, 32.1838, 32.1838, 32.1838, 32.1838, 32.1838, 32.1823, 32.1823, 32.1808, 32.1808, 32.1808, 32.1808, 32.1808, 32.1808, 32.1808, 32.1808, 32.1823, 32.1823, 32.1838, 32.1854, 32.1854, 32.1854, 32.1869, 32.1869];0
1.44;0.0;0.07;0.23;0.0;0.0;0.0;0.05;-1;[32.1869, 32.1854, 32.1854, 32.1854, 32.1838, 32.1838, 32.1823, 32.1823, 32.1823, 32.1823, 32.1823, 32.1823, 32.1823, 32.1838, 32.1838, 32.1838, 32.1854, 32.1854, 32.1854, 32.1854, 32.1854, 32.1854, 32.1854, 32.1854, 32.1854, 32.1838, 32.1838, 32.1838, 32.1838, 32.1838, 32.1838, 32.1854, 32.1854, 32.1854, 32.1869, 32.1869, 32.1869, 32.1869, 32.1869, 32.1869];0
1.48;0.0;0.07;0.23;0.0;0.0;0.0;0.05;-1;[32.1854, 32.1854, 32.1854, 32.1838, 32.1823, 32.1823, 32.1808, 32.1808, 32.1808, 32.1793, 32.1793, 32.1808, 32.1808, 32.1808, 32.1808, 32.1808, 32.1808, 32.1808, 32.1808, 32.1808, 32.1808, 32.1793, 32.1793, 32.1777, 32.1777, 32.1777, 32.1777, 32.1762, 32.1762, 32.1762, 32.1777, 32.1777, 32.1793, 32.1793, 32.1808, 32.1808, 32.1808, 32.1823, 32.1823, 32.1823];0
1.52;0.0;0.07;0.23;0.0;0.0;0.0;0.05;-1;[32.1823, 32.1808, 32.1808, 32.1808, 32.1793, 32.1793, 32.1777, 32.1777, 32.1777, 32.1777, 32.1777, 32.1777, 32.1777, 32.1777, 32.1793, 32.1793, 32.1793, 32.1793, 32.1793, 32.1793, 32.1793, 32.1793, 32.1793, 32.1777, 32.1777, 32.1777, 32.1777, 32.1777, 32.1777, 32.1777, 32.1777, 32.1777, 32.1777, 32.1793, 32.1793, 32.1793, 32.1808, 32.1808, 32.1808, 32.1808];0
1.56;0.0;0.07;0.23;0.0;0.0;0.0;0.05;-1;[32.1808, 32.1808, 32.1808, 32.1808, 32.1808, 32.1808, 32.1808, 32.1808, 32.1808, 32.1823, 32.1823, 32.1823, 32.1838, 32.1838, 32.1854, 32.1854, 32.1854, 32.1869, 32.1869, 32.1869, 32.1854, 32.1854, 32.1854, 32.1854, 32.1838, 32.1838, 32.1838, 32.1838, 32.1838, 32.1838, 32.1838, 32.1854, 32.1854, 32.1869, 32.1869, 32.1869, 32.1869, 32.1884, 32.1869, 32.1869];0
1.6;0.0;0.07;0.24;0.0;0.0;0.0;0.0516666666666666;-1;[32.1869, 32.1869, 32.1854, 32.1854, 32.1838, 32.1838, 32.1838, 32.1823, 32.1823, 32.1823, 32.1823, 32.1823, 32.1838, 32.1838, 32.1838, 32.1838, 32.1838, 32.1838, 32.1838, 32.1838, 32.1838, 32.1823, 32.1823, 32.1808, 32.1808, 32.1793, 32.1793, 32.1777, 32.1777, 32.1777, 32.1777, 32.1777, 32.1777, 32.1777, 32.1777, 32.1777, 32.1793, 32.1793, 32.1793, 32.1777];0
1.64;0.0;0.07;0.24;0.05;0.0;0.0;0.06;-1;[32.1777, 32.1777, 32.1777, 32.1762, 32.1762, 32.1747, 32.1747, 32.1747, 32.1747, 32.1747, 32.1747, 32.1747, 32.1762, 32.1762, 32.1762, 32.1777, 32.1777, 32.1777, 32.1777, 32.1777, 32.1777, 32.1777, 32.1762, 32.1762, 32.1747, 32.1747, 32.1747, 32.1732, 32.1732, 32.1732, 32.1732, 32.1732, 32.1732, 32.1732, 32.1732, 32.1732, 32.1747, 32.1747, 32.1747, 32.1732];0
1.68;0.0;0.07;0.29;0.06;0.0;0.0;0.0699999999999999;-1;[32.1732, 32.1732, 32.1732, 32.1716, 32.1716, 32.1716, 32.1716, 32.1716, 32.1716, 32.1716, 32.1732, 32.1732, 32.1747, 32.1747, 32.1762, 32.1762, 32.1762, 32.1777, 32.1777, 32.1762, 32.1762, 32.1762, 32.1747, 32.1747, 32.1732, 32.1732, 32.1716, 32.1716, 32.1716, 32.1701, 32.1701, 32.1716, 32.1716, 32.1716, 32.1716, 32.1732, 32.1732, 32.1732, 32.1732, 32.1732];0
1.72;0.0;0.08;0.32;0.06;0.0;0.0;0.0766666666666666;-1;[32.1716, 32.1716, 32.1716, 32.1701, 32.1701, 32.1686, 32.1686, 32.1686, 32.1671, 32.1671, 32.1671, 32.1686, 32.1686, 32.1701, 32.1701, 32.1716, 32.1716, 32.1716, 32.1716, 32.1716, 32.1716, 32.1716, 32.1716, 32.1701, 32.1701, 32.1701, 32.1686, 32.1686, 32.1671, 32.1671, 32.1671, 32.1671, 32.1671, 32.1671, 32.1671, 32.1655, 32.1655, 32.1655, 32.1655, 32.1655];0
1.76;0.0;0.08;0.33;0.07;0.0;0.0;0.08;-1;[32.164, 32.164, 32.1625, 32.1625, 32.1609, 32.1609, 32.1609, 32.1594, 32.1594, 32.1594, 32.1609, 32.1609, 32.1625, 32.1625, 32.164, 32.164, 32.164, 32.1655, 32.1655, 32.1655, 32.1655, 32.1655, 32.1655, 32.164, 32.164, 32.164, 32.164, 32.1625, 32.1625, 32.1625, 32.164, 32.164, 32.164, 32.164, 32.1655, 32.1655, 32.1655, 32.1655, 32.1655, 32.164];0
1.8;0.0;0.08;0.33;0.07;0.0;0.0;0.08;-1;[32.164, 32.1625, 32.1625, 32.1609, 32.1609, 32.1594, 32.1594, 32.1579, 32.1579, 32.1579, 32.1579, 32.1579, 32.1579, 32.1594, 32.1594, 32.1594, 32.1594, 32.1594, 32.1609, 32.1594, 32.1594, 32.1594, 32.1579, 32.1579, 32.1564, 32.1564, 32.1564, 32.1548, 32.1548, 32.1548, 32.1548, 32.1548, 32.1564, 32.1564, 32.1564, 32.1579, 32.1579, 32.1579, 32.1579, 32.1579];0
1.84;0.0;0.08;0.34;0.08;0.0;0.0;0.0833333333333333;-1;[32.1579, 32.1564, 32.1564, 32.1548, 32.1548, 32.1533, 32.1533, 32.1533, 32.1518, 32.1518, 32.1518, 32.1518, 32.1518, 32.1533, 32.1533, 32.1533, 32.1533, 32.1533, 32.1533, 32.1533, 32.1533, 32.1533, 32.1533, 32.1518, 32.1518, 32.1518, 32.1518, 32.1518, 32.1518, 32.1518, 32.1518, 32.1518, 32.1518, 32.1533, 32.1533, 32.1533, 32.1533, 32.1533, 32.1533, 32.1533];0
1.88;0.0;0.08;0.35;0.08;0.0;0.0;0.085;-1;[32.1533, 32.1518, 32.1518, 32.1503, 32.1503, 32.1487, 32.1487, 32.1487, 32.1472, 32.1472, 32.1487, 32.1487, 32.1487, 32.1503, 32.1503, 32.1503, 32.1503, 32.1518, 32.1518, 32.1518, 32.1518, 32.1503, 32.1503, 32.1503, 32.1487, 32.1487, 32.1472, 32.1472, 32.1472, 32.1457, 32.1472, 32.1472, 32.1472, 32.1472, 32.1472, 32.1487, 32.1487, 32.1487, 32.1487, 32.1487];0
1.92;0.0;0.08;0.35;0.08;0.0;0.0;0.085;-1;[32.1472, 32.1472, 32.1472, 32.1472, 32.1457, 32.1457, 32.1457, 32.1442, 32.1442, 32.1442, 32.1442, 32.1442, 32.1457, 32.1457, 32.1457, 32.1457, 32.1457, 32.1457, 32.1457, 32.1457, 32.1457, 32.1442, 32.1442, 32.1442, 32.1426, 32.1426, 32.1411, 32.1411, 32.1411, 32.1411, 32.1411, 32.1426, 32.1426, 32.1426, 32.1442, 32.1442, 32.1442, 32.1457, 32.1457, 32.1442];0
1.96;0.0;0.09;0.36;0.09;0.0;0.0;0.0899999999999999;-1;[32.1442, 32.1442, 32.1426, 32.1426, 32.1411, 32.1411, 32.1396, 32.1396, 32.1396, 32.1396, 32.1396, 32.1396, 32.1396, 32.1411, 32.1411, 32.1411, 32.1426, 32.1426, 32.1426, 32.1426, 32.1426, 32.1426, 32.1426, 32.1426, 32.1426, 32.1426, 32.1426, 32.1411, 32.1411, 32.1411, 32.1411, 32.1426, 32.1426, 32.1426, 32.1426, 32.1426, 32.1426, 32.1426, 32.1426, 32.1411];0
