time;FM1;FM2;FM3;FF1;FF2;FF3;mean_behaviour_rate;classes;EDA;is_peak
0.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[12.8784, 12.8784, 12.8784, 12.8784, 12.8784, 12.8769, 12.8769, 12.8769, 12.8769, 12.8754, 12.8754, 12.8754, 12.8754, 12.8754, 12.8754, 12.8754, 12.8754, 12.8754, 12.8754, 12.8754, 12.8754, 12.8754, 12.8754, 12.8754, 12.8754, 12.8754, 12.8754, 12.8738, 12.8738, 12.8738, 12.8738, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723];0
0.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8723];0
0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[12.8723, 12.8723, 12.8723, 12.8723, 12.8723, 12.8708, 12.8708, 12.8708, 12.8708, 12.8708, 12.8708, 12.8708, 12.8708, 12.8708, 12.8708, 12.8708, 12.8708, 12.8708, 12.8708, 12.8708, 12.8708, 12.8708, 12.8693, 12.8693, 12.8693, 12.8677, 12.8677, 12.8662, 12.8662, 12.8662, 12.8662, 12.8662, 12.8662, 12.8662, 12.8662, 12.8662, 12.8662, 12.8662, 12.8662, 12.8662];0
0.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[12.8662, 12.8662, 12.8662, 12.8662, 12.8647, 12.8647, 12.8647, 12.8647, 12.8647, 12.8647, 12.8647, 12.8647, 12.8647, 12.8647, 12.8647, 12.8647, 12.8647, 12.8647, 12.8647, 12.8647, 12.8647, 12.8632, 12.8632, 12.8632, 12.8632, 12.8632, 12.8632, 12.8616, 12.8616, 12.8616, 12.8616, 12.8616, 12.8616, 12.8632, 12.8632, 12.8632, 12.8632, 12.8632, 12.8632, 12.8632];0
0.6;0.0;0.0;0.0;0.0;0.02;0.0;0.0033333333333333;-1;[12.8632, 12.8632, 12.8632, 12.8616, 12.8616, 12.8616, 12.8616, 12.8601, 12.8601, 12.8601, 12.8601, 12.8601, 12.8616, 12.8616, 12.8616, 12.8632, 12.8632, 12.8632, 12.8647, 12.8647, 12.8647, 12.8647, 12.8662, 12.8662, 12.8662, 12.8647, 12.8647, 12.8647, 12.8647, 12.8632, 12.8632, 12.8632, 12.8632, 12.8632, 12.8616, 12.8616, 12.8616, 12.8616, 12.8616, 12.8616];0
0.64;0.0;0.0;0.0;0.0;0.04;0.0;0.0066666666666666;-1;[12.8616, 12.8616, 12.8601, 12.8601, 12.8601, 12.8601, 12.8586, 12.8586, 12.8586, 12.8586, 12.8571, 12.8571, 12.8571, 12.8571, 12.8571, 12.8571, 12.8571, 12.8571, 12.8571, 12.8555, 12.8555, 12.8555, 12.8555, 12.8555, 12.854, 12.854, 12.854, 12.854, 12.8525, 12.8525, 12.8525, 12.8525, 12.8525, 12.8525, 12.8525, 12.8525, 12.851, 12.851, 12.851, 12.851];0
0.68;0.0;0.0;0.0;0.0;0.02;0.0;0.0033333333333333;-1;[12.851, 12.851, 12.8494, 12.8494, 12.8494, 12.8494, 12.8479, 12.8479, 12.8479, 12.8479, 12.8464, 12.8464, 12.8464, 12.8464, 12.8464, 12.8464, 12.8448, 12.8448, 12.8448, 12.8448, 12.8433, 12.8433, 12.8418, 12.8418, 12.8418, 12.8418, 12.8403, 12.8403, 12.8403, 12.8403, 12.8403, 12.8387, 12.8387, 12.8387, 12.8387, 12.8387, 12.8387, 12.8387, 12.8387, 12.8387];0
0.72;0.0;0.0;0.0;0.0;0.04;0.0;0.0066666666666666;-1;[12.8387, 12.8387, 12.8372, 12.8372, 12.8372, 12.8357, 12.8357, 12.8342, 12.8342, 12.8342, 12.8326, 12.8326, 12.8326, 12.8326, 12.8311, 12.8311, 12.8311, 12.8311, 12.8311, 12.8296, 12.8296, 12.8296, 12.8296, 12.8281, 12.8281, 12.8281, 12.8265, 12.8265, 12.8265, 12.8265, 12.825, 12.825, 12.825, 12.825, 12.825, 12.825, 12.825, 12.825, 12.825, 12.825];0
0.76;0.0;0.0;0.0;0.0;0.05;0.0;0.0083333333333333;-1;[12.8235, 12.8235, 12.8235, 12.822, 12.822, 12.822, 12.8204, 12.8204, 12.8204, 12.8189, 12.8189, 12.8189, 12.8189, 12.8189, 12.8174, 12.8174, 12.8174, 12.8174, 12.8174, 12.8159, 12.8159, 12.8159, 12.8143, 12.8143, 12.8143, 12.8128, 12.8128, 12.8113, 12.8113, 12.8113, 12.8098, 12.8098, 12.8098, 12.8098, 12.8098, 12.8098, 12.8082, 12.8082, 12.8082, 12.8082];0
0.8;0.0;0.0;0.0;0.0;0.06;0.0;0.01;-1;[12.8082, 12.8067, 12.8067, 12.8067, 12.8052, 12.8052, 12.8036, 12.8036, 12.8021, 12.8021, 12.8021, 12.8006, 12.8006, 12.8006, 12.8006, 12.7991, 12.7991, 12.7991, 12.7991, 12.7975, 12.7975, 12.7975, 12.796, 12.796, 12.796, 12.7945, 12.7945, 12.793, 12.793, 12.793, 12.7914, 12.7914, 12.7914, 12.7899, 12.7899, 12.7899, 12.7899, 12.7899, 12.7884, 12.7884];0
0.84;0.0;0.0;0.0;0.0;0.08;0.0;0.0133333333333333;-1;[12.7884, 12.7884, 12.7869, 12.7869, 12.7853, 12.7853, 12.7838, 12.7838, 12.7823, 12.7823, 12.7808, 12.7808, 12.7808, 12.7792, 12.7792, 12.7777, 12.7777, 12.7777, 12.7762, 12.7762, 12.7747, 12.7747, 12.7731, 12.7731, 12.7716, 12.7716, 12.7701, 12.7701, 12.7701, 12.7686, 12.7686, 12.7686, 12.7686, 12.7686, 12.7686, 12.7686, 12.7686, 12.7686, 12.767, 12.767];0
0.88;0.0;0.0;0.0;0.0;0.08;0.0;0.0133333333333333;-1;[12.767, 12.7655, 12.7655, 12.764, 12.764, 12.7625, 12.7625, 12.7609, 12.7594, 12.7594, 12.7594, 12.7579, 12.7579, 12.7579, 12.7563, 12.7563, 12.7563, 12.7563, 12.7563, 12.7548, 12.7548, 12.7548, 12.7533, 12.7533, 12.7533, 12.7518, 12.7518, 12.7502, 12.7502, 12.7487, 12.7487, 12.7472, 12.7472, 12.7472, 12.7457, 12.7457, 12.7457, 12.7441, 12.7441, 12.7441];0
0.92;0.0;0.0;0.0;0.0;0.09;0.0;0.015;-1;[12.7426, 12.7426, 12.7411, 12.7411, 12.7396, 12.7396, 12.738, 12.738, 12.7365, 12.7365, 12.735, 12.735, 12.735, 12.7335, 12.7335, 12.7335, 12.7319, 12.7319, 12.7304, 12.7304, 12.7289, 12.7289, 12.7274, 12.7274, 12.7258, 12.7258, 12.7243, 12.7228, 12.7228, 12.7213, 12.7213, 12.7197, 12.7197, 12.7197, 12.7197, 12.7182, 12.7182, 12.7182, 12.7182, 12.7167];0
0.96;0.0;0.0;0.0;0.0;0.1;0.0;0.0166666666666666;-1;[12.7167, 12.7167, 12.7151, 12.7151, 12.7136, 12.7136, 12.7121, 12.7121, 12.7106, 12.7106, 12.7106, 12.709, 12.709, 12.709, 12.7075, 12.7075, 12.7075, 12.706, 12.706, 12.7045, 12.7045, 12.7029, 12.7029, 12.7014, 12.6999, 12.6999, 12.6984, 12.6984, 12.6968, 12.6968, 12.6953, 12.6953, 12.6953, 12.6938, 12.6938, 12.6938, 12.6938, 12.6923, 12.6923, 12.6923];0
1.0;0.0;0.0;0.0;0.0;0.11;0.0;0.0183333333333333;-1;[12.6907, 12.6907, 12.6892, 12.6877, 12.6877, 12.6862, 12.6846, 12.6831, 12.6831, 12.6816, 12.6801, 12.6785, 12.677, 12.6755, 12.6755, 12.674, 12.6724, 12.6709, 12.6709, 12.6694, 12.6678, 12.6663, 12.6663, 12.6648, 12.6648, 12.6633, 12.6633, 12.6633, 12.6633, 12.6633, 12.6633, 12.6633, 12.6648, 12.6648, 12.6663, 12.6663, 12.6678, 12.6678, 12.6694, 12.6694];0
1.04;0.0;0.0;0.0;0.0;0.11;0.0;0.0183333333333333;-1;[12.6709, 12.6709, 12.6709, 12.6709, 12.6709, 12.6709, 12.6709, 12.6709, 12.6709, 12.6709, 12.6694, 12.6694, 12.6678, 12.6678, 12.6663, 12.6663, 12.6648, 12.6633, 12.6633, 12.6617, 12.6602, 12.6587, 12.6572, 12.6572, 12.6556, 12.6541, 12.6541, 12.6526, 12.6511, 12.6511, 12.6511, 12.6495, 12.6495, 12.6495, 12.6495, 12.6495, 12.648, 12.648, 12.648, 12.648];0
1.08;0.0;0.0;0.0;0.0;0.12;0.0;0.02;-1;[12.6465, 12.6465, 12.645, 12.645, 12.6434, 12.6419, 12.6419, 12.6404, 12.6404, 12.6389, 12.6389, 12.6373, 12.6373, 12.6358, 12.6358, 12.6343, 12.6343, 12.6328, 12.6328, 12.6312, 12.6312, 12.6297, 12.6297, 12.6282, 12.6282, 12.6266, 12.6266, 12.6251, 12.6251, 12.6236, 12.6236, 12.6236, 12.6236, 12.6221, 12.6221, 12.6221, 12.6221, 12.6221, 12.6221, 12.6205];0
1.12;0.0;0.0;0.0;0.0;0.13;0.0;0.0216666666666666;-1;[12.6205, 12.6205, 12.619, 12.619, 12.6175, 12.6175, 12.616, 12.616, 12.616, 12.6144, 12.6144, 12.6144, 12.6144, 12.6144, 12.6129, 12.6129, 12.6129, 12.6129, 12.6129, 12.6114, 12.6114, 12.6114, 12.6099, 12.6099, 12.6083, 12.6083, 12.6068, 12.6068, 12.6053, 12.6053, 12.6053, 12.6038, 12.6038, 12.6038, 12.6038, 12.6022, 12.6022, 12.6022, 12.6022, 12.6007];0
1.16;0.0;0.0;0.0;0.0;0.14;0.0;0.0233333333333333;-1;[12.6007, 12.5992, 12.5992, 12.5977, 12.5977, 12.5977, 12.5961, 12.5961, 12.5961, 12.5946, 12.5946, 12.5946, 12.5946, 12.5946, 12.5946, 12.5946, 12.5946, 12.5946, 12.5946, 12.5946, 12.5931, 12.5931, 12.5931, 12.5916, 12.5916, 12.5916, 12.59, 12.59, 12.5885, 12.5885, 12.5885, 12.5885, 12.587, 12.587, 12.587, 12.587, 12.587, 12.587, 12.587, 12.587];0
1.2;0.0;0.01;0.0;0.0;0.15;0.0;0.0266666666666666;-1;[12.5854, 12.5854, 12.5854, 12.5839, 12.5839, 12.5839, 12.5824, 12.5824, 12.5824, 12.5809, 12.5809, 12.5809, 12.5809, 12.5809, 12.5793, 12.5793, 12.5793, 12.5793, 12.5793, 12.5778, 12.5778, 12.5778, 12.5763, 12.5763, 12.5763, 12.5748, 12.5748, 12.5748, 12.5732, 12.5732, 12.5732, 12.5732, 12.5732, 12.5732, 12.5732, 12.5732, 12.5717, 12.5717, 12.5717, 12.5717];0
1.24;0.0;0.01;0.0;0.0;0.17;0.0;0.03;-1;[12.5717, 12.5717, 12.5702, 12.5702, 12.5702, 12.5702, 12.5687, 12.5687, 12.5687, 12.5687, 12.5687, 12.5687, 12.5687, 12.5687, 12.5687, 12.5687, 12.5687, 12.5687, 12.5687, 12.5687, 12.5687, 12.5687, 12.5687, 12.5687, 12.5687, 12.5687, 12.5671, 12.5671, 12.5671, 12.5671, 12.5671, 12.5687, 12.5687, 12.5687, 12.5687, 12.5687, 12.5702, 12.5702, 12.5702, 12.5702];0
1.28;0.0;0.01;0.0;0.0;0.18;0.0;0.0316666666666666;-1;[12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5717, 12.5717, 12.5717, 12.5717, 12.5732, 12.5732, 12.5732, 12.5732, 12.5732];0
1.32;0.0;0.01;0.0;0.0;0.19;0.0;0.0333333333333333;-1;[12.5732, 12.5732, 12.5732, 12.5732, 12.5732, 12.5732, 12.5732, 12.5732, 12.5732, 12.5732, 12.5732, 12.5732, 12.5748, 12.5748, 12.5748, 12.5748, 12.5748, 12.5763, 12.5763, 12.5763, 12.5763, 12.5763, 12.5763, 12.5763, 12.5763, 12.5763, 12.5763, 12.5778, 12.5778, 12.5778, 12.5793, 12.5793, 12.5793, 12.5809, 12.5809, 12.5824, 12.5824, 12.5839, 12.5839, 12.5839];0
1.36;0.0;0.01;-0.01;0.0;0.19;0.0;0.0316666666666666;-1;[12.5839, 12.5854, 12.5854, 12.5854, 12.5854, 12.5854, 12.5854, 12.5854, 12.5854, 12.5854, 12.5854, 12.5854, 12.587, 12.587, 12.587, 12.5885, 12.5885, 12.5885, 12.59, 12.59, 12.5916, 12.5916, 12.5916, 12.5931, 12.5931, 12.5931, 12.5946, 12.5946, 12.5946, 12.5946, 12.5961, 12.5961, 12.5977, 12.5977, 12.5992, 12.5992, 12.5992, 12.6007, 12.6007, 12.6022];0
1.4;0.0;0.01;-0.01;0.0;0.19;0.0;0.0316666666666666;-1;[12.6022, 12.6022, 12.6038, 12.6038, 12.6038, 12.6038, 12.6038, 12.6053, 12.6053, 12.6053, 12.6068, 12.6068, 12.6083, 12.6083, 12.6099, 12.6099, 12.6114, 12.6114, 12.6129, 12.6129, 12.6129, 12.6144, 12.6144, 12.6144, 12.616, 12.616, 12.616, 12.6175, 12.6175, 12.6175, 12.619, 12.619, 12.6205, 12.6205, 12.6221, 12.6236, 12.6236, 12.6251, 12.6251, 12.6266];0
1.44;0.0;0.02;-0.01;0.0;0.19;0.0;0.0333333333333333;-1;[12.6266, 12.6282, 12.6282, 12.6297, 12.6297, 12.6297, 12.6312, 12.6312, 12.6312, 12.6328, 12.6328, 12.6328, 12.6343, 12.6343, 12.6358, 12.6358, 12.6373, 12.6373, 12.6389, 12.6389, 12.6404, 12.6404, 12.6404, 12.6419, 12.6419, 12.6419, 12.6434, 12.6434, 12.645, 12.645, 12.6465, 12.648, 12.648, 12.6495, 12.6511, 12.6526, 12.6526, 12.6541, 12.6556, 12.6572];0
1.48;0.0;0.02;-0.03;0.0;0.19;0.0;0.03;-1;[12.6572, 12.6587, 12.6587, 12.6602, 12.6602, 12.6617, 12.6617, 12.6633, 12.6633, 12.6648, 12.6648, 12.6663, 12.6663, 12.6678, 12.6694, 12.6694, 12.6709, 12.6724, 12.674, 12.674, 12.6755, 12.677, 12.677, 12.6785, 12.6785, 12.6801, 12.6801, 12.6816, 12.6816, 12.6831, 12.6846, 12.6846, 12.6862, 12.6877, 12.6877, 12.6892, 12.6907, 12.6907, 12.6923, 12.6938];0
1.52;0.0;0.03;-0.02;0.0;0.19;0.03;0.0383333333333333;-1;[12.6938, 12.6953, 12.6953, 12.6968, 12.6968, 12.6984, 12.6999, 12.6999, 12.7014, 12.7014, 12.7029, 12.7045, 12.706, 12.7075, 12.7075, 12.709, 12.7106, 12.7121, 12.7136, 12.7151, 12.7151, 12.7167, 12.7182, 12.7197, 12.7197, 12.7213, 12.7228, 12.7228, 12.7243, 12.7258, 12.7274, 12.7289, 12.7304, 12.7319, 12.7335, 12.735, 12.735, 12.7365, 12.738, 12.7396];0
1.56;0.01;0.03;-0.02;0.0;0.19;0.03;0.04;-1;[12.7411, 12.7411, 12.7426, 12.7441, 12.7441, 12.7457, 12.7457, 12.7472, 12.7472, 12.7487, 12.7502, 12.7502, 12.7518, 12.7533, 12.7548, 12.7548, 12.7563, 12.7579, 12.7594, 12.7609, 12.7625, 12.7625, 12.764, 12.7655, 12.767, 12.767, 12.7686, 12.7701, 12.7716, 12.7716, 12.7731, 12.7747, 12.7762, 12.7777, 12.7792, 12.7808, 12.7823, 12.7838, 12.7853, 12.7869];0
1.6;0.01;0.03;-0.02;0.0;0.19;0.03;0.04;-1;[12.7884, 12.7884, 12.7899, 12.7914, 12.7914, 12.793, 12.7945, 12.7945, 12.796, 12.796, 12.7975, 12.7991, 12.7991, 12.8006, 12.8021, 12.8036, 12.8052, 12.8067, 12.8082, 12.8098, 12.8098, 12.8113, 12.8128, 12.8143, 12.8159, 12.8174, 12.8174, 12.8189, 12.8204, 12.822, 12.8235, 12.825, 12.8265, 12.8281, 12.8296, 12.8311, 12.8326, 12.8342, 12.8357, 12.8372];0
1.64;0.02;0.03;-0.02;0.0;0.19;0.03;0.0416666666666666;-1;[12.8387, 12.8403, 12.8418, 12.8418, 12.8433, 12.8448, 12.8464, 12.8479, 12.8494, 12.8494, 12.851, 12.8525, 12.854, 12.8555, 12.8571, 12.8586, 12.8601, 12.8616, 12.8632, 12.8647, 12.8662, 12.8677, 12.8677, 12.8693, 12.8708, 12.8723, 12.8723, 12.8738, 12.8754, 12.8769, 12.8784, 12.8799, 12.8799, 12.8815, 12.883, 12.8845, 12.8876, 12.8891, 12.8906, 12.8906];0
1.68;0.02;0.04;0.0;0.0;0.19;0.03;0.0466666666666666;-1;[12.8922, 12.8937, 12.8952, 12.8967, 12.8983, 12.8998, 12.9013, 12.9013, 12.9028, 12.9044, 12.9059, 12.9089, 12.9105, 12.912, 12.9135, 12.915, 12.9181, 12.9196, 12.9211, 12.9242, 12.9257, 12.9272, 12.9303, 12.9318, 12.9333, 12.9349, 12.9364, 12.9395, 12.941, 12.9425, 12.944, 12.9456, 12.9471, 12.9486, 12.9486, 12.9501, 12.9517, 12.9532, 12.9532, 12.9547];0
1.72;0.03;0.04;0.01;-0.01;0.19;0.03;0.0483333333333333;-1;[12.9547, 12.9547, 12.9562, 12.9562, 12.9578, 12.9578, 12.9593, 12.9593, 12.9608, 12.9623, 12.9639, 12.9654, 12.9669, 12.9684, 12.97, 12.9715, 12.973, 12.9745, 12.9761, 12.9776, 12.9791, 12.9807, 12.9822, 12.9837, 12.9837, 12.9852, 12.9868, 12.9883, 12.9883, 12.9898, 12.9913, 12.9929, 12.9944, 12.9959, 12.9974, 12.999, 13.0005, 13.002, 13.0035, 13.0051];1
1.76;0.03;0.04;0.01;-0.01;0.19;0.03;0.0483333333333333;-1;[13.0066, 13.0081, 13.0096, 13.0112, 13.0127, 13.0127, 13.0142, 13.0157, 13.0173, 13.0188, 13.0203, 13.0219, 13.0249, 13.0264, 13.028, 13.0295, 13.031, 13.0325, 13.0341, 13.0356, 13.0371, 13.0386, 13.0402, 13.0417, 13.0432, 13.0447, 13.0463, 13.0463, 13.0478, 13.0493, 13.0508, 13.0524, 13.0539, 13.0569, 13.0585, 13.06, 13.0615, 13.063, 13.0646, 13.0661];1
1.8;0.03;0.04;0.02;-0.01;0.19;0.03;0.05;-1;[13.0692, 13.0707, 13.0722, 13.0737, 13.0753, 13.0768, 13.0768, 13.0783, 13.0798, 13.0814, 13.0829, 13.0844, 13.0859, 13.0875, 13.0905, 13.092, 13.0936, 13.0951, 13.0966, 13.0981, 13.0997, 13.1012, 13.1027, 13.1042, 13.1058, 13.1073, 13.1088, 13.1104, 13.1104, 13.1119, 13.1134, 13.1165, 13.118, 13.1195, 13.121, 13.1226, 13.1241, 13.1256, 13.1271, 13.1287];1
1.84;0.03;0.04;0.02;-0.01;0.19;0.03;0.05;-1;[13.1302, 13.1317, 13.1332, 13.1348, 13.1363, 13.1378, 13.1393, 13.1409, 13.1424, 13.1424, 13.1439, 13.147, 13.1485, 13.15, 13.1516, 13.1531, 13.1546, 13.1561, 13.1577, 13.1592, 13.1607, 13.1622, 13.1638, 13.1653, 13.1668, 13.1683, 13.1699, 13.1714, 13.1729, 13.1744, 13.176, 13.1775, 13.179, 13.1805, 13.1821, 13.1836, 13.1851, 13.1866, 13.1882, 13.1897];1
1.88;0.03;0.04;0.02;-0.01;0.19;0.03;0.05;-1;[13.1912, 13.1927, 13.1927, 13.1943, 13.1958, 13.1958, 13.1973, 13.1989, 13.2004, 13.2019, 13.2034, 13.205, 13.2065, 13.208, 13.2095, 13.2111, 13.2126, 13.2156, 13.2172, 13.2187, 13.2202, 13.2217, 13.2233, 13.2248, 13.2263, 13.2278, 13.2294, 13.2309, 13.2324, 13.2339, 13.2355, 13.237, 13.2385, 13.2401, 13.2416, 13.2431, 13.2446, 13.2462, 13.2477, 13.2492];1
1.92;0.03;0.04;0.02;-0.01;0.19;0.03;0.05;-1;[13.2492, 13.2507, 13.2523, 13.2538, 13.2553, 13.2568, 13.2568, 13.2584, 13.2599, 13.2614, 13.2629, 13.2645, 13.266, 13.2675, 13.2706, 13.2721, 13.2736, 13.2751, 13.2767, 13.2782, 13.2797, 13.2813, 13.2828, 13.2843, 13.2858, 13.2874, 13.2889, 13.2904, 13.2904, 13.2919, 13.2935, 13.295, 13.2965, 13.298, 13.2996, 13.3011, 13.3041, 13.3057, 13.3072, 13.3087];1
1.96;0.03;0.04;0.02;-0.01;0.19;0.03;0.05;-1;[13.3102, 13.3118, 13.3133, 13.3148, 13.3163, 13.3179, 13.3194, 13.3209, 13.3224, 13.324, 13.3255, 13.327, 13.3286, 13.3301, 13.3331, 13.3347, 13.3362, 13.3377, 13.3392, 13.3408, 13.3423, 13.3438, 13.3453, 13.3469, 13.3469, 13.3484, 13.3499, 13.3514, 13.353, 13.3545, 13.356, 13.3575, 13.3591, 13.3606, 13.3621, 13.3636, 13.3667, 13.3682, 13.3698, 13.3713];1
