time;FM1;FM2;FM3;FF1;FF2;FF3;mean_behaviour_rate;classes
1.12;0.0;0.01;0.0;0.0;0.09;0.0;0.016666666666666666;-1
1.16;0.0;0.01;0.0;0.0;0.1;0.0;0.018333333333333333;-1
1.2;0.0;0.03;0.0;0.0;0.11;0.0;0.023333333333333334;-1
1.24;0.0;0.04;0.0;0.0;0.12;0.0;0.02666666666666667;-1
1.28;0.0;0.05;0.0;0.0;0.13;0.0;0.03;-1
1.32;0.0;0.06;0.0;0.0;0.14;0.0;0.03333333333333333;-1
1.36;0.0;0.06;0.0;0.0;0.15;0.0;0.034999999999999996;-1
1.4;0.0;0.06;0.0;0.0;0.16;0.0;0.03666666666666667;-1
1.44;0.0;0.06;0.0;0.0;0.16;0.0;0.03666666666666667;-1
1.48;0.0;0.06;0.0;0.0;0.17;0.0;0.03833333333333334;-1
1.52;0.0;0.06;0.0;0.0;0.17;0.0;0.03833333333333334;-1
1.56;0.0;0.06;0.0;0.0;0.17;0.0;0.03833333333333334;-1
1.6;0.0;0.06;0.0;0.0;0.18;0.0;0.04;-1
1.64;0.0;0.05;0.0;0.0;0.19;0.0;0.04;-1
1.68;0.0;0.05;0.0;0.0;0.19;0.0;0.04;-1
1.72;0.0;0.05;0.01;0.0;0.2;0.0;0.043333333333333335;-1
1.76;0.0;0.03;0.03;0.0;0.2;0.0;0.043333333333333335;-1
1.8;0.0;0.02;0.04;0.0;0.2;0.0;0.043333333333333335;-1
1.84;0.0;0.02;0.04;0.0;0.2;0.0;0.043333333333333335;-1
1.88;0.0;0.02;0.07;0.0;0.2;0.0;0.04833333333333334;-1
1.92;0.0;0.02;0.08;0.0;0.2;0.0;0.05000000000000001;0
1.96;0.0;0.02;0.1;0.0;0.2;0.0;0.05333333333333334;0
2.0;0.0;0.02;0.11;0.0;0.2;0.0;0.055;0
2.04;0.0;0.02;0.11;0.0;0.2;0.0;0.055;0
2.08;0.0;0.02;0.13;0.0;0.2;0.0;0.05833333333333333;0
2.12;0.0;0.03;0.17;0.0;0.2;0.0;0.06666666666666667;0
2.16;0.0;0.04;0.18;0.0;0.2;0.0;0.07;0
2.2;0.0;0.04;0.18;0.0;0.19;0.0;0.06833333333333334;0
2.24;0.0;0.05;0.19;0.0;0.19;0.0;0.07166666666666667;0
2.28;0.0;0.05;0.21;0.0;0.18;0.0;0.07333333333333333;0
2.32;0.0;0.06;0.23;0.0;0.17;0.0;0.07666666666666667;0
2.36;0.0;0.08;0.26;0.0;0.16;0.0;0.08333333333333333;0
2.4;0.0;0.09;0.29;0.0;0.15;0.0;0.08833333333333333;0
2.44;0.0;0.09;0.29;0.0;0.14;0.0;0.08666666666666667;0
2.48;0.0;0.09;0.29;0.0;0.13;0.0;0.085;0
2.52;0.0;0.09;0.31;0.0;0.12;-0.01;0.085;0
2.56;0.0;0.09;0.33;0.0;0.11;-0.0;0.08833333333333333;0
2.6;0.0;0.09;0.33;0.0;0.1;-0.0;0.08666666666666667;0
2.64;0.0;0.09;0.33;0.0;0.09;-0.0;0.085;0
2.68;0.0;0.1;0.33;0.0;0.08;0.0;0.085;0
2.72;0.01;0.1;0.32;0.0;0.08;0.01;0.08666666666666667;0
2.76;0.02;0.11;0.32;0.0;0.06;0.02;0.08833333333333333;0
2.8;0.04;0.12;0.32;0.0;0.04;0.02;0.09000000000000001;0
2.84;0.05;0.12;0.32;0.01;0.04;0.03;0.09500000000000001;0
2.88;0.05;0.12;0.32;0.02;0.04;0.04;0.09833333333333334;0
2.92;0.05;0.12;0.3;0.02;0.04;0.05;0.09666666666666668;0
2.96;0.05;0.12;0.3;0.04;0.04;0.05;0.10000000000000002;0
3.0;0.05;0.12;0.3;0.06;0.04;0.05;0.10333333333333335;0
3.04;0.07;0.12;0.29;0.07;0.04;0.05;0.10666666666666669;0
3.08;0.1;0.12;0.29;0.08;0.04;0.05;0.11333333333333334;0
3.12;0.12;0.12;0.29;0.09;0.04;0.06;0.12;0
3.16;0.13;0.12;0.27;0.1;0.04;0.06;0.12;0
3.2;0.15;0.12;0.27;0.11;0.04;0.08;0.12833333333333333;0
3.24;0.16;0.12;0.27;0.12;0.04;0.09;0.13333333333333333;0
3.28;0.17;0.12;0.27;0.13;0.04;0.1;0.13833333333333334;0
3.32;0.18;0.12;0.26;0.14;0.04;0.11;0.1416666666666667;0
3.36;0.18;0.12;0.24;0.16;0.04;0.11;0.1416666666666667;0
3.4;0.18;0.12;0.23;0.17;0.04;0.11;0.1416666666666667;0
3.44;0.18;0.12;0.23;0.17;0.04;0.11;0.1416666666666667;0
3.48;0.18;0.13;0.22;0.17;0.04;0.11;0.1416666666666667;0
3.52;0.18;0.13;0.21;0.18;0.04;0.11;0.14166666666666666;0
3.56;0.18;0.13;0.21;0.18;0.04;0.11;0.14166666666666666;0
3.6;0.18;0.13;0.21;0.18;0.04;0.11;0.14166666666666666;0
3.64;0.18;0.13;0.2;0.21;0.04;0.11;0.145;0
3.68;0.18;0.13;0.19;0.23;0.04;0.11;0.14666666666666667;0
3.72;0.18;0.13;0.19;0.23;0.04;0.11;0.14666666666666667;0
3.76;0.18;0.13;0.19;0.23;0.04;0.11;0.14666666666666667;0
3.8;0.18;0.14;0.19;0.23;0.04;0.11;0.14833333333333334;0
3.84;0.18;0.14;0.18;0.23;0.04;0.11;0.14666666666666667;0
3.88;0.18;0.14;0.18;0.23;0.04;0.11;0.14666666666666667;0
3.92;0.18;0.14;0.18;0.23;0.04;0.11;0.14666666666666667;0
3.96;0.18;0.14;0.18;0.23;0.04;0.11;0.14666666666666667;0
4.0;0.18;0.15;0.18;0.23;0.04;0.11;0.14833333333333334;0
4.04;0.18;0.15;0.18;0.25;0.04;0.11;0.15166666666666667;1
4.08;0.18;0.15;0.18;0.25;0.04;0.11;0.15166666666666667;1
4.12;0.18;0.15;0.18;0.25;0.04;0.11;0.15166666666666667;1
4.16;0.18;0.15;0.18;0.25;0.07;0.11;0.15666666666666668;1
4.2;0.18;0.15;0.18;0.25;0.1;0.11;0.16166666666666665;1
4.24;0.18;0.15;0.18;0.25;0.11;0.11;0.16333333333333333;1
4.28;0.18;0.16;0.18;0.25;0.12;0.11;0.16666666666666666;1
4.32;0.18;0.16;0.18;0.25;0.13;0.11;0.16833333333333333;1
4.36;0.18;0.16;0.18;0.25;0.14;0.11;0.17;1
4.4;0.18;0.16;0.19;0.25;0.15;0.11;0.17333333333333334;1
4.44;0.18;0.16;0.19;0.25;0.15;0.11;0.17333333333333334;1
4.48;0.18;0.16;0.2;0.25;0.16;0.11;0.17666666666666667;1
4.52;0.18;0.16;0.2;0.25;0.17;0.11;0.17833333333333334;1
4.56;0.18;0.16;0.21;0.25;0.17;0.11;0.18000000000000002;1
4.6;0.18;0.16;0.21;0.25;0.18;0.11;0.18166666666666667;1
4.64;0.18;0.16;0.21;0.25;0.19;0.11;0.18333333333333335;1
4.68;0.18;0.16;0.21;0.25;0.19;0.11;0.18333333333333335;1
4.72;0.18;0.16;0.21;0.25;0.19;0.11;0.18333333333333335;1
4.76;0.18;0.16;0.21;0.25;0.19;0.11;0.18333333333333335;1
4.8;0.18;0.16;0.21;0.25;0.19;0.11;0.18333333333333335;1
4.84;0.18;0.16;0.21;0.25;0.2;0.11;0.18500000000000003;1
4.88;0.18;0.16;0.21;0.25;0.21;0.11;0.18666666666666668;1
4.92;0.18;0.16;0.21;0.26;0.21;0.11;0.18833333333333335;1
4.96;0.18;0.16;0.21;0.26;0.21;0.11;0.18833333333333335;1
5.0;0.18;0.16;0.21;0.26;0.22;0.11;0.19000000000000003;1
5.04;0.18;0.16;0.21;0.26;0.22;0.11;0.19000000000000003;1
5.08;0.18;0.16;0.21;0.26;0.23;0.11;0.19166666666666668;1
5.12;0.18;0.16;0.21;0.26;0.24;0.11;0.19333333333333333;1
5.16;0.18;0.16;0.21;0.26;0.25;0.11;0.19500000000000003;1
5.2;0.18;0.16;0.21;0.26;0.26;0.11;0.19666666666666666;1
5.24;0.18;0.16;0.21;0.26;0.27;0.11;0.19833333333333336;1
5.28;0.18;0.16;0.21;0.26;0.27;0.11;0.19833333333333336;1
5.32;0.18;0.15;0.21;0.26;0.27;0.11;0.19666666666666666;1
5.36;0.18;0.15;0.21;0.26;0.28;0.11;0.19833333333333336;1
5.4;0.18;0.15;0.21;0.26;0.28;0.11;0.19833333333333336;1
5.44;0.18;0.14;0.21;0.26;0.28;0.11;0.19666666666666668;1
5.48;0.18;0.13;0.21;0.26;0.28;0.11;0.19500000000000003;1
5.52;0.18;0.13;0.21;0.26;0.29;0.11;0.19666666666666668;1
5.56;0.18;0.13;0.21;0.26;0.29;0.11;0.19666666666666668;1
5.6;0.18;0.11;0.21;0.26;0.29;0.11;0.19333333333333336;1
5.64;0.18;0.11;0.21;0.26;0.29;0.11;0.19333333333333336;1
5.68;0.18;0.11;0.21;0.26;0.29;0.11;0.19333333333333336;1
5.72;0.18;0.11;0.21;0.26;0.29;0.11;0.19333333333333336;1
5.76;0.18;0.11;0.21;0.26;0.29;0.11;0.19333333333333336;1
5.8;0.18;0.11;0.21;0.26;0.29;0.11;0.19333333333333336;1
5.84;0.18;0.11;0.21;0.26;0.29;0.11;0.19333333333333336;1
5.88;0.18;0.11;0.21;0.26;0.29;0.11;0.19333333333333336;1
5.92;0.18;0.11;0.21;0.26;0.29;0.11;0.19333333333333336;1
5.96;0.18;0.11;0.21;0.26;0.29;0.11;0.19333333333333336;1
6.0;0.18;0.11;0.21;0.26;0.29;0.11;0.19333333333333336;1
6.04;0.18;0.11;0.21;0.26;0.29;0.11;0.19333333333333336;1
6.08;0.18;0.11;0.21;0.26;0.29;0.11;0.19333333333333336;1
6.12;0.18;0.11;0.21;0.26;0.29;0.11;0.19333333333333336;1
6.16;0.18;0.11;0.21;0.26;0.29;0.11;0.19333333333333336;1
6.2;0.18;0.11;0.21;0.26;0.29;0.12;0.19499999999999998;1
6.24;0.18;0.09;0.21;0.26;0.29;0.12;0.19166666666666665;1
6.28;0.18;0.06;0.21;0.26;0.29;0.12;0.18666666666666668;1
6.32;0.18;0.05;0.21;0.26;0.29;0.12;0.18499999999999997;1
6.36;0.18;0.04;0.21;0.26;0.29;0.12;0.18333333333333335;1
6.4;0.18;0.04;0.2;0.26;0.29;0.12;0.18166666666666664;1
6.44;0.18;0.03;0.18;0.26;0.29;0.12;0.17666666666666667;1
6.48;0.17;0.03;0.18;0.26;0.29;0.12;0.17499999999999996;1
6.52;0.16;0.03;0.17;0.26;0.29;0.12;0.17166666666666663;1
6.56;0.15;0.03;0.16;0.26;0.29;0.12;0.1683333333333333;1
6.6;0.15;0.03;0.15;0.26;0.29;0.12;0.16666666666666666;1
6.64;0.14;0.03;0.15;0.26;0.29;0.12;0.165;1
6.68;0.14;0.02;0.15;0.26;0.29;0.12;0.16333333333333336;1
6.72;0.14;0.02;0.14;0.26;0.28;0.12;0.16;1
6.76;0.14;0.02;0.14;0.26;0.28;0.12;0.16;1
6.8;0.14;0.02;0.12;0.26;0.28;0.12;0.15666666666666668;1
6.84;0.14;0.01;0.11;0.26;0.28;0.12;0.15333333333333335;1
6.88;0.14;-0.01;0.09;0.26;0.28;0.12;0.14666666666666667;0
6.92;0.14;-0.01;0.08;0.26;0.28;0.12;0.145;0
6.96;0.14;-0.01;0.07;0.26;0.28;0.12;0.14333333333333334;0
7.0;0.14;-0.02;0.06;0.26;0.28;0.12;0.13999999999999999;0
7.04;0.14;-0.02;0.04;0.26;0.28;0.12;0.1366666666666667;0
7.08;0.14;-0.02;0.03;0.26;0.27;0.12;0.13333333333333333;0
7.12;0.14;-0.02;0.02;0.26;0.26;0.12;0.13;0
7.16;0.14;-0.02;0.02;0.26;0.25;0.12;0.12833333333333333;0
7.2;0.14;-0.02;0.02;0.26;0.25;0.12;0.12833333333333333;0
7.24;0.14;-0.02;0.01;0.26;0.24;0.12;0.125;0
7.28;0.14;-0.02;0.01;0.26;0.24;0.12;0.125;0
7.32;0.14;-0.02;0.01;0.26;0.24;0.12;0.125;0
7.36;0.14;-0.02;0.01;0.26;0.24;0.12;0.125;0
7.4;0.14;-0.02;0.01;0.26;0.24;0.12;0.125;0
7.44;0.14;-0.02;0.01;0.26;0.24;0.12;0.125;0
7.48;0.14;-0.02;0.01;0.26;0.24;0.12;0.125;0
7.52;0.14;-0.02;0.01;0.26;0.24;0.12;0.125;0
7.56;0.14;-0.02;0.01;0.26;0.24;0.12;0.125;0
7.6;0.14;-0.02;0.01;0.26;0.24;0.12;0.125;0
7.64;0.14;-0.02;0.01;0.26;0.24;0.12;0.125;0
7.68;0.14;-0.02;0.01;0.26;0.24;0.12;0.125;0
7.72;0.14;-0.02;0.0;0.26;0.24;0.12;0.12333333333333334;0
7.76;0.14;-0.02;0.0;0.26;0.24;0.12;0.12333333333333334;0
7.8;0.14;-0.02;0.0;0.26;0.24;0.12;0.12333333333333334;0
7.84;0.14;-0.02;0.0;0.26;0.24;0.12;0.12333333333333334;0
7.88;0.14;-0.02;0.0;0.26;0.24;0.12;0.12333333333333334;0
7.92;0.14;-0.02;0.0;0.26;0.24;0.12;0.12333333333333334;0
7.96;0.15;-0.02;0.0;0.26;0.24;0.11;0.12333333333333334;0
8.0;0.15;-0.02;0.0;0.26;0.24;0.11;0.12333333333333334;0
8.04;0.15;-0.02;0.0;0.26;0.24;0.11;0.12333333333333334;0
8.08;0.15;-0.02;0.0;0.26;0.24;0.11;0.12333333333333334;0
8.12;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
8.16;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
8.2;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
8.24;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
8.28;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
8.32;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
8.36;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
8.4;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
8.44;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
8.48;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
8.52;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
8.56;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
8.6;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
8.64;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
8.68;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
8.72;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
8.76;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
8.8;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
8.84;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
8.88;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
8.92;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
8.96;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
9.0;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
9.04;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
9.08;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
9.12;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
9.16;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
9.2;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
9.24;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
9.28;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
9.32;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
9.36;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
9.4;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
9.44;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
9.48;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
9.52;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
9.56;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
9.6;0.15;-0.02;-0.01;0.26;0.24;0.11;0.12166666666666666;0
9.64;0.15;-0.02;-0.01;0.26;0.25;0.11;0.12333333333333334;0
9.68;0.15;-0.02;-0.01;0.26;0.25;0.11;0.12333333333333334;0
9.72;0.15;-0.02;-0.01;0.26;0.26;0.11;0.125;0
9.76;0.15;-0.02;-0.0;0.26;0.27;0.11;0.12833333333333333;0
9.8;0.15;-0.02;0.0;0.26;0.28;0.11;0.13;0
9.84;0.15;-0.02;0.0;0.26;0.28;0.11;0.13;0
9.88;0.15;-0.02;0.0;0.26;0.28;0.11;0.13;0
9.92;0.15;-0.02;0.0;0.26;0.29;0.11;0.13166666666666665;0
9.96;0.15;-0.02;0.0;0.26;0.3;0.11;0.13333333333333333;0
10.0;0.15;-0.02;0.0;0.26;0.32;0.11;0.13666666666666666;0
10.04;0.15;-0.02;0.01;0.26;0.32;0.11;0.13833333333333334;0
10.08;0.15;-0.02;0.01;0.26;0.33;0.11;0.13999999999999999;0
10.12;0.15;-0.02;0.02;0.26;0.34;0.11;0.14333333333333334;0
10.16;0.15;-0.02;0.02;0.26;0.34;0.11;0.14333333333333334;0
10.2;0.15;-0.02;0.03;0.26;0.35;0.11;0.14666666666666667;0
10.24;0.15;-0.02;0.03;0.26;0.35;0.11;0.14666666666666667;0
10.28;0.15;-0.02;0.03;0.26;0.37;0.11;0.15;0
10.32;0.15;-0.02;0.03;0.26;0.38;0.11;0.15166666666666667;1
10.36;0.15;-0.02;0.03;0.26;0.38;0.11;0.15166666666666667;1
10.4;0.15;-0.02;0.02;0.26;0.39;0.11;0.15166666666666667;1
10.44;0.15;-0.02;0.02;0.26;0.41;0.11;0.155;1
10.48;0.15;-0.02;0.02;0.26;0.42;0.11;0.15666666666666668;1
10.52;0.16;-0.02;0.02;0.26;0.43;0.11;0.16;1
10.56;0.16;-0.02;0.02;0.26;0.43;0.11;0.16;1
10.6;0.16;-0.02;0.02;0.26;0.44;0.11;0.16166666666666668;1
10.64;0.16;-0.02;0.01;0.26;0.44;0.11;0.16;1
10.68;0.16;-0.02;0.01;0.26;0.44;0.11;0.16;1
10.72;0.16;-0.02;-0.02;0.26;0.44;0.11;0.155;1
10.76;0.16;-0.02;-0.02;0.26;0.44;0.11;0.155;1
10.8;0.16;-0.02;-0.03;0.26;0.44;0.11;0.15333333333333335;1
10.84;0.16;-0.02;-0.03;0.26;0.44;0.11;0.15333333333333335;1
10.88;0.18;-0.02;-0.03;0.26;0.44;0.11;0.15666666666666668;1
10.92;0.2;-0.02;-0.03;0.26;0.44;0.11;0.16;1
10.96;0.22;-0.02;-0.03;0.26;0.44;0.11;0.16333333333333336;1
11.0;0.23;-0.02;-0.03;0.26;0.44;0.11;0.165;1
11.04;0.24;-0.02;-0.03;0.26;0.44;0.11;0.16666666666666666;1
11.08;0.26;-0.02;-0.03;0.26;0.44;0.11;0.17;1
11.12;0.26;-0.02;-0.03;0.26;0.44;0.11;0.17;1
11.16;0.26;-0.02;-0.03;0.26;0.44;0.11;0.17;1
11.2;0.26;-0.02;-0.03;0.26;0.44;0.11;0.17;1
11.24;0.26;-0.02;-0.03;0.26;0.44;0.11;0.17;1
11.28;0.26;-0.02;-0.03;0.26;0.44;0.11;0.17;1
11.32;0.26;-0.02;-0.03;0.26;0.44;0.11;0.17;1
11.36;0.26;-0.02;-0.03;0.26;0.44;0.11;0.17;1
11.4;0.26;-0.02;-0.03;0.26;0.44;0.11;0.17;1
11.44;0.26;-0.02;-0.03;0.26;0.44;0.11;0.17;1
11.48;0.26;-0.02;-0.03;0.26;0.44;0.11;0.17;1
11.52;0.26;-0.02;-0.03;0.26;0.44;0.11;0.17;1
11.56;0.26;-0.02;-0.03;0.26;0.44;0.11;0.17;1
11.6;0.26;-0.02;-0.03;0.26;0.44;0.11;0.17;1
11.64;0.26;-0.02;-0.03;0.26;0.44;0.11;0.17;1
11.68;0.26;-0.02;-0.03;0.26;0.44;0.11;0.17;1
11.72;0.26;-0.02;-0.03;0.26;0.44;0.11;0.17;1
11.76;0.26;-0.02;-0.03;0.26;0.44;0.11;0.17;1
11.8;0.26;-0.02;-0.03;0.26;0.44;0.11;0.17;1
11.84;0.26;-0.02;-0.03;0.26;0.44;0.11;0.17;1
11.88;0.26;-0.02;-0.03;0.26;0.44;0.11;0.17;1
11.92;0.26;-0.02;-0.03;0.26;0.44;0.11;0.17;1
11.96;0.26;-0.02;-0.03;0.26;0.44;0.11;0.17;1
12.0;0.26;-0.02;-0.03;0.26;0.44;0.11;0.17;1
12.04;0.26;-0.02;-0.03;0.26;0.44;0.11;0.17;1
12.08;0.26;-0.02;-0.03;0.26;0.44;0.11;0.17;1
12.12;0.26;-0.02;-0.03;0.26;0.44;0.11;0.17;1
12.16;0.26;-0.02;-0.03;0.26;0.44;0.12;0.17166666666666666;1
12.2;0.27;-0.02;-0.03;0.26;0.44;0.12;0.17333333333333334;1
12.24;0.27;-0.02;-0.03;0.26;0.44;0.12;0.17333333333333334;1
12.28;0.27;-0.02;-0.03;0.26;0.44;0.12;0.17333333333333334;1
12.32;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
12.36;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
12.4;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
12.44;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
12.48;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
12.52;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
12.56;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
12.6;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
12.64;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
12.68;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
12.72;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
12.76;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
12.8;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
12.84;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
12.88;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
12.92;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
12.96;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
13.0;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
13.04;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
13.08;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
13.12;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
13.16;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
13.2;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
13.24;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
13.28;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
13.32;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
13.36;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
13.4;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
13.44;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
13.48;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
13.52;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
13.56;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
13.6;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
13.64;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
13.68;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
13.72;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
13.76;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
13.8;0.27;-0.02;-0.03;0.27;0.44;0.12;0.17499999999999996;1
13.84;0.27;-0.02;-0.04;0.27;0.44;0.12;0.17333333333333334;1
13.88;0.27;-0.02;-0.04;0.27;0.44;0.12;0.17333333333333334;1
13.92;0.27;-0.02;-0.04;0.27;0.44;0.12;0.17333333333333334;1
13.96;0.27;-0.02;-0.04;0.27;0.44;0.12;0.17333333333333334;1
14.0;0.27;-0.01;-0.04;0.27;0.44;0.12;0.17499999999999996;1
14.04;0.27;-0.01;-0.04;0.27;0.44;0.12;0.17499999999999996;1
14.08;0.27;-0.01;-0.04;0.27;0.44;0.12;0.17499999999999996;1
14.12;0.27;-0.01;-0.04;0.28;0.44;0.12;0.17666666666666667;1
14.16;0.27;-0.01;-0.04;0.28;0.44;0.12;0.17666666666666667;1
14.2;0.27;-0.01;-0.04;0.28;0.44;0.12;0.17666666666666667;1
14.24;0.27;-0.01;-0.04;0.27;0.44;0.12;0.17499999999999996;1
14.28;0.27;-0.01;-0.04;0.24;0.44;0.12;0.17;1
14.32;0.27;-0.01;-0.04;0.22;0.44;0.12;0.16666666666666666;1
