time;FM1;FM2;FM3;FF1;FF2;FF3;mean_behaviour_rate;classes
1.12;0.0;0.0;0.0;0.0;0.13;0.0;0.021666666666666667;-1
1.16;0.0;0.0;0.0;0.0;0.13;0.0;0.021666666666666667;-1
1.2;0.0;0.0;0.0;0.0;0.14;0.0;0.023333333333333334;-1
1.24;0.0;0.0;0.0;0.0;0.14;0.0;0.023333333333333334;-1
1.28;0.0;0.0;0.0;0.0;0.14;0.0;0.023333333333333334;-1
1.32;0.0;0.0;0.0;0.0;0.14;0.0;0.023333333333333334;-1
1.36;0.0;0.0;0.0;0.0;0.14;0.0;0.023333333333333334;-1
1.4;0.0;0.0;0.0;0.0;0.14;0.0;0.023333333333333334;-1
1.44;0.0;0.0;0.02;0.0;0.14;0.0;0.02666666666666667;-1
1.48;0.0;0.0;0.03;0.0;0.14;0.0;0.028333333333333335;-1
1.52;0.0;0.0;0.04;0.0;0.14;0.0;0.030000000000000002;-1
1.56;0.0;0.01;0.04;0.0;0.14;0.0;0.03166666666666667;-1
1.6;0.0;0.02;0.07;0.0;0.14;0.0;0.03833333333333334;-1
1.64;0.0;0.03;0.08;0.0;0.15;0.0;0.043333333333333335;-1
1.68;0.0;0.03;0.1;0.0;0.15;0.0;0.04666666666666667;-1
1.72;0.0;0.03;0.11;0.0;0.15;0.0;0.04833333333333334;-1
1.76;0.0;0.03;0.12;0.0;0.16;0.0;0.051666666666666666;0
1.8;0.0;0.03;0.12;0.0;0.16;0.0;0.051666666666666666;0
1.84;0.0;0.03;0.12;0.0;0.16;0.0;0.051666666666666666;0
1.88;0.0;0.03;0.12;0.0;0.17;0.0;0.05333333333333334;0
1.92;0.0;0.03;0.12;0.0;0.17;0.0;0.05333333333333334;0
1.96;0.0;0.03;0.12;0.0;0.19;0.0;0.056666666666666664;0
2.0;0.0;0.03;0.12;0.0;0.21;0.0;0.06;0
2.04;0.01;0.03;0.12;0.0;0.22;0.0;0.06333333333333334;0
2.08;0.01;0.03;0.12;0.0;0.23;0.0;0.065;0
2.12;0.01;0.03;0.12;0.0;0.23;0.0;0.065;0
2.16;0.01;0.03;0.12;0.0;0.23;0.0;0.065;0
2.2;0.01;0.03;0.12;0.0;0.23;0.0;0.065;0
2.24;0.03;0.03;0.12;0.0;0.23;0.0;0.06833333333333334;0
2.28;0.04;0.03;0.12;0.0;0.23;0.0;0.07;0
2.32;0.04;0.03;0.12;0.0;0.23;0.0;0.07;0
2.36;0.04;0.03;0.12;0.0;0.23;0.0;0.07;0
2.4;0.05;0.03;0.12;0.0;0.23;0.01;0.07333333333333335;0
2.44;0.05;0.03;0.12;0.0;0.24;0.01;0.075;0
2.48;0.05;0.03;0.12;0.0;0.24;0.01;0.075;0
2.52;0.05;0.03;0.12;0.0;0.24;0.01;0.075;0
2.56;0.05;0.03;0.12;0.0;0.24;0.01;0.075;0
2.6;0.05;0.03;0.12;0.0;0.24;0.01;0.075;0
2.64;0.05;0.03;0.12;0.0;0.24;0.01;0.075;0
2.68;0.05;0.03;0.12;0.0;0.24;0.01;0.075;0
2.72;0.05;0.03;0.12;0.0;0.24;0.01;0.075;0
2.76;0.05;0.03;0.12;0.0;0.24;0.01;0.075;0
2.8;0.05;0.03;0.11;0.0;0.24;0.01;0.07333333333333333;0
2.84;0.05;0.03;0.1;0.0;0.24;0.01;0.07166666666666667;0
2.88;0.05;0.03;0.08;0.0;0.23;0.01;0.06666666666666667;0
2.92;0.05;0.03;0.06;0.0;0.23;0.01;0.06333333333333334;0
2.96;0.05;0.03;0.05;0.0;0.23;0.01;0.06166666666666667;0
3.0;0.05;0.03;0.05;0.0;0.23;0.01;0.06166666666666667;0
3.04;0.05;0.03;0.05;0.0;0.23;0.01;0.06166666666666667;0
3.08;0.05;0.03;0.05;0.0;0.22;0.01;0.06;0
3.12;0.05;0.03;0.05;0.0;0.22;0.01;0.06;0
3.16;0.05;0.03;0.05;0.0;0.2;0.01;0.05666666666666667;0
3.2;0.05;0.03;0.05;0.0;0.17;0.01;0.05166666666666667;0
3.24;0.05;0.03;0.05;0.0;0.15;0.01;0.04833333333333334;-1
3.28;0.05;0.04;0.06;0.0;0.12;0.01;0.04666666666666667;-1
3.32;0.05;0.05;0.07;0.0;0.09;0.01;0.045000000000000005;-1
3.36;0.05;0.06;0.07;0.01;0.09;0.01;0.04833333333333334;-1
3.4;0.05;0.07;0.08;0.01;0.09;0.02;0.053333333333333344;0
3.44;0.05;0.07;0.08;0.01;0.09;0.02;0.053333333333333344;0
3.48;0.05;0.08;0.08;0.01;0.09;0.02;0.055000000000000014;0
3.52;0.05;0.09;0.08;0.01;0.09;0.03;0.05833333333333335;0
3.56;0.05;0.09;0.08;0.01;0.09;0.03;0.05833333333333335;0
3.6;0.05;0.09;0.08;0.01;0.09;0.03;0.05833333333333335;0
3.64;0.05;0.1;0.08;0.01;0.09;0.04;0.061666666666666675;0
3.68;0.06;0.1;0.08;0.01;0.09;0.04;0.06333333333333332;0
3.72;0.07;0.1;0.08;0.01;0.09;0.04;0.06499999999999999;0
3.76;0.07;0.1;0.08;0.01;0.09;0.04;0.06499999999999999;0
3.8;0.07;0.1;0.08;0.01;0.09;0.04;0.06499999999999999;0
3.84;0.07;0.11;0.08;0.01;0.09;0.05;0.06833333333333333;0
3.88;0.07;0.12;0.08;0.01;0.09;0.05;0.06999999999999999;0
3.92;0.08;0.12;0.08;0.01;0.09;0.05;0.07166666666666667;0
3.96;0.08;0.12;0.08;0.01;0.09;0.05;0.07166666666666667;0
4.0;0.08;0.12;0.08;0.01;0.09;0.05;0.07166666666666667;0
4.04;0.08;0.12;0.08;0.02;0.09;0.05;0.07333333333333333;0
4.08;0.08;0.12;0.08;0.02;0.09;0.05;0.07333333333333333;0
4.12;0.08;0.12;0.08;0.02;0.09;0.05;0.07333333333333333;0
4.16;0.08;0.12;0.08;0.03;0.09;0.05;0.075;0
4.2;0.09;0.12;0.08;0.03;0.1;0.05;0.07833333333333332;0
4.24;0.09;0.12;0.08;0.03;0.1;0.05;0.07833333333333332;0
4.28;0.09;0.12;0.08;0.04;0.1;0.05;0.07999999999999999;0
4.32;0.09;0.12;0.08;0.04;0.1;0.05;0.07999999999999999;0
4.36;0.09;0.12;0.08;0.04;0.11;0.05;0.08166666666666665;0
4.4;0.09;0.12;0.08;0.05;0.11;0.05;0.08333333333333333;0
4.44;0.09;0.12;0.08;0.05;0.11;0.05;0.08333333333333333;0
4.48;0.09;0.12;0.07;0.05;0.12;0.05;0.08333333333333333;0
4.52;0.09;0.12;0.05;0.05;0.12;0.05;0.08;0
4.56;0.09;0.12;0.04;0.05;0.13;0.05;0.08;0
4.6;0.09;0.12;0.03;0.05;0.14;0.05;0.08;0
4.64;0.09;0.12;0.03;0.05;0.15;0.05;0.08166666666666665;0
4.68;0.1;0.12;0.02;0.05;0.15;0.05;0.08166666666666665;0
4.72;0.11;0.12;0.02;0.05;0.16;0.05;0.085;0
4.76;0.11;0.12;0.0;0.05;0.16;0.05;0.08166666666666665;0
4.8;0.11;0.12;-0.01;0.05;0.17;0.05;0.08166666666666665;0
4.84;0.11;0.12;-0.02;0.06;0.17;0.05;0.08166666666666668;0
4.88;0.11;0.12;-0.02;0.06;0.17;0.06;0.08333333333333333;0
4.92;0.11;0.12;-0.02;0.06;0.18;0.06;0.085;0
4.96;0.11;0.12;-0.02;0.06;0.19;0.06;0.08666666666666667;0
5.0;0.11;0.12;-0.02;0.06;0.19;0.06;0.08666666666666667;0
5.04;0.11;0.12;-0.02;0.06;0.19;0.06;0.08666666666666667;0
5.08;0.11;0.12;-0.02;0.06;0.2;0.06;0.08833333333333333;0
5.12;0.11;0.12;-0.02;0.06;0.21;0.06;0.09000000000000001;0
5.16;0.11;0.12;-0.02;0.06;0.21;0.06;0.09000000000000001;0
5.2;0.11;0.12;-0.02;0.06;0.21;0.06;0.09000000000000001;0
5.24;0.11;0.12;-0.02;0.06;0.22;0.06;0.09166666666666667;0
5.28;0.11;0.12;-0.02;0.06;0.23;0.06;0.09333333333333334;0
5.32;0.11;0.12;-0.02;0.06;0.23;0.06;0.09333333333333334;0
5.36;0.11;0.12;-0.02;0.06;0.24;0.06;0.09500000000000001;0
5.4;0.11;0.13;-0.02;0.06;0.24;0.06;0.09666666666666668;0
5.44;0.11;0.13;-0.02;0.06;0.24;0.06;0.09666666666666668;0
5.48;0.11;0.13;-0.02;0.06;0.24;0.06;0.09666666666666668;0
5.52;0.11;0.13;-0.02;0.06;0.24;0.06;0.09666666666666668;0
5.56;0.11;0.14;-0.02;0.06;0.24;0.06;0.09833333333333334;0
5.6;0.11;0.14;-0.02;0.06;0.24;0.06;0.09833333333333334;0
5.64;0.11;0.14;-0.02;0.06;0.24;0.06;0.09833333333333334;0
5.68;0.11;0.14;-0.02;0.06;0.24;0.06;0.09833333333333334;0
5.72;0.11;0.14;-0.02;0.06;0.24;0.06;0.09833333333333334;0
5.76;0.11;0.14;-0.01;0.06;0.24;0.06;0.10000000000000002;0
5.8;0.11;0.15;-0.01;0.06;0.24;0.06;0.10166666666666668;0
5.84;0.11;0.15;-0.01;0.06;0.24;0.06;0.10166666666666668;0
5.88;0.11;0.15;-0.01;0.06;0.24;0.06;0.10166666666666668;0
5.92;0.11;0.15;-0.01;0.06;0.24;0.06;0.10166666666666668;0
5.96;0.11;0.15;-0.01;0.06;0.24;0.06;0.10166666666666668;0
6.0;0.11;0.15;-0.01;0.06;0.24;0.06;0.10166666666666668;0
6.04;0.11;0.15;-0.01;0.06;0.24;0.06;0.10166666666666668;0
6.08;0.11;0.15;-0.01;0.06;0.23;0.06;0.10000000000000002;0
6.12;0.11;0.15;-0.01;0.06;0.23;0.05;0.09833333333333334;0
6.16;0.11;0.15;-0.01;0.06;0.23;0.05;0.09833333333333334;0
6.2;0.11;0.15;-0.01;0.06;0.23;0.05;0.09833333333333334;0
6.24;0.11;0.15;-0.01;0.06;0.23;0.05;0.09833333333333334;0
6.28;0.11;0.15;-0.01;0.06;0.24;0.05;0.10000000000000002;0
6.32;0.11;0.15;-0.01;0.06;0.24;0.05;0.10000000000000002;0
6.36;0.11;0.15;-0.02;0.06;0.24;0.05;0.09833333333333334;0
6.4;0.11;0.15;-0.02;0.06;0.24;0.05;0.09833333333333334;0
6.44;0.11;0.15;-0.03;0.06;0.24;0.05;0.09666666666666668;0
6.48;0.11;0.15;-0.03;0.06;0.24;0.05;0.09666666666666668;0
6.52;0.11;0.15;-0.03;0.06;0.24;0.05;0.09666666666666668;0
6.56;0.11;0.15;-0.03;0.06;0.25;0.05;0.09833333333333334;0
6.6;0.11;0.15;-0.03;0.06;0.25;0.05;0.09833333333333334;0
6.64;0.11;0.15;-0.03;0.06;0.25;0.04;0.09666666666666668;0
6.68;0.11;0.15;-0.03;0.06;0.25;0.04;0.09666666666666668;0
6.72;0.11;0.15;-0.03;0.06;0.25;0.04;0.09666666666666668;0
6.76;0.11;0.15;-0.03;0.06;0.26;0.04;0.09833333333333334;0
6.8;0.11;0.15;-0.03;0.06;0.26;0.05;0.10000000000000002;0
6.84;0.11;0.15;-0.03;0.06;0.26;0.05;0.10000000000000002;0
6.88;0.11;0.15;-0.03;0.06;0.26;0.05;0.10000000000000002;0
6.92;0.11;0.15;-0.02;0.06;0.26;0.05;0.10166666666666668;0
6.96;0.11;0.15;-0.02;0.06;0.27;0.05;0.10333333333333335;0
7.0;0.11;0.15;-0.01;0.06;0.27;0.05;0.10500000000000002;0
7.04;0.11;0.15;-0.01;0.06;0.27;0.05;0.10500000000000002;0
7.08;0.11;0.15;-0.01;0.06;0.28;0.05;0.10666666666666669;0
7.12;0.11;0.15;0.0;0.06;0.28;0.05;0.10833333333333335;0
7.16;0.11;0.15;0.0;0.06;0.29;0.05;0.11;0
7.2;0.11;0.15;0.01;0.07;0.29;0.05;0.11333333333333334;0
7.24;0.11;0.15;0.01;0.07;0.3;0.06;0.11666666666666665;0
7.28;0.11;0.15;0.01;0.07;0.3;0.06;0.11666666666666665;0
7.32;0.11;0.15;0.01;0.1;0.31;0.06;0.12333333333333334;0
7.36;0.11;0.15;0.01;0.11;0.31;0.06;0.125;0
7.4;0.11;0.15;0.01;0.12;0.32;0.07;0.13;0
7.44;0.11;0.15;0.01;0.17;0.33;0.07;0.14;0
7.48;0.11;0.15;0.01;0.2;0.34;0.08;0.14833333333333334;0
7.52;0.11;0.15;0.01;0.21;0.34;0.08;0.15;0
7.56;0.11;0.15;0.01;0.21;0.34;0.08;0.15;0
7.6;0.11;0.15;0.01;0.21;0.35;0.08;0.15166666666666664;1
7.64;0.11;0.15;0.01;0.21;0.36;0.08;0.15333333333333332;1
7.68;0.11;0.15;0.01;0.21;0.38;0.09;0.15833333333333333;1
7.72;0.11;0.15;0.01;0.21;0.39;0.09;0.16;1
7.76;0.11;0.15;0.02;0.21;0.4;0.09;0.16333333333333333;1
7.8;0.11;0.15;0.02;0.22;0.4;0.1;0.16666666666666666;1
7.84;0.11;0.15;0.02;0.22;0.41;0.11;0.17;1
7.88;0.11;0.15;0.02;0.22;0.43;0.11;0.17333333333333334;1
7.92;0.11;0.15;0.02;0.22;0.43;0.11;0.17333333333333334;1
7.96;0.11;0.15;0.02;0.22;0.43;0.11;0.17333333333333334;1
8.0;0.11;0.15;0.02;0.22;0.43;0.11;0.17333333333333334;1
8.04;0.11;0.15;0.02;0.22;0.43;0.11;0.17333333333333334;1
8.08;0.11;0.15;0.02;0.22;0.43;0.11;0.17333333333333334;1
8.12;0.11;0.14;0.02;0.22;0.43;0.11;0.17166666666666666;1
8.16;0.11;0.14;0.02;0.22;0.43;0.12;0.17333333333333334;1
8.2;0.11;0.13;0.02;0.22;0.43;0.12;0.17166666666666663;1
8.24;0.11;0.13;0.03;0.22;0.43;0.12;0.17333333333333334;1
8.28;0.11;0.13;0.03;0.22;0.43;0.12;0.17333333333333334;1
8.32;0.11;0.12;0.03;0.22;0.43;0.12;0.17166666666666663;1
8.36;0.11;0.12;0.03;0.22;0.43;0.12;0.17166666666666663;1
8.4;0.11;0.11;0.03;0.22;0.43;0.12;0.17;1
8.44;0.11;0.11;0.03;0.22;0.43;0.12;0.17;1
8.48;0.11;0.11;0.03;0.22;0.43;0.12;0.17;1
8.52;0.11;0.11;0.03;0.22;0.43;0.12;0.17;1
8.56;0.11;0.1;0.03;0.22;0.43;0.12;0.16833333333333333;1
8.6;0.11;0.08;0.03;0.23;0.43;0.12;0.16666666666666666;1
8.64;0.11;0.06;0.03;0.23;0.43;0.12;0.16333333333333333;1
8.68;0.11;0.06;0.03;0.23;0.43;0.11;0.16166666666666665;1
8.72;0.11;0.05;0.03;0.23;0.43;0.11;0.16;1
8.76;0.11;0.04;0.03;0.24;0.43;0.11;0.16;1
8.8;0.11;0.03;0.03;0.24;0.43;0.11;0.15833333333333335;1
8.84;0.11;0.03;0.03;0.24;0.43;0.11;0.15833333333333335;1
8.88;0.11;0.03;0.03;0.24;0.43;0.11;0.15833333333333335;1
8.92;0.11;0.03;0.03;0.24;0.43;0.11;0.15833333333333335;1
8.96;0.11;0.03;0.03;0.24;0.43;0.11;0.15833333333333335;1
9.0;0.11;0.03;0.03;0.24;0.43;0.11;0.15833333333333335;1
9.04;0.11;0.03;0.03;0.24;0.43;0.11;0.15833333333333335;1
9.08;0.11;0.03;0.03;0.24;0.43;0.11;0.15833333333333335;1
9.12;0.11;0.03;0.03;0.24;0.43;0.1;0.15666666666666668;1
9.16;0.11;0.03;0.03;0.24;0.43;0.1;0.15666666666666668;1
9.2;0.11;0.03;0.03;0.24;0.43;0.1;0.15666666666666668;1
9.24;0.11;0.03;0.03;0.24;0.43;0.1;0.15666666666666668;1
9.28;0.11;0.03;0.03;0.24;0.43;0.1;0.15666666666666668;1
9.32;0.11;0.03;0.03;0.24;0.43;0.1;0.15666666666666668;1
9.36;0.11;0.03;0.03;0.24;0.43;0.1;0.15666666666666668;1
9.4;0.11;0.03;0.03;0.24;0.43;0.09;0.155;1
9.44;0.11;0.03;0.03;0.24;0.43;0.09;0.155;1
9.48;0.11;0.03;0.03;0.24;0.43;0.09;0.155;1
9.52;0.11;0.02;0.03;0.24;0.43;0.09;0.15333333333333335;1
9.56;0.11;0.02;0.03;0.24;0.43;0.08;0.15166666666666667;1
9.6;0.11;0.02;0.03;0.24;0.43;0.08;0.15166666666666667;1
9.64;0.11;0.02;0.03;0.24;0.43;0.08;0.15166666666666667;1
9.68;0.11;0.02;0.03;0.24;0.43;0.08;0.15166666666666667;1
9.72;0.11;0.02;0.03;0.24;0.43;0.08;0.15166666666666667;1
9.76;0.11;0.02;0.03;0.24;0.43;0.08;0.15166666666666667;1
9.8;0.11;0.02;0.03;0.24;0.43;0.08;0.15166666666666667;1
9.84;0.12;0.02;0.03;0.24;0.43;0.08;0.15333333333333332;1
9.88;0.12;0.02;0.04;0.24;0.43;0.08;0.155;1
9.92;0.12;0.02;0.04;0.24;0.43;0.08;0.155;1
9.96;0.12;0.02;0.04;0.24;0.43;0.08;0.155;1
10.0;0.12;0.02;0.04;0.24;0.43;0.08;0.155;1
10.04;0.12;0.02;0.04;0.24;0.43;0.08;0.155;1
10.08;0.12;0.02;0.04;0.24;0.43;0.09;0.15666666666666665;1
10.12;0.12;0.02;0.04;0.24;0.43;0.09;0.15666666666666665;1
10.16;0.12;0.02;0.05;0.24;0.43;0.09;0.15833333333333333;1
10.2;0.12;0.02;0.05;0.24;0.43;0.09;0.15833333333333333;1
10.24;0.12;0.02;0.05;0.24;0.43;0.09;0.15833333333333333;1
10.28;0.12;0.02;0.05;0.24;0.43;0.09;0.15833333333333333;1
10.32;0.12;0.02;0.05;0.24;0.43;0.09;0.15833333333333333;1
10.36;0.12;0.02;0.05;0.24;0.43;0.09;0.15833333333333333;1
10.4;0.12;0.02;0.05;0.24;0.43;0.1;0.16;1
10.44;0.12;0.02;0.05;0.24;0.43;0.1;0.16;1
10.48;0.12;0.02;0.05;0.24;0.43;0.1;0.16;1
10.52;0.12;0.02;0.05;0.24;0.43;0.1;0.16;1
10.56;0.12;0.02;0.05;0.24;0.43;0.11;0.16166666666666665;1
10.6;0.12;0.02;0.05;0.24;0.43;0.11;0.16166666666666665;1
10.64;0.12;0.02;0.05;0.24;0.43;0.11;0.16166666666666665;1
10.68;0.12;0.02;0.05;0.24;0.43;0.11;0.16166666666666665;1
10.72;0.12;0.02;0.05;0.24;0.43;0.11;0.16166666666666665;1
10.76;0.12;0.02;0.05;0.24;0.43;0.11;0.16166666666666665;1
10.8;0.12;0.02;0.05;0.24;0.43;0.11;0.16166666666666665;1
10.84;0.12;0.02;0.05;0.24;0.43;0.11;0.16166666666666665;1
10.88;0.12;0.02;0.05;0.24;0.42;0.11;0.16;1
10.92;0.12;0.02;0.05;0.24;0.42;0.11;0.16;1
10.96;0.12;0.02;0.05;0.24;0.42;0.11;0.16;1
11.0;0.12;0.02;0.05;0.24;0.41;0.11;0.15833333333333333;1
11.04;0.12;0.02;0.05;0.24;0.41;0.11;0.15833333333333333;1
11.08;0.12;0.02;0.05;0.24;0.4;0.11;0.15666666666666668;1
11.12;0.12;0.02;0.05;0.24;0.4;0.11;0.15666666666666668;1
11.16;0.12;0.02;0.05;0.24;0.39;0.11;0.155;1
11.2;0.12;0.02;0.06;0.24;0.38;0.12;0.15666666666666665;1
11.24;0.12;0.02;0.06;0.24;0.38;0.12;0.15666666666666665;1
11.28;0.12;0.02;0.06;0.24;0.38;0.12;0.15666666666666665;1
11.32;0.12;0.02;0.06;0.24;0.37;0.12;0.155;1
11.36;0.12;0.02;0.06;0.24;0.36;0.12;0.15333333333333332;1
11.4;0.12;0.02;0.06;0.24;0.36;0.12;0.15333333333333332;1
11.44;0.12;0.02;0.06;0.24;0.36;0.12;0.15333333333333332;1
11.48;0.12;0.02;0.06;0.24;0.36;0.12;0.15333333333333332;1
11.52;0.12;0.02;0.06;0.24;0.36;0.12;0.15333333333333332;1
11.56;0.12;0.02;0.06;0.24;0.36;0.12;0.15333333333333332;1
11.6;0.12;0.02;0.06;0.24;0.35;0.12;0.15166666666666664;1
11.64;0.12;0.02;0.06;0.24;0.35;0.12;0.15166666666666664;1
11.68;0.12;0.02;0.06;0.24;0.34;0.12;0.15;0
11.72;0.12;0.02;0.06;0.24;0.34;0.12;0.15;0
11.76;0.12;0.02;0.06;0.24;0.34;0.12;0.15;0
11.8;0.12;0.02;0.06;0.24;0.34;0.12;0.15;0
11.84;0.12;0.02;0.06;0.24;0.34;0.13;0.15166666666666667;1
11.88;0.12;0.02;0.06;0.24;0.34;0.13;0.15166666666666667;1
11.92;0.13;0.02;0.06;0.24;0.34;0.13;0.15333333333333335;1
11.96;0.13;0.02;0.06;0.24;0.34;0.13;0.15333333333333335;1
12.0;0.13;0.02;0.06;0.24;0.33;0.13;0.15166666666666667;1
12.04;0.14;0.02;0.06;0.24;0.33;0.13;0.15333333333333335;1
12.08;0.14;0.02;0.06;0.24;0.33;0.13;0.15333333333333335;1
12.12;0.14;0.02;0.06;0.24;0.33;0.13;0.15333333333333335;1
12.16;0.14;0.02;0.07;0.24;0.33;0.13;0.155;1
12.2;0.14;0.02;0.07;0.24;0.32;0.13;0.15333333333333335;1
12.24;0.14;0.02;0.07;0.24;0.31;0.13;0.15166666666666667;1
12.28;0.14;0.02;0.08;0.24;0.31;0.13;0.15333333333333335;1
12.32;0.14;0.02;0.08;0.24;0.31;0.13;0.15333333333333335;1
12.36;0.14;0.02;0.08;0.24;0.31;0.13;0.15333333333333335;1
12.4;0.14;0.02;0.08;0.24;0.3;0.13;0.15166666666666667;1
12.44;0.14;0.02;0.09;0.24;0.29;0.13;0.15166666666666667;1
12.48;0.14;0.02;0.09;0.24;0.28;0.13;0.15;0
12.52;0.14;0.02;0.09;0.24;0.27;0.13;0.14833333333333334;0
12.56;0.14;0.02;0.09;0.27;0.27;0.13;0.15333333333333335;1
12.6;0.14;0.02;0.09;0.27;0.27;0.13;0.15333333333333335;1
12.64;0.14;0.02;0.09;0.27;0.27;0.13;0.15333333333333335;1
12.68;0.14;0.02;0.09;0.27;0.27;0.13;0.15333333333333335;1
12.72;0.14;0.02;0.09;0.28;0.27;0.13;0.155;1
12.76;0.14;0.02;0.09;0.28;0.26;0.13;0.15333333333333335;1
12.8;0.14;0.02;0.09;0.28;0.25;0.13;0.15166666666666667;1
12.84;0.14;0.02;0.09;0.29;0.25;0.12;0.15166666666666667;1
12.88;0.14;0.02;0.09;0.29;0.25;0.12;0.15166666666666667;1
12.92;0.14;0.02;0.09;0.29;0.25;0.12;0.15166666666666667;1
12.96;0.14;0.02;0.09;0.29;0.25;0.12;0.15166666666666667;1
13.0;0.14;0.02;0.09;0.29;0.25;0.12;0.15166666666666667;1
13.04;0.14;0.02;0.09;0.29;0.25;0.12;0.15166666666666667;1
13.08;0.14;0.02;0.09;0.29;0.25;0.12;0.15166666666666667;1
13.12;0.14;0.02;0.09;0.3;0.25;0.12;0.15333333333333335;1
13.16;0.14;0.02;0.09;0.3;0.25;0.12;0.15333333333333335;1
13.2;0.14;0.02;0.09;0.3;0.25;0.12;0.15333333333333335;1
13.24;0.14;0.02;0.09;0.3;0.25;0.13;0.155;1
13.28;0.14;0.02;0.09;0.3;0.25;0.13;0.155;1
13.32;0.14;0.02;0.09;0.3;0.25;0.13;0.155;1
13.36;0.14;0.02;0.09;0.3;0.25;0.13;0.155;1
13.4;0.14;0.02;0.09;0.3;0.25;0.13;0.155;1
13.44;0.14;0.02;0.09;0.3;0.25;0.13;0.155;1
13.48;0.15;0.02;0.09;0.3;0.25;0.13;0.15666666666666668;1
13.52;0.14;0.02;0.09;0.3;0.25;0.13;0.155;1
13.56;0.14;0.03;0.09;0.3;0.25;0.13;0.15666666666666668;1
13.6;0.14;0.03;0.09;0.3;0.25;0.13;0.15666666666666668;1
13.64;0.14;0.03;0.09;0.3;0.25;0.13;0.15666666666666668;1
13.68;0.14;0.03;0.09;0.3;0.25;0.13;0.15666666666666668;1
13.72;0.14;0.03;0.09;0.3;0.25;0.13;0.15666666666666668;1
13.76;0.14;0.03;0.09;0.3;0.25;0.13;0.15666666666666668;1
13.8;0.14;0.03;0.09;0.3;0.25;0.13;0.15666666666666668;1
13.84;0.14;0.03;0.09;0.3;0.25;0.13;0.15666666666666668;1
13.88;0.14;0.03;0.09;0.3;0.25;0.13;0.15666666666666668;1
13.92;0.14;0.03;0.09;0.3;0.25;0.13;0.15666666666666668;1
13.96;0.14;0.03;0.09;0.3;0.25;0.13;0.15666666666666668;1
14.0;0.14;0.03;0.09;0.3;0.25;0.13;0.15666666666666668;1
14.04;0.14;0.03;0.09;0.3;0.25;0.13;0.15666666666666668;1
14.08;0.14;0.03;0.09;0.3;0.25;0.13;0.15666666666666668;1
14.12;0.14;0.03;0.09;0.3;0.25;0.13;0.15666666666666668;1
14.16;0.14;0.03;0.09;0.3;0.25;0.13;0.15666666666666668;1
14.2;0.14;0.03;0.09;0.3;0.25;0.13;0.15666666666666668;1
14.24;0.14;0.04;0.09;0.3;0.25;0.13;0.15833333333333335;1
14.28;0.14;0.04;0.09;0.3;0.25;0.13;0.15833333333333335;1
14.32;0.14;0.04;0.09;0.3;0.25;0.13;0.15833333333333335;1
14.36;0.14;0.04;0.09;0.3;0.25;0.12;0.15666666666666668;1
14.4;0.14;0.04;0.09;0.3;0.25;0.12;0.15666666666666668;1
14.44;0.14;0.04;0.09;0.3;0.25;0.12;0.15666666666666668;1
14.48;0.14;0.04;0.09;0.3;0.25;0.12;0.15666666666666668;1
14.52;0.14;0.05;0.1;0.3;0.25;0.12;0.16;1
