time;ECG ;is_high_frequency;classes
4.56;-0.1181;True;1
4.6;-0.14618;True;1
4.64;-0.16846;True;1
4.68;-0.25452;True;1
4.72;-0.23804;True;1
4.76;-0.35583;True;1
4.8;-0.43579;True;1
4.84;-0.58533;True;1
4.88;-0.61615;True;1
4.92;-0.68024;True;1
4.96;-0.71472;True;1
5.0;-0.8078;True;1
5.04;-0.85083;True;1
5.08;-0.89294;True;1
5.12;-1.0416;True;1
5.16;-0.41382;True;1
5.2;-0.96252;True;1
5.24;-0.97839;True;1
5.28;-1.0559;True;1
5.32;-1.1536;True;1
5.36;-1.2552;True;1
5.4;-1.2973;True;1
5.44;-1.2482;True;1
5.48;-1.2091;True;1
5.52;-1.0791;True;1
5.56;-0.99426;True;1
5.6;-0.96344;True;1
5.64;-0.95978;True;1
5.68;-0.76477;True;1
5.72;-0.87494;True;1
5.76;-0.84045;True;1
5.8;-0.44281;True;1
5.84;-0.98816;True;1
5.88;-0.69916;True;1
5.92;-0.70892;True;1
5.96;-0.67108;True;1
6.0;-0.59509;True;1
6.04;-0.59357;True;1
6.08;-0.47272;True;1
6.12;-0.47913;True;1
6.16;-0.53345;True;1
6.2;-0.53467;True;1
6.24;-0.46478;True;1
6.28;-0.55969;True;1
6.32;-0.46173;True;1
6.36;-0.63995;True;1
6.4;-0.65277;True;1
6.44;-0.73944;True;1
6.48;-0.42053;True;1
6.52;-0.72479;True;1
6.56;-0.70282;True;1
6.6;-0.70435;True;1
6.64;-0.56793;True;1
6.68;-0.46265;True;1
6.72;-0.41199;True;1
6.76;-0.26123;True;1
6.8;-0.23682;True;1
6.84;-0.13062;True;1
6.88;-0.059509;True;1
6.92;-0.10193;True;1
6.96;0.1413;True;1
7.0;-0.06897;True;1
7.04;0.031128;True;1
7.08;0.40619;True;1
7.12;-0.12878;True;1
7.16;0.069275;True;1
7.2;0.13153;True;1
7.24;0.16266;True;1
7.28;0.15594;True;1
7.32;0.16785;True;1
7.36;0.33325;True;1
7.4;0.23438;True;1
7.44;0.33569;True;1
7.48;0.17914;True;1
7.52;0.18463;True;1
7.56;0.1239;True;1
7.6;0.11902;True;1
7.64;0.032043;True;1
7.68;0.02594;True;1
7.72;0.22308;True;1
7.76;-0.14923;True;1
7.8;-0.14862;True;1
7.84;-0.16846;True;1
7.88;-0.20081;True;1
7.92;-0.15106;True;1
7.96;0.022278;True;1
8.0;0.10986;True;1
8.04;0.15228;True;1
8.08;0.066528;True;1
8.12;0.22552;True;1
8.16;0.31219;True;1
8.2;0.27863;True;1
8.24;0.14771;True;1
8.28;0.051575;True;1
8.32;1.1136;True;1
8.36;-0.041504;True;1
8.4;0.10223;True;1
8.44;-0.022888;True;1
8.48;0.10101;True;1
8.52;-0.048828;True;1
8.56;-0.10651;True;1
8.6;-0.028992;True;1
8.64;-0.31708;True;1
8.68;-0.72174;True;1
8.72;-0.68298;True;1
8.76;-0.60974;True;1
8.8;-0.43091;True;1
8.84;-0.5658;True;1
8.88;-0.60547;True;1
8.92;0.64301;True;1
8.96;-0.49133;True;1
9.0;-0.41718;True;1
9.04;-0.40466;True;1
9.08;-0.45563;True;1
9.12;-0.54199;True;1
9.16;-0.5957;True;1
9.2;-0.82886;True;1
9.24;-0.8609;True;1
9.28;-0.86243;True;1
9.32;-0.69;True;1
9.36;-0.5188;True;1
9.4;-0.38025;True;1
9.44;-0.31799;True;1
9.48;-0.29297;True;1
9.52;-0.36896;True;1
9.56;-0.4599;True;1
9.6;-0.42603;True;1
9.64;-0.43182;True;1
9.68;-0.59509;True;1
9.72;-0.4361;True;1
9.76;-0.58685;True;1
9.8;-0.5191;True;1
9.84;-0.43549;True;1
9.88;-0.49133;True;1
9.92;-0.49561;True;1
9.96;-0.50079;True;1
10.0;-0.76416;True;1
10.04;-0.55847;True;1
10.08;0.44525;True;1
10.12;-0.7251;True;1
10.16;-0.64789;True;1
10.2;-0.69519;True;1
10.24;-0.7724;True;1
10.28;-0.83008;True;1
10.32;-0.95184;True;1
10.36;-0.8429;True;1
10.4;-0.87524;True;1
10.44;-0.56702;True;1
10.48;-0.51086;True;1
10.52;-0.40009;True;1
10.56;-0.30884;True;1
10.6;-0.35583;True;1
10.64;-0.30914;True;1
10.68;0.67932;True;1
10.72;-0.24536;True;1
10.76;-0.19745;True;1
10.8;-0.25818;True;1
10.84;-0.20569;True;1
10.88;-0.30975;True;1
10.92;-0.3595;True;1
10.96;-0.30304;True;1
11.0;-0.27405;True;1
11.04;-0.27466;True;1
11.08;-0.2179;True;1
11.12;-0.36682;True;1
11.16;-0.28168;True;1
11.2;-0.26611;True;1
11.24;-0.22339;True;1
11.28;-0.25421;True;1
11.32;0.84839;True;1
11.36;-0.11078;True;1
11.4;-0.074158;True;1
11.44;-0.12085;True;1
11.48;-0.079041;True;1
11.52;-0.11627;True;1
11.56;-0.098877;True;1
11.6;-0.012512;True;1
11.64;-0.0097656;True;1
11.68;-0.032654;True;1
11.72;-0.053101;True;1
11.76;-0.052795;True;1
11.8;-0.10773;True;1
11.84;-0.08667;True;1
11.88;-0.032349;True;1
11.92;0.031433;True;1
11.96;0.084534;True;1
12.0;0.073547;True;1
12.04;0.063477;True;1
12.08;0.099792;True;1
12.12;0.65277;True;1
12.16;0.084534;True;1
12.2;0.10834;True;1
12.24;0.16724;True;1
12.28;0.16998;True;1
12.32;0.11292;True;1
12.36;0.13367;True;1
12.4;0.25238;True;1
12.44;0.18799;True;1
12.48;0.24811;True;1
12.52;0.23468;True;1
12.56;0.18188;True;1
12.6;0.12482;True;1
12.64;0.069275;True;1
12.68;-0.0030518;True;1
12.72;0.12299;True;1
12.76;-0.092468;True;1
12.8;-0.10864;True;1
12.84;0.67413;True;1
12.88;-0.63446;True;1
12.92;-0.81238;False;1
12.96;-1.7062;False;1
13.0;-1.6388;False;1
13.04;-1.0785;False;1
13.08;-0.51392;False;1
13.12;0.097961;False;1
13.16;0.42633;False;1
13.2;0.39154;False;1
13.24;0.2063;False;1
13.28;0.28839;False;1
13.32;0.5423;False;1
13.36;0.39825;False;1
13.4;0.43915;False;1
13.44;0.36499;False;1
13.48;0.38788;False;1
13.52;0.35675;False;1
13.56;0.45013;False;1
13.6;0.30121;False;1
13.64;0.40924;False;1
13.68;1.5189;False;1
13.72;0.15015;False;1
13.76;-0.26947;False;1
13.8;-0.64148;False;1
13.84;-0.72144;False;1
13.88;-0.60486;False;1
13.92;-0.50385;False;1
13.96;-0.28442;False;1
14.0;-0.2713;False;1
14.04;-0.19348;False;1
14.08;-0.086365;False;1
14.12;0.0061035;False;1
14.16;0.26947;False;1
14.2;0.49866;False;1
14.24;0.60181;False;1
14.28;0.76538;False;1
14.32;0.8609;False;1
14.36;0.97992;False;1
14.4;0.87891;False;1
14.44;0.94849;False;1
14.48;1.9269;False;1
14.52;0.91675;False;1
14.56;0.87952;False;1
14.6;0.92987;False;1
14.64;0.99548;False;1
14.68;0.95703;False;1
14.72;0.90729;False;1
14.76;0.85205;False;1
14.8;0.75104;False;1
14.84;0.63293;False;1
14.88;0.62286;False;1
14.92;0.24811;False;1
14.96;-0.043945;False;1
15.0;-0.32166;False;1
15.04;-0.73517;False;1
15.08;-1.0263;False;1
15.12;-1.2021;False;1
15.16;-1.5543;False;1
15.2;-1.7221;False;1
15.24;-1.9864;False;1
15.28;-2.1951;False;1
15.32;-2.3065;False;1
15.36;-2.4274;False;1
15.4;-2.4997;False;1
15.44;-2.5174;False;1
15.48;-2.4802;False;1
15.52;-2.3856;False;1
15.56;-2.4591;False;1
15.6;-2.3807;False;1
15.64;-2.3163;False;1
15.68;-2.2922;False;1
15.72;-2.2119;False;1
15.76;-1.9928;False;1
15.8;-2.1005;False;1
15.84;-2.0132;False;1
15.88;-0.80475;False;1
15.92;-1.7963;False;1
15.96;-1.7157;False;1
16.0;-1.5814;False;1
16.04;-1.4383;False;1
16.08;-1.3251;False;1
16.12;-1.2057;False;1
16.16;-1.0287;False;1
16.2;-1.0678;False;1
16.24;-0.88898;False;1
16.28;-0.81207;False;1
16.32;-0.75226;False;1
16.36;-0.57739;False;1
16.4;-0.63904;False;1
16.44;-0.52368;False;1
16.48;-0.18524;False;1
16.52;-0.64148;False;1
16.56;-0.41962;False;1
16.6;-0.31677;False;1
16.64;-0.25848;False;1
16.68;-0.21027;False;1
16.72;-0.19135;False;1
16.76;-0.054626;False;1
16.8;0.013733;False;1
16.84;0.050964;False;1
16.88;0.14435;False;1
16.92;0.18097;False;1
16.96;0.24719;False;1
17.0;0.38361;False;1
17.04;0.24139;False;1
17.08;0.25421;False;1
17.12;1.6263;False;1
17.16;0.30426;False;1
17.2;0.26886;False;1
17.24;0.34821;False;1
17.28;0.38452;False;1
17.32;0.4248;False;1
17.36;0.42969;False;1
17.4;0.53955;False;1
17.44;0.49561;False;1
17.48;0.54077;False;1
17.52;0.52887;False;1
17.56;0.58075;False;1
17.6;0.71747;False;1
17.64;0.51758;False;1
17.68;0.52429;False;1
17.72;1.5439;False;1
17.76;0.45959;False;1
17.8;0.5719;False;1
17.84;0.59326;False;1
17.88;0.59174;False;1
17.92;0.65552;True;1
17.96;0.71503;True;1
18.0;0.77942;True;1
18.04;0.78094;True;1
18.08;0.802;True;1
18.12;0.80536;True;1
18.16;0.80414;True;1
18.2;0.93353;True;1
18.24;0.81329;True;1
18.28;0.76904;True;1
18.32;0.88043;True;1
18.36;0.58075;True;1
18.4;0.68085;True;1
18.44;0.68024;True;1
18.48;0.71838;True;1
18.52;0.71198;False;1
18.56;0.68237;False;1
18.6;0.70709;False;1
18.64;0.71381;False;1
18.68;0.72632;False;1
18.72;0.78918;False;1
18.76;0.75806;False;1
18.8;0.78186;False;1
18.84;0.89905;False;1
18.88;0.7843;False;1
18.92;0.74921;False;1
18.96;1.3663;False;1
19.0;0.50659;False;1
19.04;0.75562;False;1
19.08;0.74585;False;1
19.12;0.75073;False;1
19.16;0.74463;False;1
19.2;0.74493;False;1
19.24;0.76752;False;1
19.28;0.75867;False;1
19.32;0.72266;False;1
19.36;0.72906;False;1
19.4;0.7132;False;1
19.44;0.67535;False;1
19.48;0.75043;False;1
19.52;0.76996;False;1
19.56;0.51453;False;1
19.6;0.45837;False;1
19.64;1.2787;True;1
19.68;0.37872;False;1
19.72;0.38574;False;1
19.76;0.33875;False;1
19.8;0.32562;False;1
19.84;0.2774;False;1
19.88;0.33417;False;1
19.92;0.40039;False;1
19.96;0.38269;False;1
20.0;0.45685;False;1
20.04;0.55084;False;1
20.08;0.56152;False;1
20.12;0.64178;False;1
20.16;0.69611;False;1
20.2;0.8725;False;1
20.24;0.71289;False;-1
20.28;0.66956;False;-1
20.32;1.3657;False;-1
20.36;0.34027;False;-1
20.4;0.46326;False;-1
20.44;0.37415;False;-1
20.48;0.21729;False;-1
20.52;0.11536;False;-1
20.56;-0.034485;False;-1
20.6;-0.07843;False;-1
20.64;-0.22125;False;-1
20.68;-0.35461;False;-1
20.72;-0.51605;False;-1
20.76;-0.68115;False;-1
20.8;-0.87769;False;-1
20.84;-1.0132;False;-1
20.88;-1.0745;False;-1
20.92;-1.1505;False;-1
20.96;-1.4108;False;-1
21.0;-1.6516;False;-1
21.04;-0.96985;False;-1
21.08;-1.7365;False;-1
21.12;-1.8402;False;-1
21.16;-1.8243;False;-1
21.2;-1.8649;False;-1
21.24;-1.8781;False;-1
21.28;-1.9016;False;-1
21.32;-1.8094;False;-1
21.36;-1.8317;False;-1
21.4;-1.8118;False;-1
21.44;-1.7984;False;-1
21.48;-1.7844;False;-1
21.52;-1.734;False;-1
21.56;-1.6354;False;-1
21.6;-1.4679;False;-1
21.64;-1.5619;False;-1
21.68;-1.4749;False;-1
21.72;-0.53711;False;-1
21.76;-1.467;False;-1
21.8;-1.2448;False;-1
21.84;-1.1374;False;-1
21.88;-1.0278;False;-1
21.92;-0.91949;False;-1
21.96;-0.89111;False;-1
22.0;-0.72815;False;-1
22.04;-0.64667;False;-1
22.08;-0.60974;False;-1
22.12;-0.51453;False;-1
22.16;-0.47882;False;-1
22.2;-0.36255;False;-1
22.24;-0.29694;False;-1
22.28;-0.10712;False;-1
22.32;-0.18188;False;-1
22.36;-0.10742;False;-1
22.4;0.69519;False;-1
22.44;-0.12482;False;-1
22.48;0.072632;False;-1
22.52;0.17944;False;-1
22.56;0.26398;False;-1
22.6;0.35126;False;-1
22.64;0.42236;False;-1
22.68;0.46539;False;-1
22.72;0.56427;False;-1
22.76;0.59753;False;-1
22.8;0.63812;False;-1
22.84;0.68604;False;-1
22.88;0.69641;False;-1
22.92;0.84198;False;-1
22.96;0.87189;False;-1
23.0;0.74005;False;-1
23.04;0.86334;False;-1
23.08;0.70099;False;-1
23.12;0.71655;False;-1
23.16;0.7251;False;-1
23.2;0.69397;False;-1
23.24;0.73853;False;-1
23.28;0.76813;False;-1
23.32;0.81787;False;-1
23.36;0.80841;False;-1
23.4;0.82581;False;-1
23.44;0.8902;False;-1
23.48;0.94452;False;-1
23.52;0.94269;False;-1
23.56;0.98541;False;-1
23.6;0.99884;False;-1
23.64;1.1008;False;-1
23.68;0.99792;False;-1
23.72;0.98999;False;-1
23.76;1.7804;False;-1
23.8;0.79132;False;-1
23.84;0.87372;False;-1
23.88;0.88379;False;-1
23.92;0.92163;False;-1
23.96;0.88776;False;-1
24.0;0.87891;False;-1
24.04;0.92987;False;-1
24.08;0.88409;False;-1
24.12;0.89081;False;-1
24.16;0.81726;False;-1
24.2;0.81512;False;-1
24.24;0.77332;False;-1
24.28;0.75348;False;-1
24.32;0.70831;False;-1
24.36;0.7901;False;-1
24.4;0.8551;False;-1
24.44;0.65582;False;-1
24.48;0.62103;False;-1
24.52;1.4606;False;-1
24.56;0.59235;False;-1
24.6;0.56488;False;-1
24.64;0.51483;False;-1
24.68;0.3775;False;-1
24.72;0.20782;False;-1
24.76;0.076599;False;-1
24.8;0.12238;False;-1
24.84;0.053406;False;-1
24.88;-0.018005;False;-1
24.92;-0.064087;False;-1
24.96;0.033264;False;-1
25.0;0.10315;False;-1
25.04;0.19653;False;-1
25.08;0.36865;False;-1
25.12;0.39246;False;-1
25.16;0.56671;False;-1
25.2;0.43823;False;-1
25.24;0.57281;False;-1
25.28;1.5009;False;-1
25.32;0.52429;True;-1
25.36;0.60791;True;-1
25.4;0.66681;True;-1
25.44;0.61249;True;-1
25.48;0.56458;True;-1
25.52;0.5603;True;-1
25.56;0.6369;True;-1
25.6;0.62134;True;-1
25.64;0.51086;True;-1
25.68;0.52521;True;-1
25.72;0.51483;True;-1
25.76;0.49927;True;-1
25.8;0.44556;True;-1
25.84;0.4425;True;-1
25.88;0.44525;True;-1
25.92;0.40619;True;-1
25.96;0.4834;True;-1
26.0;0.35156;True;-1
26.04;0.32166;True;-1
26.08;1.2082;True;-1
26.12;0.18188;True;-1
26.16;0.23987;True;-1
26.2;0.27466;True;-1
26.24;0.27252;True;-1
26.28;0.26184;True;-1
26.32;0.25238;True;-1
26.36;0.289;True;-1
26.4;0.33936;False;-1
26.44;0.31494;False;-1
26.48;0.32043;False;-1
26.52;0.30823;False;-1
26.56;0.24048;False;-1
26.6;0.29327;False;-1
26.64;0.29449;False;-1
26.68;0.27191;False;-1
26.72;0.25238;False;-1
26.76;0.3775;False;-1
26.8;0.26794;False;-1
26.84;0.24628;False;-1
26.88;0.75317;False;-1
26.92;-0.014343;False;-1
26.96;0.21027;False;-1
27.0;0.19287;False;-1
27.04;0.16815;False;-1
27.08;0.17303;False;-1
27.12;0.15503;False;-1
27.16;0.20233;False;-1
27.2;0.22369;False;-1
27.24;0.20599;False;-1
27.28;0.16266;False;-1
27.32;0.19623;False;-1
27.36;0.16632;False;-1
27.4;0.13306;False;-1
27.44;0.13824;False;-1
27.48;0.18066;False;-1
27.52;0.00091553;False;-1
27.56;-0.037842;False;-1
27.6;0.53894;False;-1
27.64;-0.42267;False;-1
27.68;-0.24292;False;-1
27.72;-0.28687;False;-1
27.76;-0.28503;False;-1
27.8;-0.32562;False;-1
27.84;-0.39337;False;-1
27.88;-0.4184;False;-1
27.92;-0.46783;False;-1
27.96;-0.57343;False;-1
28.0;-0.61584;False;-1
28.04;-0.72571;False;-1
28.08;-0.77454;False;-1
28.12;-0.82916;False;-1
28.16;-0.78308;False;-1
28.2;-0.94513;False;-1
28.24;-0.97595;False;-1
28.28;-0.68115;False;-1
28.32;-1.2839;False;-1
28.36;-1.0681;False;-1
28.4;-1.0629;False;-1
28.44;-1.011;False;-1
28.48;-0.96771;False;-1
28.52;-0.92957;False;-1
28.56;-0.92773;False;-1
28.6;-0.86853;False;-1
28.64;-0.84595;False;-1
28.68;-0.79376;False;-1
28.72;-0.69092;False;-1
28.76;-0.65125;False;-1
28.8;-0.55573;False;-1
28.84;-0.59875;False;-1
28.88;-0.47882;False;-1
28.92;-0.30487;False;-1
28.96;-0.38452;False;-1
29.0;-0.36285;False;-1
29.04;0.94391;False;-1
29.08;-0.29846;False;-1
29.12;-0.24689;False;-1
29.16;-0.1886;True;-1
29.2;-0.11627;True;-1
29.24;-0.064392;True;-1
29.28;-0.024719;True;-1
29.32;0.075684;True;-1
29.36;0.08606;True;-1
29.4;0.10162;True;-1
29.44;0.18433;True;-1
29.48;0.22308;True;-1
29.52;0.26794;True;-1
29.56;0.25024;True;-1
29.6;0.27313;True;-1
29.64;0.28168;True;-1
29.68;0.38727;True;-1
29.72;0.45746;True;-1
29.76;0.34973;True;-1
29.8;0.33722;True;-1
29.84;1.5964;True;-1
29.88;0.41168;True;-1
29.92;0.33966;True;-1
29.96;0.3009;True;-1
30.0;0.35919;True;-1
30.04;0.34027;True;-1
30.08;0.38696;True;-1
30.12;0.40985;True;-1
30.16;0.35706;True;-1
30.2;0.33661;True;-1
30.24;0.3363;True;-1
30.28;0.31555;True;-1
30.32;0.39154;True;-1
30.36;0.36255;True;-1
30.4;0.40375;True;-1
30.44;0.37476;True;-1
30.48;0.45624;True;-1
30.52;0.48096;True;-1
30.56;0.35583;True;-1
30.6;0.37994;True;-1
30.64;1.5155;True;-1
30.68;0.34576;True;-1
30.72;0.3241;True;-1
30.76;0.31372;True;-1
30.8;0.28046;True;-1
30.84;0.31311;True;-1
30.88;0.34302;True;-1
30.92;0.37506;True;-1
30.96;0.34546;True;-1
31.0;0.3241;True;-1
31.04;0.32288;True;-1
31.08;0.33295;True;-1
31.12;0.34393;True;-1
31.16;0.30884;True;-1
31.2;0.25055;True;-1
31.24;0.25177;True;-1
31.28;0.25818;True;-1
31.32;0.30273;True;-1
31.36;0.34119;True;-1
31.4;0.25726;True;-1
31.44;0.23132;True;-1
31.48;1.5247;True;-1
31.52;0.20599;True;-1
31.56;0.18311;True;-1
31.6;0.2298;True;-1
31.64;0.22797;True;-1
31.68;0.23438;True;-1
31.72;0.25269;True;-1
31.76;0.29297;True;-1
31.8;0.25452;True;-1
31.84;0.22583;True;-1
31.88;0.177;True;-1
31.92;0.28748;True;-1
31.96;0.18036;True;-1
32.0;0.14832;True;-1
32.04;0.14496;True;-1
32.08;0.11993;True;-1
32.12;0.17914;True;-1
32.16;0.20538;True;-1
32.2;0.24994;True;-1
32.24;0.21667;True;-1
32.28;0.16968;True;-1
32.32;0.78522;True;-1
32.36;-0.019226;True;-1
32.4;0.089722;True;-1
32.44;0.20966;True;-1
32.48;0.19196;True;1
32.52;0.20508;True;1
32.56;0.22461;True;1
32.6;0.34698;True;1
32.64;0.37506;False;1
32.68;0.33722;False;1
32.72;0.27283;False;1
32.76;0.30884;False;1
32.8;0.29999;False;1
32.84;0.1947;False;1
32.88;0.20599;False;1
32.92;0.24353;False;1
32.96;0.36713;False;1
33.0;0.33081;False;1
33.04;0.3775;False;1
33.08;0.52307;False;1
33.12;0.37415;False;1
33.16;0.383;False;1
33.2;1.2833;False;1
33.24;0.4071;False;1
33.28;0.43488;False;1
33.32;0.42084;False;1
33.36;0.52704;False;1
33.4;0.53925;False;1
33.44;0.51239;False;1
33.48;0.44403;False;1
33.52;0.34241;False;1
33.56;0.12695;False;1
33.6;0.053101;False;1
33.64;-0.13824;False;1
33.68;-0.39917;False;1
33.72;-0.53833;False;1
33.76;-0.88928;False;1
33.8;-1.1053;False;1
33.84;-1.3312;False;1
33.88;-1.3956;False;1
33.92;-1.5179;False;1
33.96;-1.9385;False;1
34.0;-2.005;False;1
34.04;-0.67963;False;1
34.08;-2.197;False;1
34.12;-2.3163;False;1
34.16;-2.327;False;1
34.2;-2.3517;False;1
34.24;-2.2903;False;1
34.28;-2.2266;False;1
34.32;-2.0877;False;1
34.36;-2.135;False;1
34.4;-2.0825;False;1
34.44;-1.9519;False;1
34.48;-2.0038;False;1
34.52;-1.9882;False;1
34.56;-1.8396;False;1
34.6;-1.8793;False;1
34.64;-1.7963;False;1
34.68;-1.7761;False;1
34.72;-1.8619;False;1
34.76;-1.749;False;1
34.8;-1.6138;False;1
34.84;-1.5619;False;1
34.88;-1.5051;False;1
34.92;-1.3702;False;1
34.96;-1.355;False;1
35.0;-1.0162;False;1
35.04;-1.0254;False;1
35.08;-0.91675;False;1
35.12;-0.73639;False;1
35.16;-0.63904;False;1
35.2;-0.47089;False;1
35.24;-0.3244;False;1
35.28;-0.2774;False;1
35.32;-0.35583;False;1
35.36;-0.47974;False;1
35.4;-0.46753;False;1
35.44;-0.60333;False;1
35.48;-0.65765;False;1
35.52;-0.10742;False;1
35.56;-0.65674;False;1
35.6;-0.31982;False;1
35.64;-0.20294;False;1
35.68;-0.059509;False;1
35.72;0.067139;False;1
35.76;0.12817;False;1
35.8;0.3186;False;1
35.84;0.38696;False;1
35.88;0.40771;False;1
35.92;0.52673;False;1
35.96;0.55511;False;1
36.0;0.6015;False;1
36.04;0.62866;False;1
36.08;0.75317;False;1
36.12;0.84839;False;1
36.16;0.71411;False;1
36.2;0.71289;False;1
36.24;1.9965;False;1
36.28;0.79041;False;1
36.32;0.93109;False;1
36.36;1.0141;False;1
36.4;1.0745;False;1
36.44;1.1014;False;1
36.48;1.1087;False;1
36.52;1.1923;False;1
36.56;1.1191;False;1
36.6;1.0132;False;1
36.64;1.0144;False;1
36.68;0.99365;False;1
36.72;0.90179;False;1
36.76;0.93689;False;1
36.8;0.8316;False;1
36.84;0.7196;False;1
36.88;0.71838;False;1
36.92;1.174;False;1
36.96;0.72021;False;1
37.0;0.80353;False;1
37.04;0.81635;False;1
37.08;0.74402;False;1
37.12;0.75562;False;1
37.16;0.77332;False;1
37.2;0.79956;False;1
37.24;0.69977;False;1
37.28;0.73761;False;1
37.32;0.71198;False;1
37.36;0.69244;False;1
37.4;0.72144;False;1
37.44;0.77881;False;1
37.48;0.76324;False;1
37.52;0.81024;False;1
37.56;0.68573;False;1
37.6;0.70496;False;1
37.64;1.2817;False;1
37.68;0.60455;False;1
37.72;0.57037;False;1
37.76;0.59357;False;1
37.8;0.49469;False;1
37.84;0.44495;False;1
37.88;0.3772;False;1
37.92;0.31097;False;1
37.96;0.16571;False;1
38.0;0.00091553;False;1
38.04;-0.088196;False;1
38.08;-0.21332;False;1
38.12;-0.36285;False;1
38.16;-0.52734;False;1
38.2;-0.63141;False;1
38.24;-0.65002;False;1
38.28;-0.99121;False;1
38.32;-1.1063;False;1
38.36;0.057068;False;1
38.4;-1.3501;False;1
38.44;-1.4642;False;1
38.48;-1.4835;False;1
38.52;-1.4941;False;1
38.56;-1.4606;False;1
38.6;-1.489;False;1
38.64;-1.3834;False;1
38.68;-1.5073;False;1
38.72;-1.4859;False;1
38.76;-1.4395;False;1
38.8;-1.3855;False;1
38.84;-1.3672;False;1
38.88;-1.3;False;1
38.92;-1.1755;False;1
38.96;-1.0278;False;1
39.0;-1.1447;False;1
39.04;-1.0635;False;1
39.08;0.34637;False;1
39.12;-0.98328;False;1
39.16;-0.88776;False;1
39.2;-0.7431;False;1
39.24;-0.6781;False;1
39.28;-0.60516;False;1
39.32;-0.5014;False;1
39.36;-0.42114;False;1
39.4;-0.40222;False;1
39.44;-0.36072;False;1
39.48;-0.22858;False;1
39.52;-0.22919;False;1
39.56;-0.12848;False;1
39.6;-0.10986;False;1
39.64;-0.088196;False;1
39.68;0.021362;False;1
39.72;0.088501;False;1
39.76;0.021362;False;1
39.8;-0.03479;False;1
39.84;1.3974;False;1
39.88;0.023804;False;1
39.92;0.03418;False;1
39.96;0.00030518;False;1
40.0;0.065308;False;1
40.04;0.05188;False;1
40.08;0.11017;False;1
40.12;0.19348;False;1
40.16;0.14221;False;1
40.2;0.18585;False;1
40.24;0.17792;False;1
40.28;0.2298;False;1
