time;EDA;is_peak;classes
4.84;25.7263;1;1
4.88;25.7294;1;1
4.92;25.7309;1;1
4.96;25.737;1;1
5.0;25.7706;1;1
5.04;25.8072;1;1
5.08;25.8484;1;1
5.12;25.8682;1;1
5.16;25.9109;1;1
5.2;26.0071;1;1
5.24;26.0818;1;1
5.28;26.1734;1;1
5.32;26.2604;1;1
5.36;26.3153;1;1
5.4;26.3138;1;1
5.44;26.3;1;0
5.48;26.2787;1;0
5.52;26.2512;1;0
5.56;26.2222;1;0
5.6;26.1581;1;0
5.64;26.1185;1;0
5.68;26.0971;1;0
5.72;26.0315;1;0
5.76;25.9781;1;0
5.8;25.9781;1;0
5.84;25.9857;1;0
5.88;25.9918;1;0
5.92;25.9918;1;0
5.96;25.9872;1;0
6.0;25.9903;1;0
6.04;25.9903;1;0
6.08;25.9888;1;0
6.12;25.9964;1;0
6.16;25.9827;1;0
6.2;25.9735;1;0
6.24;25.9659;1;0
6.28;25.9537;1;0
6.32;25.9567;1;0
6.36;25.9521;1;0
6.4;25.9506;0;0
6.44;25.9521;0;0
6.48;25.9567;0;0
6.52;25.9552;0;1
6.56;25.9537;0;1
6.6;25.9521;0;1
6.64;25.9506;0;1
6.68;25.9491;0;1
6.72;25.9476;0;1
6.76;25.9491;0;1
6.8;25.946;0;1
6.84;25.9445;0;1
6.88;25.9476;0;1
6.92;25.9445;0;1
6.96;25.9506;0;1
7.0;25.9491;0;1
7.04;25.9506;0;1
7.08;25.9521;0;1
7.12;25.9537;0;1
7.16;25.9567;0;1
7.2;25.9567;0;1
7.24;25.9567;0;1
7.28;25.9613;0;1
7.32;25.9598;0;1
7.36;25.9613;0;1
7.4;25.9644;0;1
7.44;25.9644;0;1
7.48;25.9644;0;1
7.52;25.9705;0;1
7.56;25.9659;0;1
7.6;25.972;0;1
7.64;25.9781;0;1
7.68;25.9796;0;1
7.72;25.9872;0;1
7.76;25.9933;0;1
7.8;25.9964;0;1
7.84;26.0025;0;1
7.88;26.0101;0;1
7.92;26.0178;0;1
7.96;26.0223;0;1
8.0;26.0269;0;1
8.04;26.0361;0;1
8.08;26.0422;0;1
8.12;26.0483;0;1
8.16;26.0559;0;1
8.2;26.0574;1;1
8.24;26.0666;1;1
8.28;26.0742;1;1
8.32;26.0788;1;1
8.36;26.0864;1;1
8.4;26.0941;1;1
8.44;26.1017;1;1
8.48;26.1093;1;1
8.52;26.1139;1;1
8.56;26.1185;1;1
8.6;26.1215;1;1
8.64;26.1261;1;1
8.68;26.1322;1;1
8.72;26.1307;1;1
8.76;26.1322;1;1
8.8;26.1337;1;1
8.84;26.1261;1;1
8.88;26.1353;1;1
8.92;26.1337;1;1
8.96;26.1383;1;1
9.0;26.1414;1;1
9.04;26.1444;1;1
9.08;26.149;1;1
9.12;26.1505;1;1
9.16;26.152;1;1
9.2;26.1536;1;1
9.24;26.149;1;1
9.28;26.1429;1;1
9.32;26.1459;1;1
9.36;26.1383;1;1
9.4;26.1337;1;1
9.44;26.1307;1;1
9.48;26.12;1;1
9.52;26.123;1;1
9.56;26.1154;1;1
9.6;26.1078;1;1
9.64;26.1047;1;1
9.68;26.1032;1;1
9.72;26.0986;1;1
9.76;26.088;1;1
9.8;26.0803;1;1
9.84;26.0742;1;1
9.88;26.0696;1;1
9.92;26.0635;1;1
9.96;26.0574;1;1
10.0;26.0483;1;1
10.04;26.0391;1;1
10.08;26.0315;1;1
10.12;26.0193;1;1
10.16;26.0147;1;1
10.2;26.0086;0;1
10.24;25.9995;0;1
10.28;25.9903;0;1
10.32;25.9842;0;1
10.36;25.9766;0;1
10.4;25.9674;0;1
10.44;25.9552;0;1
10.48;25.9476;0;1
10.52;25.9354;0;1
10.56;25.9277;0;1
10.6;25.9171;0;1
10.64;25.9064;0;1
10.68;25.8942;0;1
10.72;25.8865;0;1
10.76;25.8743;0;1
10.8;25.8667;0;1
10.84;25.8575;0;1
10.88;25.8469;0;1
10.92;25.8392;0;1
10.96;25.8301;0;1
11.0;25.8209;0;1
11.04;25.8102;0;1
11.08;25.798;0;1
11.12;25.7889;0;1
11.16;25.7782;0;1
11.2;25.7706;0;1
11.24;25.7645;0;1
11.28;25.7523;0;1
11.32;25.7462;0;1
11.36;25.7309;0;1
11.4;25.7233;0;1
11.44;25.7141;0;1
11.48;25.705;0;1
11.52;25.6958;0;1
11.56;25.6912;0;1
11.6;25.6805;0;1
11.64;25.6699;0;1
11.68;25.6592;0;1
11.72;25.6454;0;1
11.76;25.6317;0;1
11.8;25.6195;0;1
11.84;25.6042;0;1
11.88;25.5905;0;1
11.92;25.5783;0;1
11.96;25.5615;0;1
12.0;25.5508;0;1
12.04;25.5386;0;1
12.08;25.5295;0;1
12.12;25.5157;0;1
12.16;25.5051;0;1
12.2;25.4944;0;1
12.24;25.4837;0;1
12.28;25.4715;0;1
12.32;25.4593;0;1
12.36;25.4486;1;1
12.4;25.4379;1;1
12.44;25.4242;1;1
12.48;25.415;1;1
12.52;25.3952;1;1
12.56;25.386;1;1
12.6;25.3723;1;1
12.64;25.3632;1;1
12.68;25.3555;1;1
12.72;25.351;1;1
12.76;25.3403;1;1
12.8;25.3235;1;1
12.84;25.3098;1;1
12.88;25.3021;1;1
12.92;25.2869;1;1
12.96;25.2777;1;1
13.0;25.2686;1;1
13.04;25.2487;1;1
13.08;25.2167;1;1
13.12;25.2151;1;1
13.16;25.2151;1;1
13.2;25.2197;1;1
13.24;25.2945;1;1
13.28;25.3738;1;1
13.32;25.3967;1;1
13.36;25.3891;1;1
13.4;25.3601;1;1
13.44;25.3357;1;1
13.48;25.3113;1;1
13.52;25.2869;1;1
13.56;25.2655;1;1
13.6;25.2625;1;1
13.64;25.2472;1;1
13.68;25.2472;1;1
13.72;25.238;1;1
13.76;25.2289;1;1
13.8;25.2213;1;1
13.84;25.2167;1;1
13.88;25.2136;1;1
13.92;25.2136;1;1
13.96;25.2151;1;1
14.0;25.2213;1;1
14.04;25.2304;1;1
14.08;25.2335;1;1
14.12;25.2365;1;1
14.16;25.2411;1;1
14.2;25.2533;1;1
14.24;25.2548;1;1
14.28;25.2655;1;1
14.32;25.2762;1;1
14.36;25.2853;0;1
14.4;25.2945;0;1
14.44;25.3006;0;1
14.48;25.3128;0;1
14.52;25.3189;0;1
14.56;25.3265;0;1
14.6;25.3326;0;1
14.64;25.3403;0;1
14.68;25.3494;0;1
14.72;25.3571;0;1
14.76;25.3647;0;1
14.8;25.3723;0;1
14.84;25.3784;0;1
14.88;25.3891;0;1
14.92;25.4028;0;1
14.96;25.4089;0;1
15.0;25.4227;0;1
15.04;25.4364;0;1
15.08;25.4456;0;1
15.12;25.4562;0;1
15.16;25.4684;0;1
15.2;25.4791;0;1
15.24;25.4929;0;1
15.28;25.5051;0;1
15.32;25.5127;0;1
15.36;25.5234;0;1
15.4;25.5325;1;1
15.44;25.5478;1;1
15.48;25.5508;1;1
15.52;25.563;1;1
15.56;25.5737;1;1
15.6;25.5844;1;1
15.64;25.5951;1;1
15.68;25.6042;1;1
15.72;25.6104;1;1
15.76;25.621;1;1
15.8;25.6287;1;1
15.84;25.6317;1;1
15.88;25.6393;1;1
15.92;25.647;1;1
15.96;25.6516;1;1
16.0;25.6454;1;1
16.04;25.6531;1;1
16.08;25.6714;1;1
16.12;25.6973;1;1
16.16;25.7065;1;1
16.2;25.7309;1;1
16.24;25.7416;1;1
16.28;25.7507;1;1
16.32;25.7538;1;1
16.36;25.7553;1;1
16.4;25.7538;1;1
16.44;25.7477;1;1
16.48;25.7477;1;1
16.52;25.7507;1;1
16.56;25.7462;1;1
16.6;25.7477;1;1
16.64;25.7446;1;1
16.68;25.7339;1;1
16.72;25.7324;1;1
16.76;25.7248;1;1
16.8;25.7126;1;1
16.84;25.7172;1;1
16.88;25.7065;1;1
16.92;25.6943;1;1
16.96;25.6882;1;1
17.0;25.6836;1;1
17.04;25.6821;1;1
17.08;25.676;1;1
17.12;25.6714;1;1
17.16;25.6592;1;1
17.2;25.6485;1;1
17.24;25.6363;1;1
17.28;25.6317;1;1
17.32;25.6256;1;1
17.36;25.6119;1;1
17.4;25.6058;0;1
17.44;25.5951;0;1
17.48;25.5798;0;1
17.52;25.5753;0;1
17.56;25.5692;0;1
17.6;25.56;0;1
17.64;25.5493;0;1
17.68;25.5417;0;1
17.72;25.5356;0;1
17.76;25.5249;0;1
17.8;25.5157;0;1
17.84;25.5066;0;1
17.88;25.499;0;1
17.92;25.4883;0;1
17.96;25.4776;0;1
18.0;25.47;0;1
18.04;25.4608;0;1
18.08;25.4517;0;1
18.12;25.4395;0;1
18.16;25.4333;0;1
18.2;25.4211;0;1
18.24;25.415;0;1
18.28;25.4028;0;1
18.32;25.3952;0;1
18.36;25.3891;0;1
18.4;25.3815;0;1
18.44;25.3738;0;1
18.48;25.3708;0;1
18.52;25.3571;0;1
18.56;25.3494;0;0
18.6;25.3418;0;0
18.64;25.3296;0;0
18.68;25.322;0;0
18.72;25.3143;0;0
18.76;25.3036;0;0
18.8;25.2975;0;0
18.84;25.2884;0;0
18.88;25.2823;0;0
18.92;25.2838;0;0
18.96;25.2716;0;0
19.0;25.267;0;0
19.04;25.2625;0;0
19.08;25.2533;0;0
19.12;25.2502;0;0
19.16;25.2472;0;0
19.2;25.2411;0;0
19.24;25.2411;0;0
19.28;25.235;0;0
19.32;25.2319;0;0
19.36;25.2289;0;0
19.4;25.2243;0;0
19.44;25.2243;0;0
19.48;25.2274;0;0
19.52;25.2258;0;0
19.56;25.2258;0;0
19.6;25.2274;0;0
19.64;25.2289;0;0
19.68;25.2289;0;0
19.72;25.2335;0;0
19.76;25.2304;0;0
19.8;25.2411;0;0
19.84;25.2487;0;0
19.88;25.2457;0;0
19.92;25.2472;0;0
19.96;25.2533;0;-1
20.0;25.2548;0;-1
20.04;25.2548;0;-1
20.08;25.2502;0;-1
20.12;25.2411;0;-1
20.16;25.2365;0;-1
20.2;25.2319;0;-1
20.24;25.2289;0;-1
20.28;25.2243;0;-1
20.32;25.2228;0;-1
20.36;25.2228;0;-1
20.4;25.2213;0;-1
20.44;25.2213;0;-1
20.48;25.2197;0;-1
20.52;25.2213;0;-1
20.56;25.2121;0;-1
20.6;25.2167;0;-1
20.64;25.2121;0;-1
20.68;25.209;0;-1
20.72;25.206;0;-1
20.76;25.2029;0;-1
20.8;25.1968;0;-1
20.84;25.1938;0;-1
20.88;25.1877;0;-1
20.92;25.1831;0;-1
20.96;25.1755;0;-1
21.0;25.1648;0;-1
21.04;25.1587;0;-1
21.08;25.1511;0;-1
21.12;25.145;0;-1
21.16;25.1404;0;-1
21.2;25.1312;0;-1
21.24;25.1236;0;-1
21.28;25.1175;0;-1
21.32;25.1068;0;-1
21.36;25.1022;0;-1
21.4;25.0977;0;-1
21.44;25.0885;0;-1
21.48;25.0793;0;-1
21.52;25.0732;0;-1
21.56;25.0656;0;-1
21.6;25.058;0;-1
21.64;25.0504;0;-1
21.68;25.0427;0;-1
21.72;25.0351;0;-1
21.76;25.0244;0;-1
21.8;25.0183;0;-1
21.84;25.0076;0;-1
21.88;25.0;0;-1
21.92;24.9924;0;-1
21.96;24.9878;0;-1
22.0;24.9741;0;-1
22.04;24.968;0;-1
22.08;24.9603;0;-1
22.12;24.9512;0;-1
22.16;24.9435;0;-1
22.2;24.9344;0;-1
22.24;24.9268;0;-1
22.28;24.9161;0;-1
22.32;24.91;0;-1
22.36;24.9008;0;-1
22.4;24.8917;0;-1
22.44;24.884;0;-1
22.48;24.8764;0;-1
22.52;24.8672;0;-1
22.56;24.8596;0;-1
22.6;24.8505;0;-1
22.64;24.8398;0;-1
22.68;24.8322;0;-1
22.72;24.8245;0;-1
22.76;24.8108;0;-1
22.8;24.8062;0;-1
22.84;24.7986;0;-1
22.88;24.7894;0;-1
22.92;24.7818;0;-1
22.96;24.7726;0;-1
23.0;24.7665;0;-1
23.04;24.7559;0;-1
23.08;24.7498;0;-1
23.12;24.7391;0;-1
23.16;24.7314;0;-1
23.2;24.7253;0;-1
23.24;24.7147;0;-1
23.28;24.7086;0;-1
23.32;24.6979;0;-1
23.36;24.6887;0;-1
23.4;24.6796;0;-1
23.44;24.6735;0;-1
23.48;24.6643;0;-1
23.52;24.6521;0;-1
23.56;24.646;0;-1
23.6;24.6399;0;-1
23.64;24.6307;0;-1
23.68;24.6231;0;-1
23.72;24.6155;0;-1
23.76;24.6094;0;-1
23.8;24.5987;0;-1
23.84;24.5941;0;-1
23.88;24.585;0;-1
23.92;24.5789;0;-1
23.96;24.5697;0;-1
24.0;24.5621;0;-1
24.04;24.5544;0;-1
24.08;24.5483;0;-1
24.12;24.5377;0;-1
24.16;24.5331;0;-1
24.2;24.5255;0;-1
24.24;24.5178;0;-1
24.28;24.5102;0;-1
24.32;24.5041;0;-1
24.36;24.4965;0;-1
24.4;24.4888;0;-1
24.44;24.4812;0;-1
24.48;24.4766;0;-1
24.52;24.472;0;-1
24.56;24.4659;0;-1
24.6;24.4614;0;-1
24.64;24.4568;0;-1
24.68;24.4507;0;-1
24.72;24.4446;0;-1
24.76;24.4385;0;-1
24.8;24.4324;0;-1
24.84;24.4247;0;-1
24.88;24.4202;0;-1
24.92;24.4125;0;-1
24.96;24.408;0;-1
25.0;24.4003;0;-1
25.04;24.3942;0;-1
25.08;24.3896;0;-1
25.12;24.3866;0;-1
25.16;24.3805;0;-1
25.2;24.3744;0;-1
25.24;24.3729;0;-1
25.28;24.3683;0;-1
25.32;24.3607;0;-1
25.36;24.3546;0;-1
25.4;24.3484;0;-1
25.44;24.3454;0;-1
25.48;24.3408;0;-1
25.52;24.3347;0;-1
25.56;24.3332;0;-1
25.6;24.3286;0;-1
25.64;24.3256;0;-1
25.68;24.3164;0;-1
25.72;24.3149;0;-1
25.76;24.3118;0;-1
25.8;24.3057;0;-1
25.84;24.3027;0;-1
25.88;24.3011;0;-1
25.92;24.2981;0;-1
25.96;24.2966;0;-1
26.0;24.2935;0;-1
26.04;24.292;0;-1
26.08;24.292;0;-1
26.12;24.2905;0;-1
26.16;24.2874;0;-1
26.2;24.2889;0;-1
26.24;24.2935;0;-1
26.28;24.2935;0;-1
26.32;24.2966;0;-1
26.36;24.3011;0;-1
26.4;24.3027;0;-1
26.44;24.3103;0;-1
26.48;24.3164;0;-1
26.52;24.324;0;-1
26.56;24.3256;0;-1
26.6;24.3332;0;-1
26.64;24.3393;0;-1
26.68;24.3423;0;-1
26.72;24.35;0;-1
26.76;24.3576;0;-1
26.8;24.3668;0;-1
26.84;24.3759;0;-1
26.88;24.3866;0;-1
26.92;24.3958;0;-1
26.96;24.4034;0;-1
27.0;24.4125;0;-1
27.04;24.4171;0;-1
27.08;24.4293;0;-1
27.12;24.44;0;-1
27.16;24.4492;0;-1
27.2;24.4553;0;-1
27.24;24.4644;0;-1
27.28;24.4705;0;-1
27.32;24.4827;0;-1
27.36;24.4904;0;-1
27.4;24.4995;0;-1
27.44;24.5056;0;-1
27.48;24.5148;0;-1
27.52;24.5193;0;-1
27.56;24.527;0;-1
27.6;24.5316;0;-1
27.64;24.5392;0;-1
27.68;24.5422;0;-1
27.72;24.5468;0;-1
27.76;24.556;0;-1
27.8;24.559;0;-1
27.84;24.556;0;-1
27.88;24.5682;0;-1
27.92;24.5712;0;-1
27.96;24.5743;0;-1
28.0;24.5773;0;-1
28.04;24.5819;0;-1
28.08;24.5865;0;-1
28.12;24.5911;0;-1
28.16;24.5941;0;-1
28.2;24.5972;0;-1
28.24;24.5987;0;-1
28.28;24.6033;0;-1
28.32;24.6063;0;-1
28.36;24.6078;0;-1
28.4;24.6094;0;-1
28.44;24.6124;0;-1
28.48;24.614;0;-1
28.52;24.6185;0;-1
28.56;24.6185;0;-1
28.6;24.617;0;-1
28.64;24.6231;0;-1
28.68;24.6246;0;-1
28.72;24.6262;0;-1
28.76;24.6338;0;-1
28.8;24.6384;0;-1
28.84;24.6445;0;-1
28.88;24.6506;0;-1
28.92;24.6552;0;-1
28.96;24.6628;0;-1
29.0;24.6704;0;-1
29.04;24.6765;0;-1
29.08;24.6857;0;-1
29.12;24.6964;0;-1
29.16;24.7055;0;-1
29.2;24.7162;0;-1
29.24;24.733;0;-1
29.28;24.7467;0;-1
29.32;24.7559;0;-1
29.36;24.7787;0;-1
29.4;24.791;0;-1
29.44;24.8108;0;-1
29.48;24.8276;0;-1
29.52;24.8474;0;-1
29.56;24.8657;0;-1
29.6;24.8856;0;-1
29.64;24.9039;0;-1
29.68;24.9207;0;-1
29.72;24.9405;0;-1
29.76;24.9603;0;-1
29.8;24.9786;0;-1
29.84;24.9985;0;-1
29.88;25.0153;0;-1
29.92;25.0336;0;-1
29.96;25.0443;0;-1
30.0;25.0671;1;-1
30.04;25.0809;1;-1
30.08;25.0961;1;-1
30.12;25.1129;1;-1
30.16;25.1282;1;-1
30.2;25.1434;1;-1
30.24;25.1556;1;-1
30.28;25.1663;1;-1
30.32;25.1801;1;-1
30.36;25.1892;1;-1
30.4;25.1984;1;-1
30.44;25.2075;1;-1
30.48;25.2151;1;-1
30.52;25.2197;1;-1
30.56;25.2258;1;-1
30.6;25.2319;1;-1
30.64;25.2365;1;-1
30.68;25.2441;1;-1
30.72;25.2457;1;-1
30.76;25.2518;1;-1
30.8;25.2533;1;-1
30.84;25.2548;1;-1
30.88;25.2594;1;-1
30.92;25.2609;1;-1
30.96;25.264;1;-1
31.0;25.2625;1;-1
31.04;25.2609;1;-1
31.08;25.2609;1;-1
31.12;25.2579;1;-1
31.16;25.2563;1;-1
31.2;25.2533;1;-1
31.24;25.2502;1;-1
31.28;25.2472;1;-1
31.32;25.2441;1;-1
31.36;25.2411;1;-1
31.4;25.238;1;-1
31.44;25.2304;1;-1
31.48;25.2289;1;-1
31.52;25.2228;1;-1
31.56;25.2197;1;-1
31.6;25.2151;1;-1
31.64;25.2121;1;-1
31.68;25.2075;1;-1
31.72;25.2014;1;-1
31.76;25.1984;1;-1
31.8;25.1938;1;-1
31.84;25.1862;1;-1
31.88;25.1801;1;-1
31.92;25.1755;1;-1
31.96;25.1709;1;-1
32.0;25.1617;0;-1
32.04;25.1556;0;-1
32.08;25.1495;0;-1
32.12;25.1434;0;-1
32.16;25.1297;0;-1
32.2;25.1328;0;-1
32.24;25.1266;0;-1
32.28;25.1221;0;-1
32.32;25.119;0;-1
32.36;25.116;0;-1
32.4;25.1129;0;-1
32.44;25.1083;0;-1
32.48;25.1053;0;-1
32.52;25.1038;0;-1
32.56;25.0977;0;-1
32.6;25.0931;0;-1
32.64;25.09;0;-1
32.68;25.0839;0;-1
32.72;25.0809;0;-1
32.76;25.0763;0;-1
32.8;25.0732;0;-1
32.84;25.0671;0;-1
32.88;25.0626;0;-1
32.92;25.0595;0;-1
32.96;25.0534;0;-1
33.0;25.0504;0;-1
33.04;25.0473;0;-1
33.08;25.0427;0;-1
33.12;25.0381;0;-1
33.16;25.0336;0;-1
33.2;25.0305;0;-1
33.24;25.0229;0;-1
33.28;25.0183;0;-1
33.32;25.0122;0;-1
33.36;25.0031;0;-1
33.4;25.0;0;-1
33.44;24.9939;0;-1
33.48;24.9878;0;-1
33.52;24.9817;0;-1
33.56;24.9695;0;-1
33.6;24.971;0;-1
33.64;24.9634;0;-1
33.68;24.9573;0;-1
33.72;24.9527;0;-1
33.76;24.9466;0;-1
33.8;24.9405;0;-1
33.84;24.9344;0;-1
33.88;24.9268;0;-1
33.92;24.9207;0;-1
33.96;24.9115;0;-1
34.0;24.9054;0;-1
34.04;24.8993;0;-1
34.08;24.8917;0;-1
34.12;24.8856;0;-1
34.16;24.8764;0;-1
34.2;24.8688;0;-1
34.24;24.8596;0;-1
34.28;24.8535;0;-1
34.32;24.8413;0;-1
34.36;24.8398;0;-1
34.4;24.8306;0;-1
34.44;24.8215;0;-1
34.48;24.8154;0;-1
34.52;24.8062;0;-1
34.56;24.8016;0;-1
34.6;24.7955;0;-1
34.64;24.7849;0;-1
34.68;24.7787;0;-1
34.72;24.7711;0;-1
34.76;24.762;0;-1
34.8;24.7574;0;-1
34.84;24.7482;0;-1
34.88;24.7421;0;-1
34.92;24.736;0;-1
34.96;24.7284;0;-1
35.0;24.7223;0;-1
35.04;24.7101;0;-1
35.08;24.7101;0;-1
35.12;24.704;0;-1
35.16;24.6964;0;-1
35.2;24.6902;0;-1
35.24;24.6841;0;-1
35.28;24.6796;0;-1
35.32;24.6735;0;-1
35.36;24.6674;0;-1
35.4;24.6613;0;-1
35.44;24.6552;0;-1
35.48;24.6506;0;-1
35.52;24.646;0;-1
35.56;24.6414;0;-1
35.6;24.6353;0;-1
35.64;24.6292;0;-1
35.68;24.6246;0;-1
35.72;24.6185;0;-1
35.76;24.6185;0;-1
35.8;24.6078;0;-1
35.84;24.6048;0;-1
35.88;24.6002;0;-1
35.92;24.5956;0;-1
35.96;24.5895;0;-1
36.0;24.5865;0;-1
36.04;24.5804;0;-1
36.08;24.5758;0;-1
36.12;24.5728;0;-1
36.16;24.5651;0;-1
36.2;24.5605;0;-1
36.24;24.556;0;-1
36.28;24.5529;0;-1
36.32;24.5483;0;-1
36.36;24.5438;0;-1
36.4;24.5377;0;-1
36.44;24.5316;0;-1
36.48;24.5285;0;-1
36.52;24.5224;0;-1
36.56;24.5209;0;-1
36.6;24.5117;0;-1
36.64;24.5071;0;-1
36.68;24.5026;0;-1
36.72;24.498;0;-1
36.76;24.4934;0;-1
36.8;24.4873;0;-1
36.84;24.4858;0;-1
36.88;24.4797;0;-1
36.92;24.4766;0;-1
36.96;24.4705;0;-1
37.0;24.4644;0;-1
37.04;24.4629;0;-1
37.08;24.4553;0;-1
37.12;24.4522;0;-1
37.16;24.4476;0;-1
37.2;24.44;0;-1
37.24;24.4354;0;-1
37.28;24.4293;0;-1
37.32;24.4278;0;-1
37.36;24.4156;0;-1
37.4;24.4171;0;-1
37.44;24.4125;0;-1
37.48;24.4064;0;-1
37.52;24.4019;0;-1
37.56;24.3973;0;-1
37.6;24.3958;0;-1
37.64;24.3912;0;-1
37.68;24.3866;0;-1
37.72;24.3851;0;-1
37.76;24.382;0;-1
37.8;24.3759;0;-1
37.84;24.3729;0;-1
37.88;24.3683;0;-1
37.92;24.3637;0;-1
37.96;24.3607;0;-1
38.0;24.3576;0;-1
38.04;24.3454;0;-1
38.08;24.35;0;-1
38.12;24.3454;0;-1
38.16;24.3423;0;-1
38.2;24.3378;0;-1
38.24;24.3362;0;-1
38.28;24.3347;0;-1
38.32;24.3301;0;-1
38.36;24.3271;0;-1
38.4;24.324;0;-1
38.44;24.3225;0;-1
38.48;24.3195;0;-1
38.52;24.3164;0;-1
38.56;24.3164;0;-1
38.6;24.3118;0;-1
38.64;24.3118;0;-1
38.68;24.3073;0;-1
38.72;24.3057;0;-1
38.76;24.3057;0;-1
38.8;24.3042;0;-1
38.84;24.2981;0;-1
38.88;24.3027;0;-1
38.92;24.2996;0;-1
38.96;24.3011;0;-1
39.0;24.2996;0;-1
39.04;24.2996;0;-1
39.08;24.2981;0;-1
39.12;24.2981;0;-1
39.16;24.2966;0;-1
39.2;24.295;0;-1
39.24;24.2935;0;-1
39.28;24.2935;0;-1
39.32;24.292;0;-1
39.36;24.2935;0;-1
39.4;24.292;0;-1
39.44;24.292;0;-1
39.48;24.295;0;-1
39.52;24.2889;0;-1
39.56;24.295;0;-1
39.6;24.2935;0;-1
39.64;24.2966;0;-1
39.68;24.2966;0;-1
39.72;24.2966;0;-1
39.76;24.2996;0;-1
39.8;24.3011;0;-1
39.84;24.3042;0;-1
39.88;24.3057;0;-1
39.92;24.3088;0;-1
39.96;24.3149;0;-1
40.0;24.3179;0;-1
40.04;24.3195;0;-1
40.08;24.3225;0;-1
40.12;24.3256;0;-1
40.16;24.3332;0;-1
40.2;24.3362;0;-1
40.24;24.3408;0;-1
40.28;24.3408;0;-1
40.32;24.3454;0;-1
40.36;24.3484;0;-1
40.4;24.3546;0;-1
40.44;24.3607;0;-1
40.48;24.3652;0;-1
40.52;24.3698;0;-1
40.56;24.3774;0;-1
40.6;24.382;0;-1
40.64;24.3866;0;-1
40.68;24.3912;0;-1
40.72;24.3927;0;-1
40.76;24.3988;0;-1
40.8;24.4019;0;-1
40.84;24.4064;0;-1
40.88;24.408;0;-1
40.92;24.4095;0;-1
40.96;24.4156;0;-1
41.0;24.4141;0;-1
41.04;24.4171;0;-1
41.08;24.4202;0;-1
41.12;24.4217;0;-1
41.16;24.4232;0;-1
41.2;24.4247;0;-1
41.24;24.4308;0;-1
41.28;24.4339;0;-1
41.32;24.4354;0;-1
41.36;24.4385;0;-1
41.4;24.4415;0;-1
41.44;24.4431;0;-1
41.48;24.4446;0;-1
41.52;24.4492;0;-1
41.56;24.4522;0;-1
