time;FM1;FM2;FM3;FF1;FF2;FF3;mean_behaviour_rate;classes;EDA;is_peak
0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[19.4534, 19.4534, 19.455, 19.455, 19.4565, 19.458, 19.458, 19.4595, 19.4611, 19.4626, 19.4641, 19.4656, 19.4672, 19.4687, 19.4702, 19.4717, 19.4733, 19.4748, 19.4748, 19.4763, 19.4778, 19.4778, 19.4794, 19.4809, 19.4824, 19.4824, 19.4839, 19.4855, 19.487, 19.4885, 19.4901, 19.4916, 19.4931, 19.4931, 19.4946, 19.4962, 19.4962, 19.4977, 19.4977, 19.4992];0
0.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[19.5007, 19.5007, 19.5023, 19.5038, 19.5053, 19.5068, 19.5084, 19.5114, 19.5129, 19.5145, 19.516, 19.5175, 19.519, 19.5206, 19.5221, 19.5221, 19.5236, 19.5236, 19.5236, 19.5236, 19.5236, 19.5236, 19.5236, 19.5236, 19.5236, 19.5236, 19.5251, 19.5251, 19.5267, 19.5282, 19.5282, 19.5297, 19.5313, 19.5328, 19.5343, 19.5358, 19.5374, 19.5389, 19.5404, 19.5419];0
0.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[19.5435, 19.545, 19.548, 19.5496, 19.5511, 19.5526, 19.5557, 19.5572, 19.5587, 19.5618, 19.5633, 19.5648, 19.5679, 19.5694, 19.5709, 19.5724, 19.574, 19.574, 19.5755, 19.577, 19.5786, 19.5801, 19.5801, 19.5816, 19.5831, 19.5847, 19.5862, 19.5877, 19.5892, 19.5908, 19.5938, 19.5953, 19.5953, 19.5969, 19.5984, 19.5999, 19.6014, 19.6014, 19.603, 19.603];0
0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[19.6045, 19.606, 19.6075, 19.6075, 19.6091, 19.6106, 19.6121, 19.6136, 19.6167, 19.6182, 19.6198, 19.6213, 19.6228, 19.6259, 19.6274, 19.6274, 19.6289, 19.6304, 19.632, 19.632, 19.6335, 19.635, 19.635, 19.6365, 19.6381, 19.6396, 19.6411, 19.6426, 19.6442, 19.6457, 19.6472, 19.6487, 19.6503, 19.6518, 19.6533, 19.6548, 19.6564, 19.6579, 19.6579, 19.6594];0
0.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[19.6609, 19.6625, 19.664, 19.6655, 19.6671, 19.6671, 19.6686, 19.6701, 19.6716, 19.6747, 19.6762, 19.6777, 19.6793, 19.6808, 19.6823, 19.6823, 19.6838, 19.6854, 19.6854, 19.6869, 19.6884, 19.6884, 19.6899, 19.6915, 19.693, 19.6945, 19.6976, 19.6991, 19.7006, 19.7021, 19.7052, 19.7067, 19.7083, 19.7098, 19.7113, 19.7128, 19.7144, 19.7144, 19.7159, 19.7174];0
0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[19.7174, 19.7189, 19.7189, 19.7205, 19.722, 19.7235, 19.725, 19.7266, 19.7281, 19.7296, 19.7311, 19.7327, 19.7342, 19.7357, 19.7372, 19.7388, 19.7403, 19.7418, 19.7433, 19.7433, 19.7449, 19.7464, 19.7479, 19.7495, 19.751, 19.7525, 19.754, 19.7556, 19.7571, 19.7586, 19.7617, 19.7632, 19.7647, 19.7662, 19.7678, 19.7693, 19.7708, 19.7723, 19.7723, 19.7739];0
0.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[19.7754, 19.7769, 19.7784, 19.7784, 19.7815, 19.783, 19.7845, 19.7861, 19.7876, 19.7891, 19.7922, 19.7937, 19.7952, 19.7968, 19.7983, 19.7998, 19.8013, 19.8029, 19.8044, 19.8059, 19.8059, 19.8074, 19.809, 19.8105, 19.812, 19.8135, 19.8151, 19.8166, 19.8181, 19.8212, 19.8227, 19.8242, 19.8257, 19.8273, 19.8273, 19.8288, 19.8303, 19.8303, 19.8318, 19.8318];0
0.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[19.8334, 19.8349, 19.8349, 19.8364, 19.838, 19.8395, 19.841, 19.8441, 19.8456, 19.8471, 19.8502, 19.8517, 19.8532, 19.8547, 19.8563, 19.8593, 19.8593, 19.8608, 19.8624, 19.8639, 19.8654, 19.8654, 19.8669, 19.8685, 19.87, 19.8715, 19.873, 19.8761, 19.8776, 19.8792, 19.8822, 19.8837, 19.8853, 19.8868, 19.8898, 19.8914, 19.8929, 19.8944, 19.8944, 19.8959];0
0.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[19.8975, 19.899, 19.9005, 19.902, 19.9036, 19.9051, 19.9066, 19.9081, 19.9097, 19.9112, 19.9127, 19.9142, 19.9158, 19.9173, 19.9188, 19.9203, 19.9219, 19.9234, 19.9234, 19.9249, 19.9265, 19.928, 19.928, 19.9295, 19.931, 19.9326, 19.9341, 19.9356, 19.9387, 19.9402, 19.9417, 19.9432, 19.9448, 19.9463, 19.9478, 19.9493, 19.9509, 19.9524, 19.9539, 19.9554];0
0.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[19.957, 19.9585, 19.96, 19.9615, 19.9631, 19.9646, 19.9661, 19.9677, 19.9692, 19.9707, 19.9738, 19.9753, 19.9768, 19.9783, 19.9799, 19.9814, 19.9814, 19.9829, 19.9844, 19.986, 19.986, 19.9875, 19.989, 19.9905, 19.9905, 19.9921, 19.9951, 19.9966, 19.9982, 19.9997, 20.0012, 20.0027, 20.0043, 20.0058, 20.0073, 20.0089, 20.0104, 20.0119, 20.0119, 20.0134];0
0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[20.015, 20.015, 20.0165, 20.018, 20.0195, 20.0211, 20.0226, 20.0241, 20.0256, 20.0287, 20.0302, 20.0317, 20.0333, 20.0348, 20.0378, 20.0378, 20.0394, 20.0409, 20.0424, 20.0424, 20.0439, 20.0455, 20.0455, 20.047, 20.0485, 20.05, 20.0516, 20.0531, 20.0546, 20.0577, 20.0592, 20.0607, 20.0623, 20.0638, 20.0653, 20.0668, 20.0684, 20.0699, 20.0699, 20.0714];0
0.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[20.0729, 20.0729, 20.0745, 20.076, 20.0775, 20.079, 20.0806, 20.0821, 20.0836, 20.0867, 20.0882, 20.0897, 20.0912, 20.0928, 20.0943, 20.0958, 20.0974, 20.0989, 20.1004, 20.1004, 20.1019, 20.1019, 20.1035, 20.105, 20.105, 20.1065, 20.108, 20.1096, 20.1111, 20.1126, 20.1141, 20.1157, 20.1172, 20.1172, 20.1187, 20.1202, 20.1218, 20.1218, 20.1233, 20.1233];0
0.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[20.1248, 20.1263, 20.1279, 20.1279, 20.1294, 20.1309, 20.1324, 20.134, 20.137, 20.1385, 20.1401, 20.1416, 20.1431, 20.1447, 20.1447, 20.1462, 20.1477, 20.1477, 20.1492, 20.1492, 20.1508, 20.1508, 20.1523, 20.1523, 20.1538, 20.1553, 20.1569, 20.1584, 20.1599, 20.1614, 20.163, 20.1645, 20.166, 20.1675, 20.1691, 20.1706, 20.1721, 20.1721, 20.1736, 20.1736];0
0.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[20.1752, 20.1752, 20.1767, 20.1767, 20.1782, 20.1797, 20.1813, 20.1828, 20.1843, 20.1859, 20.1874, 20.1889, 20.1904, 20.192, 20.1935, 20.1935, 20.195, 20.1965, 20.1965, 20.1965, 20.1981, 20.1981, 20.1996, 20.1996, 20.2011, 20.2011, 20.2026, 20.2042, 20.2042, 20.2057, 20.2072, 20.2087, 20.2103, 20.2118, 20.2118, 20.2133, 20.2148, 20.2148, 20.2164, 20.2164];0
0.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[20.2179, 20.2194, 20.2194, 20.2209, 20.2209, 20.2225, 20.224, 20.2255, 20.2271, 20.2271, 20.2286, 20.2301, 20.2316, 20.2316, 20.2332, 20.2347, 20.2347, 20.2362, 20.2362, 20.2377, 20.2377, 20.2393, 20.2393, 20.2408, 20.2423, 20.2423, 20.2438, 20.2454, 20.2469, 20.2484, 20.2499, 20.2515, 20.253, 20.2545, 20.256, 20.256, 20.2576, 20.2576, 20.2591, 20.2591];0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[20.2606, 20.2606, 20.2606, 20.2621, 20.2621, 20.2637, 20.2652, 20.2667, 20.2667, 20.2682, 20.2698, 20.2713, 20.2728, 20.2744, 20.2744, 20.2759, 20.2759, 20.2774, 20.2774, 20.2774, 20.2789, 20.2789, 20.2805, 20.2805, 20.282, 20.282, 20.2835, 20.285, 20.2866, 20.2866, 20.2881, 20.2896, 20.2911, 20.2911, 20.2927, 20.2927, 20.2942, 20.2942, 20.2957, 20.2957];0
1.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[20.2957, 20.2972, 20.2972, 20.2972, 20.2988, 20.2988, 20.3003, 20.3018, 20.3033, 20.3049, 20.3049, 20.3064, 20.3079, 20.3094, 20.311, 20.311, 20.3125, 20.3125, 20.314, 20.314, 20.314, 20.314, 20.3156, 20.3156, 20.3171, 20.3171, 20.3186, 20.3186, 20.3201, 20.3217, 20.3232, 20.3232, 20.3247, 20.3262, 20.3262, 20.3278, 20.3278, 20.3293, 20.3293, 20.3308];0
1.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[20.3308, 20.3308, 20.3323, 20.3323, 20.3339, 20.3339, 20.3354, 20.3369, 20.3384, 20.3384, 20.34, 20.3415, 20.343, 20.343, 20.3445, 20.3445, 20.3461, 20.3461, 20.3476, 20.3476, 20.3476, 20.3476, 20.3491, 20.3491, 20.3506, 20.3506, 20.3522, 20.3537, 20.3537, 20.3552, 20.3568, 20.3583, 20.3598, 20.3598, 20.3613, 20.3613, 20.3629, 20.3629, 20.3629, 20.3644];0
1.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[20.3644, 20.3644, 20.3644, 20.3659, 20.3659, 20.3674, 20.369, 20.369, 20.3705, 20.372, 20.3735, 20.3751, 20.3766, 20.3766, 20.3781, 20.3781, 20.3796, 20.3796, 20.3812, 20.3812, 20.3812, 20.3827, 20.3827, 20.3827, 20.3842, 20.3842, 20.3857, 20.3873, 20.3873, 20.3888, 20.3903, 20.3903, 20.3918, 20.3934, 20.3934, 20.3949, 20.3949, 20.3964, 20.3964, 20.3979];0
1.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[20.3979, 20.3979, 20.3995, 20.3995, 20.401, 20.4025, 20.4025, 20.4041, 20.4056, 20.4071, 20.4071, 20.4086, 20.4086, 20.4102, 20.4102, 20.4102, 20.4102, 20.4086, 20.4086, 20.4071, 20.4071, 20.4056, 20.4056, 20.4041, 20.4041, 20.4041, 20.4041, 20.4041, 20.4056, 20.4056, 20.4071, 20.4086, 20.4102, 20.4117, 20.4132, 20.4147, 20.4163, 20.4178, 20.4193, 20.4193];0
1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[20.4208, 20.4224, 20.4239, 20.4254, 20.4269, 20.4285, 20.43, 20.4315, 20.4315, 20.433, 20.4346, 20.4361, 20.4376, 20.4376, 20.4376, 20.4391, 20.4391, 20.4391, 20.4391, 20.4391, 20.4391, 20.4391, 20.4407, 20.4407, 20.4407, 20.4422, 20.4422, 20.4437, 20.4453, 20.4468, 20.4483, 20.4483, 20.4498, 20.4514, 20.4529, 20.4529, 20.4544, 20.4559, 20.4559, 20.4575];0
1.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1;[20.4575, 20.4575, 20.459, 20.459, 20.4605, 20.4605, 20.462, 20.4636, 20.4636, 20.4651, 20.4666, 20.4681, 20.4681, 20.4697, 20.4697, 20.4697, 20.4712, 20.4712, 20.4712, 20.4712, 20.4712, 20.4727, 20.4727, 20.4727, 20.4742, 20.4742, 20.4758, 20.4773, 20.4773, 20.4788, 20.4803, 20.4819, 20.4834, 20.4834, 20.4849, 20.4865, 20.4865, 20.488, 20.488, 20.4895];0
1.28;0.0;0.01;0.0;0.0;0.01;0.0;0.0033333333333333;-1;[20.4895, 20.491, 20.491, 20.4926, 20.4926, 20.4941, 20.4956, 20.4956, 20.4971, 20.4987, 20.5002, 20.5017, 20.5032, 20.5032, 20.5048, 20.5063, 20.5063, 20.5078, 20.5078, 20.5078, 20.5093, 20.5093, 20.5093, 20.5109, 20.5124, 20.5124, 20.5139, 20.5154, 20.517, 20.5185, 20.52, 20.5215, 20.5231, 20.5231, 20.5246, 20.5261, 20.5261, 20.5276, 20.5276, 20.5276];0
1.32;0.0;0.01;0.0;0.0;0.01;0.0;0.0033333333333333;-1;[20.5276, 20.5292, 20.5292, 20.5292, 20.5292, 20.5307, 20.5307, 20.5322, 20.5338, 20.5338, 20.5353, 20.5368, 20.5383, 20.5383, 20.5399, 20.5399, 20.5414, 20.5414, 20.5429, 20.5429, 20.5444, 20.5444, 20.5444, 20.546, 20.546, 20.5475, 20.5475, 20.549, 20.5505, 20.5521, 20.5536, 20.5536, 20.5551, 20.5566, 20.5582, 20.5582, 20.5597, 20.5597, 20.5612, 20.5612];0
1.36;0.0;0.01;0.0;0.0;0.01;0.0;0.0033333333333333;-1;[20.5612, 20.5627, 20.5627, 20.5627, 20.5643, 20.5643, 20.5658, 20.5658, 20.5673, 20.5688, 20.5688, 20.5704, 20.5719, 20.5719, 20.5734, 20.5734, 20.5734, 20.575, 20.575, 20.575, 20.575, 20.5765, 20.5765, 20.5765, 20.578, 20.578, 20.5795, 20.5795, 20.5811, 20.5811, 20.5826, 20.5841, 20.5856, 20.5856, 20.5872, 20.5872, 20.5872, 20.5887, 20.5887, 20.5887];0
1.4;0.0;0.01;-0.01;0.0;0.01;0.0;0.0016666666666666;-1;[20.5902, 20.5902, 20.5902, 20.5917, 20.5917, 20.5917, 20.5933, 20.5933, 20.5948, 20.5948, 20.5963, 20.5978, 20.5978, 20.5994, 20.5994, 20.5994, 20.6009, 20.6009, 20.6009, 20.6009, 20.6024, 20.6024, 20.6024, 20.6024, 20.6039, 20.6039, 20.6055, 20.6055, 20.607, 20.6085, 20.61, 20.6116, 20.6131, 20.6131, 20.6146, 20.6161, 20.6161, 20.6177, 20.6192, 20.6192];0
1.44;0.0;0.01;-0.01;0.0;0.02;0.0;0.0033333333333333;-1;[20.6192, 20.6207, 20.6207, 20.6223, 20.6223, 20.6238, 20.6253, 20.6253, 20.6268, 20.6284, 20.6284, 20.6299, 20.6299, 20.6314, 20.6314, 20.6329, 20.6329, 20.6329, 20.6329, 20.6329, 20.6345, 20.6345, 20.6345, 20.6345, 20.636, 20.636, 20.6375, 20.639, 20.639, 20.6406, 20.6421, 20.6436, 20.6436, 20.6451, 20.6467, 20.6467, 20.6482, 20.6482, 20.6497, 20.6497];0
1.48;0.0;0.01;-0.01;0.0;0.02;0.0;0.0033333333333333;-1;[20.6512, 20.6512, 20.6528, 20.6528, 20.6543, 20.6543, 20.6558, 20.6573, 20.6573, 20.6589, 20.6604, 20.6619, 20.6635, 20.6635, 20.665, 20.665, 20.6665, 20.6665, 20.6665, 20.6665, 20.6665, 20.668, 20.668, 20.668, 20.668, 20.6696, 20.6696, 20.6711, 20.6711, 20.6726, 20.6741, 20.6741, 20.6757, 20.6772, 20.6772, 20.6787, 20.6802, 20.6802, 20.6818, 20.6818];0
1.52;0.0;0.01;0.01;0.0;0.02;0.0;0.0066666666666666;-1;[20.6833, 20.6833, 20.6848, 20.6863, 20.6863, 20.6879, 20.6894, 20.6909, 20.6924, 20.694, 20.6955, 20.6955, 20.697, 20.6985, 20.6985, 20.7001, 20.7001, 20.7016, 20.7016, 20.7016, 20.7016, 20.7031, 20.7031, 20.7047, 20.7047, 20.7062, 20.7062, 20.7077, 20.7092, 20.7108, 20.7108, 20.7123, 20.7138, 20.7153, 20.7153, 20.7169, 20.7169, 20.7169, 20.7184, 20.7184];0
1.56;0.0;0.02;0.01;0.0;0.03;0.0;0.01;-1;[20.7184, 20.7184, 20.7184, 20.7199, 20.7199, 20.7199, 20.7214, 20.7214, 20.723, 20.7245, 20.726, 20.726, 20.7275, 20.7291, 20.7291, 20.7306, 20.7306, 20.7306, 20.7306, 20.7321, 20.7321, 20.7321, 20.7321, 20.7321, 20.7336, 20.7336, 20.7336, 20.7352, 20.7367, 20.7367, 20.7382, 20.7397, 20.7413, 20.7428, 20.7428, 20.7443, 20.7458, 20.7474, 20.7474, 20.7489];0
1.6;0.0;0.02;0.04;0.0;0.04;0.0;0.0166666666666666;-1;[20.7489, 20.7504, 20.7504, 20.752, 20.7535, 20.7535, 20.755, 20.755, 20.7565, 20.7581, 20.7581, 20.7596, 20.7611, 20.7611, 20.7611, 20.7626, 20.7626, 20.7626, 20.7626, 20.7626, 20.7642, 20.7642, 20.7642, 20.7642, 20.7642, 20.7657, 20.7657, 20.7672, 20.7687, 20.7703, 20.7718, 20.7718, 20.7733, 20.7748, 20.7748, 20.7764, 20.7764, 20.7779, 20.7779, 20.7779];0
1.64;0.0;0.02;0.05;0.0;0.06;0.0;0.0216666666666666;-1;[20.7779, 20.7779, 20.7779, 20.7794, 20.7794, 20.7794, 20.7809, 20.7809, 20.7825, 20.784, 20.784, 20.7855, 20.787, 20.7886, 20.7901, 20.7901, 20.7916, 20.7932, 20.7932, 20.7947, 20.7947, 20.7947, 20.7962, 20.7962, 20.7977, 20.7977, 20.7993, 20.7993, 20.8008, 20.8008, 20.8023, 20.8023, 20.8038, 20.8038, 20.8038, 20.8054, 20.8054, 20.8054, 20.8054, 20.8054];0
1.68;0.0;0.02;0.08;0.0;0.08;0.0;0.03;-1;[20.8054, 20.8069, 20.8069, 20.8084, 20.8084, 20.8099, 20.8115, 20.8115, 20.813, 20.8145, 20.816, 20.8176, 20.8191, 20.8191, 20.8206, 20.8206, 20.8221, 20.8221, 20.8237, 20.8237, 20.8237, 20.8237, 20.8252, 20.8252, 20.8252, 20.8267, 20.8267, 20.8282, 20.8282, 20.8298, 20.8313, 20.8313, 20.8328, 20.8344, 20.8359, 20.8359, 20.8374, 20.8374, 20.8374, 20.8389];0
1.72;0.01;0.02;0.1;0.0;0.08;0.0;0.035;-1;[20.8389, 20.8389, 20.8405, 20.8405, 20.842, 20.8435, 20.8435, 20.845, 20.8466, 20.8481, 20.8496, 20.8511, 20.8511, 20.8527, 20.8527, 20.8542, 20.8542, 20.8542, 20.8557, 20.8557, 20.8557, 20.8557, 20.8557, 20.8557, 20.8572, 20.8572, 20.8572, 20.8588, 20.8603, 20.8618, 20.8633, 20.8633, 20.8649, 20.8664, 20.8679, 20.8679, 20.8694, 20.8694, 20.871, 20.871];0
1.76;0.02;0.03;0.11;0.0;0.09;0.0;0.0416666666666666;-1;[20.871, 20.8725, 20.8725, 20.874, 20.874, 20.8755, 20.8755, 20.8771, 20.8786, 20.8801, 20.8817, 20.8832, 20.8832, 20.8847, 20.8862, 20.8862, 20.8878, 20.8893, 20.8893, 20.8893, 20.8908, 20.8908, 20.8923, 20.8923, 20.8939, 20.8939, 20.8954, 20.8969, 20.8984, 20.9, 20.9, 20.9015, 20.9045, 20.9061, 20.9061, 20.9076, 20.9091, 20.9091, 20.9106, 20.9106];0
1.8;0.02;0.04;0.12;0.0;0.1;0.0;0.0466666666666666;-1;[20.9122, 20.9137, 20.9137, 20.9152, 20.9167, 20.9183, 20.9198, 20.9213, 20.9229, 20.9244, 20.9259, 20.9274, 20.929, 20.9305, 20.932, 20.9335, 20.9351, 20.9351, 20.9366, 20.9366, 20.9381, 20.9381, 20.9381, 20.9396, 20.9396, 20.9412, 20.9427, 20.9442, 20.9457, 20.9473, 20.9488, 20.9503, 20.9518, 20.9534, 20.9549, 20.9549, 20.9564, 20.9579, 20.9579, 20.9595];0
1.84;0.03;0.04;0.12;0.0;0.1;0.0;0.0483333333333333;-1;[20.9595, 20.961, 20.961, 20.9625, 20.9625, 20.9641, 20.9656, 20.9656, 20.9671, 20.9686, 20.9702, 20.9732, 20.9747, 20.9763, 20.9778, 20.9793, 20.9793, 20.9808, 20.9824, 20.9824, 20.9839, 20.9839, 20.9854, 20.9854, 20.9869, 20.9885, 20.99, 20.99, 20.9915, 20.993, 20.9946, 20.9961, 20.9976, 20.9991, 21.0007, 21.0022, 21.0037, 21.0052, 21.0052, 21.0068];0
1.88;0.08;0.05;0.13;0.0;0.1;0.0;0.06;-1;[21.0068, 21.0083, 21.0083, 21.0083, 21.0083, 21.0098, 21.0098, 21.0098, 21.0114, 21.0114, 21.0114, 21.0114, 21.0129, 21.0129, 21.0129, 21.0129, 21.0129, 21.0129, 21.0129, 21.0129, 21.0129, 21.0129, 21.0144, 21.0159, 21.0175, 21.019, 21.0205, 21.022, 21.0251, 21.0266, 21.0297, 21.0312, 21.0342, 21.0358, 21.0373, 21.0403, 21.0403, 21.0419, 21.0434, 21.0434];0
1.92;0.14;0.06;0.15;0.0;0.1;0.0;0.075;-1;[21.0449, 21.0449, 21.0449, 21.0464, 21.0464, 21.048, 21.048, 21.0495, 21.0495, 21.051, 21.0526, 21.0541, 21.0556, 21.0556, 21.0571, 21.0587, 21.0602, 21.0602, 21.0617, 21.0617, 21.0617, 21.0632, 21.0632, 21.0648, 21.0648, 21.0663, 21.0663, 21.0678, 21.0678, 21.0693, 21.0709, 21.0724, 21.0739, 21.0739, 21.0754, 21.077, 21.077, 21.0785, 21.08, 21.08];0
1.96;0.18;0.07;0.15;0.0;0.11;0.0;0.085;-1;[21.08, 21.0815, 21.0815, 21.0815, 21.0831, 21.0831, 21.0831, 21.0846, 21.0861, 21.0861, 21.0876, 21.0892, 21.0892, 21.0907, 21.0922, 21.0922, 21.0938, 21.0953, 21.0953, 21.0968, 21.0968, 21.0983, 21.0983, 21.0999, 21.1014, 21.1014, 21.1029, 21.1029, 21.1044, 21.106, 21.106, 21.1075, 21.109, 21.109, 21.1105, 21.1105, 21.1105, 21.1105, 21.1105, 21.1121];0
