time;ECG ;is_high_frequency;classes
4.6;-0.41046;False;1
4.64;-0.4245;False;1
4.68;-0.39642;False;1
4.72;-0.29327;False;1
4.76;-0.33447;False;1
4.8;-0.38727;False;1
4.84;-0.35278;False;1
4.88;1.5067;False;1
4.92;-0.26215;False;1
4.96;-0.29297;False;1
5.0;-0.20172;False;1
5.04;-0.14374;False;1
5.08;0.0082397;False;1
5.12;0.13916;False;1
5.16;-0.16052;False;1
5.2;-0.22583;False;1
5.24;-0.20691;False;1
5.28;-0.16754;False;1
5.32;-0.11414;False;1
5.36;-0.10498;False;1
5.4;-0.083008;False;1
5.44;-0.033875;False;1
5.48;0.021667;False;1
5.52;-0.13336;False;1
5.56;-0.10712;False;1
5.6;-0.20508;False;1
5.64;1.2503;False;1
5.68;-0.12329;False;1
5.72;-0.13031;False;1
5.76;-0.047913;False;1
5.8;0.054016;False;1
5.84;0.2301;False;1
5.88;0.23865;False;1
5.92;-0.087585;False;1
5.96;-0.095215;False;1
6.0;-0.060425;False;1
6.04;-0.014648;False;1
6.08;0.061951;False;1
6.12;0.13336;False;1
6.16;0.12604;False;1
6.2;0.19592;False;1
6.24;0.23804;False;1
6.28;0.10681;False;1
6.32;0.16327;False;1
6.36;0.36438;False;1
6.4;0.33051;False;1
6.44;0.087585;False;1
6.48;0.025635;False;1
6.52;0.047302;False;1
6.56;0.13977;False;1
6.6;0.2475;False;1
6.64;0.07782;False;1
6.68;-0.10071;False;1
6.72;-0.13672;False;1
6.76;-0.11627;False;1
6.8;-0.038452;False;1
6.84;-0.020447;False;1
6.88;-0.062256;False;1
6.92;-0.1358;False;1
6.96;-0.23163;False;1
7.0;-0.82611;False;1
7.04;-1.1545;False;1
7.08;-1.4044;False;1
7.12;-0.41901;False;1
7.16;-1.4978;False;1
7.2;-1.4868;False;1
7.24;-1.4371;False;1
7.28;-1.2698;False;1
7.32;-1.0477;False;1
7.36;-1.0895;False;1
7.4;-1.2589;False;1
7.44;-1.2299;False;1
7.48;-1.124;False;1
7.52;-1.0886;False;1
7.56;-1.0205;False;1
7.6;-0.94513;False;1
7.64;-0.79254;False;1
7.68;-0.65887;False;1
7.72;-0.68481;False;1
7.76;-0.67413;False;1
7.8;0.35309;False;1
7.84;-0.66711;False;1
7.88;-0.43213;False;1
7.92;-0.33539;False;1
7.96;-0.21088;False;1
8.0;-0.038147;False;1
8.04;0.15106;False;1
8.08;-0.073242;False;1
8.12;-0.16083;False;1
8.16;-0.17395;False;1
8.2;-0.11383;False;1
8.24;-0.072632;False;1
8.28;-0.05249;False;1
8.32;0.031433;False;1
8.36;0.1889;False;1
8.4;-0.005188;False;1
8.44;-0.0177;False;1
8.48;-0.073547;False;1
8.52;0.80597;False;1
8.56;-0.016785;False;1
8.6;-0.007019;False;1
8.64;0.046997;False;1
8.68;0.084229;False;1
8.72;0.6189;False;1
8.76;0.60699;False;1
8.8;0.70831;False;1
8.84;0.83588;False;1
8.88;0.84625;False;1
8.92;0.914;False;1
8.96;0.88989;False;1
9.0;0.78186;False;1
9.04;0.56519;False;1
9.08;0.27588;False;1
9.12;0.112;False;1
9.16;0.077515;False;1
9.2;1.8863;False;1
9.24;0.16541;False;1
9.28;0.021667;False;1
9.32;0.17609;False;1
9.36;0.20599;False;1
9.4;0.46021;False;1
9.44;0.57892;False;1
9.48;0.33997;False;1
9.52;0.39276;False;1
9.56;0.028381;False;1
9.6;-0.11414;False;1
9.64;-0.57465;False;1
9.68;-0.56641;False;1
9.72;-0.48462;False;1
9.76;-0.19287;False;1
9.8;-0.14679;False;1
9.84;-0.058899;False;1
9.88;-0.064087;False;1
9.92;1.2119;False;1
9.96;0.080872;False;1
10.0;0.042419;False;1
10.04;0.13184;False;1
10.08;0.15747;False;1
10.12;0.28656;False;1
10.16;0.2771;False;1
10.2;0.040588;False;1
10.24;0.025635;False;1
10.28;0.054626;False;1
10.32;0.096741;False;1
10.36;0.10345;False;1
10.4;0.13489;False;1
10.44;0.10498;False;1
10.48;0.35461;False;1
10.52;0.17548;False;1
10.56;0.19745;False;1
10.6;0.12939;False;1
10.64;2.0007;False;1
10.68;0.33234;False;1
10.72;0.28137;False;1
10.76;0.35431;False;1
10.8;0.41504;False;1
10.84;0.53497;False;1
10.88;0.52704;False;1
10.92;0.15533;False;1
10.96;0.095825;False;1
11.0;0.095825;False;1
11.04;0.17914;False;1
11.08;0.16327;False;1
11.12;0.20294;False;1
11.16;0.22797;False;1
11.2;0.14893;False;1
11.24;-0.19867;False;1
11.28;-0.28625;False;1
11.32;-0.22552;False;1
11.36;1.6925;False;1
11.4;-0.10742;False;1
11.44;-0.12634;False;1
11.48;0.039673;False;1
11.52;0.14801;False;1
11.56;0.32867;False;1
11.6;0.41718;False;1
11.64;0.11566;False;1
11.68;0.15228;False;1
11.72;0.10651;False;1
11.76;0.3418;False;1
11.8;0.39948;False;1
11.84;0.3241;False;1
11.88;0.55298;False;1
11.92;0.47272;False;1
11.96;0.45258;False;1
12.0;0.42572;False;1
12.04;1.9675;False;1
12.08;0.33966;False;1
12.12;0.45105;False;1
12.16;0.36804;False;1
12.2;0.41809;False;1
12.24;0.64209;False;1
12.28;0.59479;False;1
12.32;0.383;False;1
12.36;0.36926;False;1
12.4;0.25543;False;1
12.44;0.3891;False;1
12.48;0.32379;False;1
12.52;0.49713;False;1
12.56;0.52277;False;1
12.6;0.58411;False;1
12.64;0.24048;False;1
12.68;0.21454;False;1
12.72;1.9998;False;1
12.76;0.242;True;1
12.8;0.17395;True;1
12.84;0.18005;True;1
12.88;0.271;True;1
12.92;0.30579;True;1
12.96;0.2948;True;1
13.0;0.1123;True;1
13.04;0.0036621;True;1
13.08;0.037842;True;1
13.12;0.04425;True;1
13.16;0.099182;True;1
13.2;0.28809;True;1
13.24;0.21088;True;1
13.28;0.083618;True;1
13.32;0.13641;True;1
13.36;2.1521;True;1
13.4;0.20142;True;1
13.44;0.20325;True;1
13.48;0.2655;True;1
13.52;0.37872;True;1
13.56;0.51788;True;1
13.6;0.48004;True;1
13.64;0.19318;True;1
13.68;0.13184;True;1
13.72;0.14404;True;1
13.76;0.21729;True;1
13.8;0.21881;True;1
13.84;0.36713;True;1
13.88;0.17456;True;1
13.92;0.10193;True;1
13.96;-0.0064087;True;1
14.0;1.9168;True;1
14.04;0.029907;True;1
14.08;-0.036011;True;1
14.12;0.052185;True;1
14.16;0.13672;True;1
14.2;0.31738;True;1
14.24;0.19073;True;1
14.28;-0.04425;True;1
14.32;-0.057983;True;1
14.36;-0.15961;True;1
14.4;-0.17883;True;1
14.44;-0.14557;True;1
14.48;-0.097656;True;1
14.52;-0.13184;True;1
14.56;-0.3479;True;1
14.6;-0.31494;True;1
14.64;0.62988;True;1
14.68;-0.49042;True;1
14.72;-0.34912;True;1
14.76;-0.32196;True;1
14.8;-0.1001;True;1
14.84;0.079041;True;1
14.88;0.14465;True;1
14.92;-0.099487;True;1
14.96;-0.23193;True;1
15.0;-0.096436;True;1
15.04;-0.12268;True;1
15.08;-0.21027;True;1
15.12;-0.15289;True;1
15.16;-0.23651;True;1
15.2;-0.08667;True;1
15.24;-0.36774;True;1
15.28;-0.32684;True;1
15.32;-0.49316;True;1
15.36;1.1023;True;1
15.4;-0.39063;True;1
15.44;-0.40466;True;1
15.48;-0.35553;True;1
15.52;-0.25726;True;1
15.56;-0.15808;True;1
15.6;-0.20874;True;1
15.64;-0.48645;True;1
15.68;-0.39001;True;1
15.72;-0.40771;True;1
15.76;-0.40039;True;1
15.8;-0.3067;True;1
15.84;-0.34943;True;1
15.88;-0.19836;True;1
15.92;-0.23804;True;1
15.96;-0.38361;True;1
16.0;-0.29022;True;1
16.04;1.1304;True;1
16.08;-0.32043;True;1
16.12;-0.28503;True;1
16.16;-0.18463;True;1
16.2;-0.18921;True;1
16.24;0.020447;True;1
16.28;0.13397;True;1
16.32;-0.20264;True;1
16.36;-0.23224;True;1
16.4;-0.2124;True;1
16.44;-0.22278;True;1
16.48;-0.16632;True;1
16.52;-0.1651;True;1
16.56;-0.14008;True;1
16.6;-0.024719;True;1
16.64;-0.0033569;True;1
16.68;-0.1004;True;1
16.72;-0.080566;True;1
16.76;0.42694;True;1
16.8;-0.20782;True;1
16.84;-0.050354;True;1
16.88;-0.0036621;True;1
16.92;-0.010986;True;1
16.96;0.10834;True;1
17.0;0.27618;True;1
17.04;-0.02655;True;1
17.08;-0.1651;True;1
17.12;-0.14099;True;1
17.16;-0.10681;True;1
17.2;-0.13214;True;1
17.24;-0.11688;True;1
17.28;-0.041504;True;1
17.32;0.0039673;True;1
17.36;0.13794;True;1
17.4;-0.0027466;True;1
17.44;-0.024109;True;1
17.48;-0.084229;True;1
17.52;1.6098;True;1
17.56;0.061646;True;1
17.6;0.045471;True;1
17.64;0.1355;True;1
17.68;0.21484;True;1
17.72;0.3717;True;1
17.76;0.34393;True;1
17.8;0.046692;True;1
17.84;-0.0015259;True;1
17.88;0.049744;True;1
17.92;0.069885;True;1
17.96;0.097351;True;1
18.0;0.080872;True;1
18.04;0.097351;True;1
18.08;0.20691;True;1
18.12;0.083008;True;1
18.16;0.027161;True;1
18.2;-0.02655;True;1
18.24;1.6632;True;1
18.28;0.10223;True;1
18.32;0.081482;True;1
18.36;0.10925;True;1
18.4;0.21118;True;1
18.44;0.37201;True;1
18.48;0.30762;True;1
18.52;0.046082;True;1
18.56;0.00091553;True;1
18.6;0.0097656;True;1
18.64;0.041504;True;1
18.68;0.062866;True;1
18.72;0.065002;True;1
18.76;0.1059;True;1
18.8;0.17792;True;1
18.84;-0.00091553;True;1
18.88;0.023499;True;1
18.92;0.13428;True;1
18.96;0.093384;True;1
19.0;-0.040283;True;1
19.04;-0.0085449;True;1
19.08;-0.012207;True;1
19.12;0.13092;True;1
19.16;0.30396;True;1
19.2;0.087891;True;1
19.24;-0.080872;True;1
19.28;-0.084229;True;1
19.32;-0.065613;True;1
19.36;-0.062561;True;1
19.4;-0.043945;True;1
19.44;-0.013123;True;1
19.48;0.10376;True;1
19.52;0.049133;True;1
19.56;-0.040894;True;1
19.6;-0.087585;True;1
19.64;1.8399;True;1
19.68;0.018005;True;1
19.72;0.010986;True;1
19.76;0.06134;True;1
19.8;0.15778;True;1
19.84;0.25116;True;1
19.88;0.3302;True;1
19.92;0.021973;True;1
19.96;-0.011902;True;1
20.0;-0.024719;True;1
20.04;0.036011;True;1
20.08;0.055542;True;1
20.12;0.033264;True;1
20.16;0.06958;True;1
20.2;0.20874;True;1
20.24;0.022888;True;1
20.28;-0.0018311;True;1
20.32;-0.056763;True;1
20.36;0.73792;True;1
20.4;-0.025024;True;1
20.44;0.0012207;True;1
20.48;0.082397;True;1
20.52;0.18341;True;1
20.56;0.34485;True;-1
20.6;0.23163;True;-1
20.64;-0.0085449;True;-1
20.68;-0.0015259;True;-1
20.72;0.010376;True;-1
20.76;0.047302;True;-1
20.8;0.033264;True;-1
20.84;0.080872;True;-1
20.88;0.12207;True;-1
20.92;0.26611;True;-1
20.96;0.13885;True;-1
21.0;0.084839;True;-1
21.04;-0.023499;True;-1
21.08;1.8472;True;-1
21.12;0.097656;True;-1
21.16;0.083618;True;-1
21.2;0.15228;True;-1
21.24;0.23438;True;-1
21.28;0.37445;True;-1
21.32;0.35553;True;-1
21.36;0.098572;True;-1
21.4;0.050964;True;-1
21.44;0.06958;True;-1
21.48;0.088806;True;-1
21.52;0.12268;True;-1
21.56;0.10712;False;-1
21.6;0.13977;False;-1
21.64;0.18097;False;-1
21.68;0.21545;False;-1
21.72;0.089722;False;-1
21.76;0.012512;False;-1
21.8;1.6437;False;-1
21.84;0.043335;False;-1
21.88;-0.047607;False;-1
21.92;0.064697;False;-1
21.96;0.071716;False;-1
22.0;0.24048;False;-1
22.04;0.34729;False;-1
22.08;-0.0018311;False;-1
22.12;-0.089417;False;-1
22.16;-0.097656;False;1
22.2;-0.079041;False;1
22.24;-0.075989;False;1
22.28;0.0094604;False;1
22.32;0.099182;False;1
22.36;0.25208;False;1
22.4;-0.04364;False;1
22.44;-0.013733;False;1
22.48;0.36011;False;1
22.52;-0.96771;False;1
22.56;-0.7782;False;1
22.6;-0.92926;False;1
22.64;-0.76385;False;1
22.68;-0.12512;False;1
22.72;0.31738;False;1
22.76;0.29236;False;1
22.8;0.21667;False;1
22.84;0.1828;False;1
22.88;0.22644;False;1
22.92;0.15717;False;1
22.96;-0.030518;False;1
23.0;0.13397;False;1
23.04;0.074158;False;1
23.08;0.11505;False;1
23.12;0.03418;False;1
23.16;1.9006;False;1
23.2;0.15839;False;1
23.24;0.22247;False;1
23.28;0.44525;False;1
23.32;0.62317;False;1
23.36;0.72235;False;1
23.4;0.61127;False;1
23.44;0.33539;False;1
23.48;0.25757;False;1
23.52;0.22247;False;1
23.56;0.30823;False;1
23.6;0.22919;False;1
23.64;0.4837;False;1
23.68;0.37048;False;1
23.72;0.32043;False;1
23.76;0.15167;False;1
23.8;1.8616;False;1
23.84;0.16266;False;1
23.88;0.10101;False;1
23.92;0.10651;False;1
23.96;0.079346;False;1
24.0;0.083923;False;1
24.04;-0.4129;False;1
24.08;-1.8732;False;1
24.12;-2.5177;False;1
24.16;-2.4448;False;1
24.2;-2.1774;False;1
24.24;-1.8082;False;1
24.28;-1.5109;False;1
24.32;-1.4182;False;1
24.36;-1.3062;False;1
24.4;0.032349;False;1
24.44;-1.2347;False;1
24.48;-1.0318;False;1
24.52;-0.9436;False;1
24.56;-0.86578;False;1
24.6;-0.72723;False;1
24.64;-0.63446;False;1
24.68;-0.87494;False;1
24.72;-0.92651;False;1
24.76;-0.89966;False;1
24.8;-0.87891;False;1
24.84;-0.83832;False;1
24.88;-0.70587;False;1
24.92;-0.84808;False;1
24.96;-0.84381;False;1
25.0;-0.50781;False;1
25.04;-0.88562;False;1
25.08;-0.76935;False;1
25.12;-0.66589;False;1
25.16;-0.54108;False;1
25.2;-0.43732;False;1
25.24;-0.31189;False;1
25.28;-0.53253;False;1
25.32;-0.60181;False;1
25.36;-0.56763;False;1
25.4;-0.55389;False;1
25.44;-0.4599;False;1
25.48;-0.31097;False;1
25.52;-0.43732;False;1
25.56;-0.41504;False;1
25.6;-0.4306;False;1
25.64;0.58899;False;1
25.68;-0.33203;False;1
25.72;-0.2066;False;1
25.76;-0.28503;False;1
25.8;-0.2536;False;1
25.84;-0.15167;False;1
25.88;-0.25024;False;1
25.92;-0.3656;False;1
25.96;-0.17212;False;1
26.0;-0.10651;False;1
26.04;-0.012817;False;1
26.08;0.048218;False;1
26.12;0.19348;False;1
26.16;-0.026855;False;1
26.2;-0.041504;False;1
26.24;0.2063;False;1
26.28;-0.042114;False;1
26.32;-0.03479;False;1
26.36;0.010681;False;1
26.4;0.019531;False;1
26.44;0.1532;False;1
26.48;0.35034;False;1
26.52;0.23682;False;1
26.56;0.30426;False;1
26.6;0.31525;False;1
26.64;0.3714;True;1
26.68;0.33142;True;1
26.72;0.34698;True;1
26.76;0.33813;True;1
26.8;0.42236;True;1
26.84;0.16968;True;1
26.88;0.018921;True;1
26.92;-0.068665;True;1
26.96;1.8091;True;1
27.0;0.083313;True;1
27.04;0.019226;True;1
27.08;-0.047913;True;1
27.12;0.01709;True;1
27.16;0.054626;True;1
27.2;-0.20935;True;1
27.24;-0.578;True;1
27.28;-0.69;True;1
27.32;-0.66284;True;1
27.36;-0.62439;True;1
27.4;-0.59204;True;1
27.44;-0.52826;True;1
27.48;-0.49255;True;1
27.52;-0.36743;True;1
27.56;-0.2536;True;1
27.6;-0.28992;True;1
27.64;-0.17853;True;1
27.68;1.4667;True;1
27.72;0.10773;True;1
27.76;0.21576;True;1
27.8;0.38422;True;1
27.84;0.49011;True;1
27.88;0.65674;True;1
27.92;0.81573;True;1
27.96;0.59113;True;1
28.0;0.52399;True;1
28.04;0.59174;True;1
28.08;0.62317;True;1
28.12;0.70251;True;1
28.16;0.6134;True;1
28.2;0.59662;True;1
28.24;0.62775;True;1
28.28;0.6842;True;1
28.32;0.4892;True;1
28.36;0.41656;True;1
28.4;0.31219;True;1
28.44;1.3925;True;1
28.48;0.32806;True;1
28.52;0.31219;True;1
28.56;0.35034;True;1
28.6;0.40222;True;1
28.64;0.50964;True;1
28.68;0.38544;True;1
28.72;0.17578;True;1
28.76;0.18311;True;1
28.8;0.20477;True;1
28.84;0.28687;True;1
28.88;0.31036;True;1
28.92;0.33661;True;1
28.96;0.31921;True;1
29.0;0.36041;True;1
29.04;0.47913;True;1
29.08;0.42236;True;1
29.12;0.34698;True;1
29.16;0.24963;True;1
29.2;2.0212;True;1
29.24;0.242;True;1
29.28;0.21301;True;1
29.32;0.30457;True;1
29.36;0.44342;True;1
29.4;0.54382;True;1
29.44;0.61432;True;1
29.48;0.31494;True;1
29.52;0.25146;True;1
29.56;0.23407;True;1
29.6;0.22644;True;1
29.64;0.25543;True;1
29.68;0.25543;True;1
29.72;0.31097;True;1
29.76;0.32562;True;1
29.8;0.44647;True;1
29.84;0.37292;True;1
29.88;0.28015;True;1
29.92;0.24994;True;1
29.96;2.0923;True;1
30.0;0.36804;True;1
30.04;0.29114;True;1
30.08;0.30945;True;1
30.12;0.37659;True;1
30.16;0.4837;True;1
30.2;0.48798;False;1
30.24;0.25421;False;1
30.28;0.23376;False;1
30.32;0.2655;False;1
30.36;0.29297;False;1
30.4;0.27008;False;1
30.44;0.28229;False;1
30.48;0.27954;False;1
30.52;0.35339;False;1
30.56;0.44952;False;1
30.6;0.26367;False;1
30.64;0.2533;False;1
30.68;0.54291;False;1
30.72;0.12054;False;1
30.76;0.21027;False;1
30.8;0.2713;False;1
30.84;0.34149;False;1
30.88;0.41199;False;1
30.92;0.52032;False;1
30.96;0.32806;False;1
31.0;0.21332;False;1
31.04;0.21912;False;1
31.08;0.25574;False;1
31.12;0.2652;False;1
31.16;0.24353;False;1
31.2;0.23468;False;1
31.24;0.26428;False;1
31.28;0.42664;False;1
31.32;0.2301;False;1
31.36;0.2066;False;1
31.4;0.22614;False;1
31.44;0.80414;False;1
31.48;0.20996;False;1
31.52;0.21912;False;1
31.56;0.29572;True;1
31.6;0.34576;True;1
31.64;0.45837;True;1
31.68;0.32684;True;1
31.72;0.13977;True;1
31.76;0.12573;True;1
31.8;0.15472;True;1
31.84;0.19379;True;1
31.88;0.1358;True;1
31.92;0.17181;True;1
31.96;0.23315;True;1
32.0;0.31403;True;1
32.04;0.10376;True;1
32.08;0.11047;True;1
32.12;0.89081;True;1
32.16;-0.092468;True;1
32.2;0.076599;True;1
32.24;0.11353;True;1
32.28;0.18311;True;1
32.32;0.29114;True;1
32.36;0.39093;True;1
32.4;0.097656;True;1
32.44;0.042725;True;1
32.48;0.038452;True;1
32.52;0.06958;True;1
32.56;0.081482;True;1
32.6;0.076294;True;1
32.64;0.10956;True;1
32.68;0.27771;True;1
32.72;0.079956;True;1
32.76;0.048523;True;1
32.8;-0.0354;True;1
32.84;1.1719;True;1
32.88;0.036011;True;1
32.92;0.0015259;True;1
32.96;0.093994;True;1
33.0;0.18494;True;1
33.04;0.31677;True;1
33.08;0.19043;True;1
33.12;0.0042725;True;1
33.16;-0.022583;True;1
33.2;0.018311;True;1
33.24;0.052795;True;1
33.28;0.014954;True;1
33.32;0.091858;True;1
33.36;0.23865;True;1
33.4;0.064087;True;-1
33.44;0.0354;True;-1
33.48;-0.038147;True;-1
33.52;1.2228;True;-1
33.56;0.01709;True;-1
33.6;0.070801;True;-1
33.64;0.11261;True;-1
33.68;0.23651;True;-1
33.72;0.33783;True;-1
33.76;0.2063;True;-1
33.8;0.010071;True;-1
33.84;0.015869;True;-1
33.88;0.0030518;True;-1
33.92;0.027466;True;-1
33.96;0.042725;True;-1
34.0;0.057068;True;-1
34.04;0.23682;True;-1
34.08;0.0036621;True;-1
34.12;0.02594;True;-1
34.16;0.097656;True;-1
34.2;0.26489;True;-1
34.24;0.025024;True;-1
34.28;0.046387;True;-1
34.32;0.13458;True;-1
34.36;0.242;True;-1
34.4;0.33478;True;-1
34.44;0.13062;True;-1
34.48;0.022888;True;-1
34.52;0.021057;True;-1
34.56;0.04364;True;-1
34.6;0.0067139;True;-1
34.64;0.062256;True;-1
34.68;0.080872;True;-1
34.72;0.12238;True;-1
34.76;-0.033264;True;-1
34.8;-0.032654;True;-1
34.84;1.261;True;-1
34.88;-0.075989;True;-1
34.92;-0.040894;True;-1
34.96;0.031433;True;-1
35.0;0.090637;True;-1
35.04;0.20081;True;-1
35.08;0.24902;True;-1
35.12;-0.024414;True;-1
35.16;-0.093994;True;-1
35.2;-0.058289;True;-1
35.24;-0.033569;True;-1
35.28;0.0091553;True;-1
35.32;-0.0033569;True;-1
35.36;0.14954;True;-1
35.4;-0.03479;True;-1
35.44;-0.097046;True;-1
35.48;-0.15076;True;-1
35.52;1.1545;True;-1
35.56;-0.092163;True;-1
35.6;-0.075378;True;-1
35.64;0.0015259;True;-1
35.68;0.086975;True;-1
35.72;0.20386;True;-1
35.76;0.073853;True;-1
35.8;-0.1181;True;-1
35.84;-0.10956;True;-1
35.88;-0.084229;True;-1
35.92;-0.066223;True;-1
35.96;-0.071106;True;-1
36.0;-0.036926;True;-1
36.04;0.11169;True;-1
36.08;-0.11627;True;-1
36.12;-0.13611;True;-1
36.16;0.14374;True;-1
36.2;-0.2243;True;-1
36.24;-0.2005;True;-1
36.28;-0.12085;True;-1
36.32;-0.096436;True;-1
36.36;0.023193;True;-1
36.4;0.10803;True;-1
36.44;-0.13;True;-1
36.48;-0.21851;True;-1
36.52;-0.22583;True;-1
36.56;-0.18768;True;-1
36.6;-0.15839;True;-1
36.64;-0.1651;True;-1
36.68;-0.13855;True;-1
36.72;-0.0015259;True;-1
36.76;-0.21851;True;-1
36.8;-0.18494;True;-1
36.84;0.17029;True;-1
36.88;-0.31006;True;-1
36.92;-0.20691;True;-1
36.96;-0.15808;True;-1
37.0;-0.10223;True;-1
37.04;0.012817;True;-1
37.08;0.096436;True;-1
37.12;-0.16907;True;-1
37.16;-0.26611;True;-1
37.2;-0.27313;True;-1
37.24;-0.24933;True;-1
37.28;-0.24567;True;-1
37.32;-0.22827;True;-1
37.36;-0.23865;True;-1
37.4;-0.13306;True;-1
37.44;-0.11047;True;-1
37.48;-0.25665;True;-1
37.52;-0.24963;True;-1
37.56;1.0822;True;-1
37.6;-0.30731;True;-1
37.64;-0.25238;True;-1
37.68;-0.17914;True;-1
37.72;-0.097656;True;-1
37.76;0.016785;True;-1
37.8;0.10559;True;-1
37.84;-0.18524;True;-1
37.88;-0.24841;True;-1
37.92;-0.2475;True;-1
37.96;-0.20538;True;-1
38.0;-0.17181;True;-1
38.04;-0.17883;True;-1
38.08;-0.19745;True;-1
38.12;-0.18555;True;-1
38.16;-0.1947;True;-1
38.2;-0.16296;True;-1
38.24;-0.027161;True;-1
38.28;-0.13153;True;-1
38.32;-0.16815;True;-1
38.36;-0.25055;False;-1
38.4;1.5656;False;-1
38.44;-0.10223;False;-1
38.48;-0.075989;False;-1
38.52;-0.0027466;False;-1
38.56;0.06073;False;-1
38.6;0.19958;False;-1
38.64;0.13855;False;-1
38.68;-0.11139;False;-1
38.72;-0.10437;False;-1
38.76;-0.081787;False;-1
38.8;-0.021362;False;-1
38.84;-0.010986;False;-1
38.88;0.040588;False;-1
38.92;0.017395;False;-1
38.96;0.030518;False;-1
39.0;0.030518;False;-1
39.04;0.033875;False;-1
39.08;0.10712;False;-1
39.12;0.18829;False;-1
39.16;0.035095;False;-1
39.2;0.033264;False;-1
39.24;0.18066;False;-1
39.28;0.26123;False;-1
39.32;0.029297;False;-1
39.36;0.06073;False;-1
39.4;0.13641;False;-1
39.44;0.22888;False;-1
39.48;0.36133;False;-1
39.52;0.14587;False;-1
39.56;-0.078735;True;-1
39.6;-0.13214;True;-1
39.64;-0.11078;True;-1
39.68;-0.27832;True;-1
39.72;-0.45746;True;-1
39.76;-0.58716;True;-1
39.8;-0.62775;True;-1
39.84;-0.53955;True;-1
39.88;-0.38727;True;-1
39.92;-0.21912;True;-1
39.96;0.032043;True;-1
40.0;0.039978;True;-1
40.04;-0.056763;True;-1
40.08;-0.029297;True;-1
40.12;0.90851;True;-1
40.16;-0.13672;True;-1
40.2;0.027161;True;1
40.24;0.079956;True;1
40.28;0.20813;True;1
40.32;0.42908;True;1
40.36;0.49774;True;1
40.4;0.26398;True;1
40.44;0.14191;True;1
40.48;0.11017;True;1
40.52;0.11993;True;1
40.56;0.16479;True;1
40.6;0.14832;True;1
40.64;0.15747;True;1
40.68;0.17151;True;1
40.72;0.18799;True;1
40.76;0.15503;True;1
40.8;0.20386;True;1
40.84;0.32501;False;1
40.88;0.11322;False;1
40.92;0.12573;False;1
